# No_min[m]    No_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 2.290622373441387703e-13 8.653767009733796811e-03 6.263169024399245499e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 4.041582967480835065e-13 1.817928987415222242e+00 1.000000000000000000e+00 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 7.130984605939525963e-13 1.104317633997571255e-02 4.600901189317231285e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 1.258193679538452461e-12 7.452369571634706071e-03 2.357201458790605508e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 2.219961790286235902e-12 2.156497019755023413e-03 5.157731445255668307e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 3.916909161504292686e-12 3.785682104375081344e-03 6.828774917896720566e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.382201932178117638e-15 2.861398383471257619e-05 1.709721878344989607e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.438762430455725505e-15 1.115366350834123973e-04 5.174884258272603645e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.302961856542886968e-15 1.200094476146670614e-04 4.302878411148436367e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.592162527861749358e-15 6.145505835543266899e-05 1.704051329000649416e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.339564090297987229e-14 2.061940193990256917e-04 4.397149873857206150e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.363532057474613662e-14 2.784584177305832338e-04 4.545188200784719824e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.170225095738051496e-14 5.979026529305288534e-04 7.447404606880256251e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.357961274155570078e-14 1.260206125001411609e-03 1.195487817858869239e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.298241530590361534e-13 2.489404133666553269e-03 1.796533079728766238e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.290622373441387703e-13 6.072340123207274100e-03 3.328670728491726297e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.041582967480835065e-13 1.104317633997571255e-02 4.600901189317231285e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.130984605939525963e-13 3.169022239848794165e+00 1.000000000000000000e+00 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.258193679538452461e-12 1.440736495650346387e-02 3.451538234119904108e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.219961790286235902e-12 1.026604269814113991e-02 1.859682238089961897e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 3.916909161504292686e-12 3.946481080619768621e-03 5.391808947957013988e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.382201932178117638e-15 -4.763896244011192783e-05 -2.161040240589135288e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.438762430455725505e-15 2.487740375634335719e-05 8.762773282013601450e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.302961856542886968e-15 5.489430685791161195e-05 1.494253773283749662e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.592162527861749358e-15 -3.151751475793070144e-05 -6.634839475212598887e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.339564090297987229e-14 3.651081594219969810e-05 5.911125237461715965e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.363532057474613662e-14 -8.632797456515107506e-05 -1.069784963280929688e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.170225095738051496e-14 2.760173595538764559e-04 2.610142894299772773e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.357961274155570078e-14 1.031367507258302901e-03 7.427974976881980638e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.298241530590361534e-13 1.268210361558647688e-03 6.948395449794670916e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.290622373441387703e-13 4.054828057888490780e-03 1.687487672257886612e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.041582967480835065e-13 7.452369571634706071e-03 2.357201458790605508e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.130984605939525963e-13 1.440736495650346387e-02 3.451538234119904108e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.258193679538452461e-12 5.498173633161694163e+00 1.000000000000000000e+00 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.219961790286235902e-12 1.753705301574470451e-02 2.411824540849651435e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 3.916909161504292686e-12 1.352115312093300076e-02 1.402463667284041234e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.382201932178117638e-15 -1.071110776443777419e-04 -3.674028275886339246e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.438762430455725505e-15 -2.712737334817276759e-05 -7.225232237545415681e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.302961856542886968e-15 -1.314021912140277929e-04 -2.704625938203049536e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.592162527861749358e-15 1.726154463446060913e-04 2.747676861114742557e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.339564090297987229e-14 8.818152761771761122e-05 1.079527688657879711e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.363532057474613662e-14 -1.608310291481386610e-04 -1.507031480604020704e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.170225095738051496e-14 2.711647687439368965e-04 1.938959310773438586e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.357961274155570078e-14 1.038614909934119793e-03 5.656126131594411402e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.298241530590361534e-13 1.060082148714890831e-03 4.391777173779608137e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.290622373441387703e-13 3.109314143322919246e-03 9.784537768987035776e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.041582967480835065e-13 2.156497019755023413e-03 5.157731445255668307e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.130984605939525963e-13 1.026604269814113991e-02 1.859682238089961897e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.258193679538452461e-12 1.753705301574470451e-02 2.411824540849651435e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.219961790286235902e-12 9.616197162861977787e+00 1.000000000000000000e+00 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 3.916909161504292686e-12 2.577039206410177904e-02 2.021186830088305287e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.382201932178117638e-15 6.505345107512445232e-05 1.682934600496337196e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.438762430455725505e-15 -9.726400177541109915e-06 -1.953821991293351734e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.302961856542886968e-15 -3.497205809426457069e-05 -5.428934295177744503e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.592162527861749358e-15 2.835150396698482155e-04 3.403697031368145402e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.339564090297987229e-14 4.848034726953215785e-05 4.476212369622887421e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.363532057474613662e-14 5.170436704856280806e-04 3.653999659319630256e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.170225095738051496e-14 -4.799915900606587329e-04 -2.588557722702017273e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.357961274155570078e-14 1.296715657145617492e-05 5.325962210269957285e-06 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.298241530590361534e-13 -1.501640193776490292e-04 -4.691972449110442720e-05 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.290622373441387703e-13 1.069148408193598947e-03 2.537479243503783254e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.041582967480835065e-13 3.785682104375081344e-03 6.828774917896720566e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.130984605939525963e-13 3.946481080619768621e-03 5.391808947957013988e-04 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.258193679538452461e-12 1.352115312093300076e-02 1.402463667284041234e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.219961790286235902e-12 2.577039206410177904e-02 2.021186830088305287e-03 9.708287439144076547e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 3.916909161504292686e-12 1.690541253136905198e+01 1.000000000000000000e+00 9.708287439144076547e-01
