# n_2dphot_min[m]    n_2dphot_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
0.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 7.130984605939525963e-13 1.775740573722042954e-04 8.087013614282784950e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 1.258193679538452461e-12 7.563931273371427629e-05 2.622051026867965872e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 2.219961790286235902e-12 1.582267616633712618e-05 4.165695037484230401e-06 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.170225095738051496e-14 3.916909161504292686e-12 2.893773309253012179e-04 5.755980431799179615e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 1.382201932178117638e-15 1.335279514863798189e-05 8.775284553262383881e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 2.438762430455725505e-15 1.585220562279148458e-04 8.027455095987640109e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 4.302961856542886968e-15 3.093958948653106650e-04 1.209351380717664428e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 7.592162527861749358e-15 2.968094711879903556e-04 8.953577288998677093e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 1.339564090297987229e-14 7.025818549919830023e-04 1.629575045287912603e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 2.363532057474613662e-14 1.909215198668155408e-03 3.393470689086693082e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 4.170225095738051496e-14 3.861937526796325494e-03 5.243621857175654634e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 7.357961274155570078e-14 4.311699309589437853e-03 4.464627741402616909e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 1.298241530590361534e-13 3.450974753844174465e-03 2.719518117973946346e-03 9.708287439144077657e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 2.290622373441387703e-13 2.166718925993478279e-03 1.298854309092887897e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 4.041582967480835065e-13 1.372022805061475469e-03 6.268305741748872017e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 7.130984605939525963e-13 1.079661702984755682e-03 3.744143425243196682e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 1.258193679538452461e-12 1.432340719475326150e-03 3.780907280242401568e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 2.219961790286235902e-12 1.271501766811089637e-03 2.549063327440474324e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.357961274155570078e-14 3.916909161504292686e-12 2.132586318251458832e-04 3.230111728090165958e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 1.382201932178117638e-15 -3.674452269865424259e-05 -1.837684284129620133e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 2.438762430455725505e-15 9.941150287993372691e-05 3.831017152034445943e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 4.302961856542886968e-15 1.337224852581929944e-04 3.977696711321867368e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 7.592162527861749358e-15 1.718268029528595344e-04 3.944564032835448566e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 1.339564090297987229e-14 3.536709605279177767e-04 6.242608610082204124e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 2.363532057474613662e-14 1.250284604272287967e-03 1.691170412367119270e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 4.170225095738051496e-14 2.233714994153911462e-03 2.308039035098141852e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 7.357961274155570078e-14 4.819588087501887330e-03 3.797834003349557109e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 1.298241530590361534e-13 4.920413776979977970e-03 2.950808795756090872e-03 9.708287439144077657e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 2.290622373441387703e-13 5.223592220691285551e-03 2.382958056652018271e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 4.041582967480835065e-13 3.587736434729876453e-03 1.247379612362900037e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 7.130984605939525963e-13 4.516617964561491991e-04 1.191975713547697340e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 1.258193679538452461e-12 1.944922257855265972e-03 3.906980146236660261e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 2.219961790286235902e-12 -1.162537997690493317e-03 -1.773617980366913203e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.298241530590361534e-13 3.916909161504292686e-12 1.698782811609112842e-03 1.958114364019660229e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 1.382201932178117638e-15 -7.859759076994341529e-05 -2.985112939987002783e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 2.438762430455725505e-15 6.644537103336842232e-05 1.944533502778003663e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 4.302961856542886968e-15 2.336480101536847064e-04 5.277916994335888484e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 7.592162527861749358e-15 1.767778627859265027e-05 3.081833857868828135e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 1.339564090297987229e-14 1.163890614127762450e-04 1.560098837748863116e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 2.363532057474613662e-14 9.199874232729758454e-04 9.450039440394669655e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 4.170225095738051496e-14 1.230911817962008570e-03 9.658630982523310404e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 7.357961274155570078e-14 2.469423290368648067e-03 1.477729143267375285e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 1.298241530590361534e-13 5.578077230571377824e-03 2.540371364626024288e-03 9.708287439144077657e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 2.290622373441387703e-13 6.053249989118171179e-03 2.097050958410848990e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 4.041582967480835065e-13 6.003289444379296576e-03 1.585041493577716166e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 7.130984605939525963e-13 5.020910689424930295e-03 1.006259023235951157e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 1.258193679538452461e-12 1.330341648447888776e-03 2.029436129193892314e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 2.219961790286235902e-12 2.959801132249522283e-03 3.429167510161777082e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.290622373441387703e-13 3.916909161504292686e-12 -7.265386179807620378e-04 -6.359634268363485157e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 1.382201932178117638e-15 -8.099917603732446241e-05 -2.333707870502463701e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 2.438762430455725505e-15 5.124321194427813110e-05 1.137630952078066331e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 4.302961856542886968e-15 9.330685301742704303e-05 1.598926012152944475e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 7.592162527861749358e-15 -2.787385170155912010e-04 -3.686317049605439483e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 1.339564090297987229e-14 6.881386170544752281e-05 6.997295815486133375e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 2.363532057474613662e-14 4.670623000425517526e-04 3.639493106405224413e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 4.170225095738051496e-14 1.087074904254745024e-03 6.470866783139785040e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 7.357961274155570078e-14 9.108248100473181419e-04 4.134742871715274895e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 1.298241530590361534e-13 3.617707263494353027e-03 1.249857395465745705e-03 9.708287439144077657e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 2.290622373441387703e-13 7.002819735643946338e-03 1.840380732193996373e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 4.041582967480835065e-13 7.442871303634464135e-03 1.490754808956340233e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 7.130984605939525963e-13 1.006526351894531345e-02 1.530265537525850273e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 1.258193679538452461e-12 7.005399715883767892e-03 8.106987011733257772e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 2.219961790286235902e-12 -1.171289817891389001e-03 -1.029449134961315712e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 4.041582967480835065e-13 3.916909161504292686e-12 -2.232523636446399364e-04 -1.482462989221141596e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 1.382201932178117638e-15 9.248763483319982683e-05 2.022704813135644977e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 2.438762430455725505e-15 -2.690011066691758200e-05 -4.533170639054594122e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 4.302961856542886968e-15 -5.327330507387856895e-08 -6.929587956718460219e-08 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 7.592162527861749358e-15 -1.023420943736468405e-04 -1.027384347208137676e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 1.339564090297987229e-14 1.653120207723941999e-04 1.275973583846430799e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 2.363532057474613662e-14 1.303819795990397679e-04 7.711992574138825545e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 4.170225095738051496e-14 6.848774616563475586e-05 3.094559291231831872e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 7.357961274155570078e-14 -2.826950466010068699e-04 -9.741252454312626901e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 1.298241530590361534e-13 1.878702718420309026e-03 4.926835372697198692e-04 9.708287439144077657e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 2.290622373441387703e-13 4.644136423096314158e-03 9.264514047429492360e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 4.041582967480835065e-13 8.467769204745291892e-03 1.287412336813159109e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 7.130984605939525963e-13 1.235963074441223143e-02 1.426363079008356868e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 1.258193679538452461e-12 1.059598922940683564e-02 9.307885014850809935e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 2.219961790286235902e-12 7.046649043896161327e-03 4.701171685486086487e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 7.130984605939525963e-13 3.916909161504292686e-12 1.014173434660585633e-02 5.111907293275324117e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 1.382201932178117638e-15 -2.506682144573551467e-04 -4.167673390502630876e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 2.438762430455725505e-15 2.360233641421356613e-04 3.023768733258662476e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 4.302961856542886968e-15 5.279133822751504981e-05 5.220426875325663205e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 7.592162527861749358e-15 3.144227600924520520e-04 2.399596364709733214e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 1.339564090297987229e-14 -2.823703587839383722e-04 -1.656921485419458320e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 2.363532057474613662e-14 -1.312343828040876204e-03 -5.901225906829296510e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 4.170225095738051496e-14 1.182613339096785917e-03 4.062321413846861542e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 7.357961274155570078e-14 -5.219414447297394130e-04 -1.367300455221590137e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 1.298241530590361534e-13 7.768615149602039289e-04 1.548813657646948413e-04 9.708287439144077657e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 2.290622373441387703e-13 4.295719191733509204e-03 6.514770702238666762e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 4.041582967480835065e-13 5.876518695343787603e-03 6.792260773971511931e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 7.130984605939525963e-13 1.655564454772167141e-02 1.452500402432663163e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 1.258193679538452461e-12 1.568572312464678459e-02 1.047513482422393616e-03 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 2.219961790286235902e-12 1.538614892777727394e-02 7.803671453658123959e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 1.258193679538452461e-12 3.916909161504292686e-12 1.567389748252408579e-02 6.006110468078046209e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 1.382201932178117638e-15 -1.140099977249997446e-04 -1.432135020323067843e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 2.438762430455725505e-15 -9.839343560753609035e-05 -9.523713430819105707e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 4.302961856542886968e-15 3.783337950615539851e-05 2.826604854824615583e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 7.592162527861749358e-15 -8.228779409394219348e-05 -4.744672688725132389e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 1.339564090297987229e-14 4.260449492848096564e-04 1.888795168529329893e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 2.363532057474613662e-14 -1.590771280811358046e-03 -5.404418440426130487e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 4.170225095738051496e-14 -1.918202097078854188e-05 -4.978201696483899176e-06 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 7.357961274155570078e-14 7.625673199058082431e-04 1.509270149731919302e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 1.298241530590361534e-13 1.219000509774932151e-03 1.836141166377234808e-04 9.708287439144077657e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 2.290622373441387703e-13 2.479428004723833838e-03 2.840935481473806949e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 4.041582967480835065e-13 2.184882155255073091e-03 1.907958240177474063e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 7.130984605939525963e-13 1.110582013939361533e-02 7.361518736663614712e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 1.258193679538452461e-12 1.556659247947302094e-02 7.854078738614726687e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 2.219961790286235902e-12 1.199064880481828625e-02 4.594712543786964171e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 2.219961790286235902e-12 3.916909161504292686e-12 2.663908476419984961e-02 7.712270112432221538e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 1.382201932178117638e-15 7.264006662136910232e-05 6.913385133543411870e-05 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 2.438762430455725505e-15 -2.241501081789975527e-04 -1.643813854515617382e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 4.302961856542886968e-15 2.575753474211898660e-04 1.458034323502803464e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 7.592162527861749358e-15 2.932768694043151711e-04 1.281215367910284043e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 1.339564090297987229e-14 -7.065039540461411690e-04 -2.373108137772418711e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 2.363532057474613662e-14 -8.209006801164735060e-04 -2.113028382842793576e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 4.170225095738051496e-14 -1.277250232593740232e-03 -2.511467759063296351e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 7.357961274155570078e-14 2.656563291353373091e-03 3.983661700074084744e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 1.298241530590361534e-13 -1.782121611267810683e-03 -2.033822309881931981e-04 9.708287439144077657e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 2.290622373441387703e-13 2.436770539541961884e-03 2.115426760394591968e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 4.041582967480835065e-13 7.467149770724268443e-03 4.940480612200051636e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 7.130984605939525963e-13 3.060157952301960008e-05 1.536859334924133623e-06 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 1.258193679538452461e-12 1.235333081701459577e-02 4.722361791475858817e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 2.219961790286235902e-12 2.228760705450509930e-02 6.470719814447650157e-04 9.708287439144076547e-01
0.000000000000000000e+00 2.000000000000000000e+00 3.916909161504292686e-12 3.916909161504292686e-12 1.720991000802951643e-02 3.774983182622507921e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 1.382201932178117638e-15 1.164754932524803086e-03 4.917479943203330317e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 2.438762430455725505e-15 1.013683456710897431e-03 3.302519290006768887e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 4.302961856542886968e-15 6.191438029666583923e-04 1.552353327176132607e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 7.592162527861749358e-15 3.285126808082955777e-04 6.339748165082372336e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 1.339564090297987229e-14 1.921878370055546501e-04 2.847381058956439948e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 2.363532057474613662e-14 8.415304402457316358e-05 9.530230312089317058e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 4.170225095738051496e-14 -6.551083606831643080e-06 -5.653872884053051033e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 7.357961274155570078e-14 1.335279514863798189e-05 8.775284553262383881e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 1.298241530590361534e-13 -3.674452269865424259e-05 -1.837684284129620133e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 2.290622373441387703e-13 -7.859759076994341529e-05 -2.985112939987002783e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 4.041582967480835065e-13 -8.099917603732446241e-05 -2.333707870502463701e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 7.130984605939525963e-13 9.248763483319982683e-05 2.022704813135644977e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 1.258193679538452461e-12 -2.506682144573551467e-04 -4.167673390502630876e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 2.219961790286235902e-12 -1.140099977249997446e-04 -1.432135020323067843e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 1.382201932178117638e-15 3.916909161504292686e-12 7.264006662136910232e-05 6.913385133543411870e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 1.382201932178117638e-15 1.196231457906282844e-03 3.891548291828807876e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 2.438762430455725505e-15 1.497197909640357854e-03 3.758559089527443303e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 4.302961856542886968e-15 1.358868959005669853e-03 2.625280970560528102e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 7.592162527861749358e-15 9.127599378833818177e-04 1.357299235959992176e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 1.339564090297987229e-14 5.260043111308506303e-04 6.004932949695751879e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 2.363532057474613662e-14 3.585898901816298844e-04 3.129181639460375253e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 4.170225095738051496e-14 3.170515547969443310e-04 2.108443420547210546e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 7.357961274155570078e-14 1.585220562279148458e-04 8.027455095987640109e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 1.298241530590361534e-13 9.941150287993372691e-05 3.831017152034445943e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 2.290622373441387703e-13 6.644537103336842232e-05 1.944533502778003663e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 4.041582967480835065e-13 5.124321194427813110e-05 1.137630952078066331e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 7.130984605939525963e-13 -2.690011066691758200e-05 -4.533170639054594122e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 1.258193679538452461e-12 2.360233641421356613e-04 3.023768733258662476e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 2.219961790286235902e-12 -9.839343560753609035e-05 -9.523713430819105707e-05 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 2.438762430455725505e-15 3.916909161504292686e-12 -2.241501081789975527e-04 -1.643813854515617382e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 1.382201932178117638e-15 8.033196511204906791e-04 2.017183308609286213e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 2.438762430455725505e-15 1.608148632913392268e-03 3.116148357643424086e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 4.302961856542886968e-15 2.042489808963646701e-03 3.045845574411266618e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 7.592162527861749358e-15 1.769182984609027776e-03 2.030680311663477303e-02 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 1.339564090297987229e-14 1.133226421947929703e-03 9.985856493460334646e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 2.363532057474613662e-14 5.146348191375487314e-04 3.466423883576110008e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 4.170225095738051496e-14 2.641220609020593184e-04 1.355771534326317323e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 7.357961274155570078e-14 3.093958948653106650e-04 1.209351380717664428e-03 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 1.298241530590361534e-13 1.337224852581929944e-04 3.977696711321867368e-04 9.708287439144076547e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 2.290622373441387703e-13 2.336480101536847064e-04 5.277916994335888484e-04 9.708287439144076547e-01
