# No_min[m]    No_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 1.298241530590361534e-13 -1.138094832925873106e-03 -5.881588135358140345e-05 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 2.290622373441387703e-13 3.215457208209375473e-02 1.250528473291721235e-03 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 4.041582967480835065e-13 3.413038043798881205e+01 1.000000000000000000e+00 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 7.130984605939525963e-13 2.463687433303169208e-02 5.450299908599218245e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 1.258193679538452461e-12 -8.796614438645799713e-03 -1.459223232937562845e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 2.219961790286235902e-12 2.246996768247301254e-02 2.805174996809711718e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 4.041582967480835065e-13 3.916909161504292686e-12 -3.183622610762105922e-03 -2.977201791268669332e-05 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.382201932178117638e-15 1.366506033873429856e-03 4.922027700230347707e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.438762430455725505e-15 -1.002205614162697414e-03 -2.764577034465659977e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.302961856542886968e-15 -5.045870981608031013e-03 -1.059210982895610271e-03 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.592162527861749358e-15 -1.949883420616318379e-04 -3.108178756645966221e-05 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.339564090297987229e-14 5.956138633518371153e-03 7.186882581307181767e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.363532057474613662e-14 1.292587905043572193e-03 1.177187068210350782e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.170225095738051496e-14 1.603767463032362839e-02 1.102286445006845240e-03 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.357961274155570078e-14 9.339362243730510091e-03 4.839413799599689178e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.298241530590361534e-13 -5.050855963659670218e-03 -1.970865843329961504e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.290622373441387703e-13 1.706778054798464492e-02 5.011916442509584688e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 4.041582967480835065e-13 2.463687433303169208e-02 5.450299908599218245e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 7.130984605939525963e-13 5.986724684801026086e+01 1.000000000000000000e+00 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 1.258193679538452461e-12 3.184086662712616589e-02 3.988108633118135149e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 2.219961790286235902e-12 3.196789418413804873e-02 3.013335318558911253e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 7.130984605939525963e-13 3.916909161504292686e-12 9.044297008224806700e-02 6.386125195752447980e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.382201932178117638e-15 -4.373978582966110435e-04 -1.181355312126038050e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.438762430455725505e-15 -1.801163941204451339e-03 -3.725602318087979843e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.302961856542886968e-15 5.801715005672908364e-04 9.132172604408718528e-05 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.592162527861749358e-15 5.929409147794191016e-03 7.087289071139198354e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.339564090297987229e-14 2.654549687256371575e-03 2.401806395845542850e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.363532057474613662e-14 1.384234580511424333e-03 9.452930735005790944e-05 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.170225095738051496e-14 1.316386113495846694e-02 6.784342228493608212e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.357961274155570078e-14 4.137703638926788600e-03 1.607704790061222500e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.298241530590361534e-13 -1.221338519568717328e-02 -3.573547177781288657e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.290622373441387703e-13 -4.965977923713237735e-02 -1.093460105965632411e-03 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 4.041582967480835065e-13 -8.796614438645799713e-03 -1.459223232937562845e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 7.130984605939525963e-13 3.184086662712616589e-02 3.988108633118135149e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 1.258193679538452461e-12 1.064747216676059480e+02 1.000000000000000000e+00 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 2.219961790286235902e-12 -3.367218345673726743e-02 -2.379995293743632429e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 1.258193679538452461e-12 3.916909161504292686e-12 1.636051402359262885e-01 8.662254582744786761e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.382201932178117638e-15 2.395435255669596183e-03 4.868998674037320674e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.438762430455725505e-15 3.041302059565186618e-03 4.734282182602219833e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.302961856542886968e-15 -5.800287379931854531e-03 -6.870978100882293646e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.592162527861749358e-15 -1.262820985836999622e-02 -1.135956892639940511e-03 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.339564090297987229e-14 -3.968018639257470115e-03 -2.701918062196369784e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.363532057474613662e-14 2.693737774331038393e-03 1.384405864964166003e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.170225095738051496e-14 -1.091798497805082993e-02 -4.234657402504438269e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.357961274155570078e-14 3.437199603846465001e-02 1.005085506197694618e-03 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.298241530590361534e-13 1.502809911061867530e-02 3.309168251166327347e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.290622373441387703e-13 -9.904255003408061857e-04 -1.641237020552116751e-05 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 4.041582967480835065e-13 2.246996768247301254e-02 2.805174996809711718e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 7.130984605939525963e-13 3.196789418413804873e-02 3.013335318558911253e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 1.258193679538452461e-12 -3.367218345673726743e-02 -2.379995293743632429e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 2.219961790286235902e-12 1.879939390699584010e+02 1.000000000000000000e+00 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 2.219961790286235902e-12 3.916909161504292686e-12 -3.304498159310914618e-02 -1.316712159301868510e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.382201932178117638e-15 -2.512190644571852139e-03 -3.825048909866391594e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.438762430455725505e-15 -9.733724339886659638e-03 -1.135018150383038495e-03 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.302961856542886968e-15 -2.740802169166793503e-03 -2.432069166186317881e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.592162527861749358e-15 -3.059175200626276358e-03 -2.061358793184555639e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.339564090297987229e-14 1.087234442746800624e-02 5.545629518673816623e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.363532057474613662e-14 -3.861469479469870070e-02 -1.486585526888819370e-03 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.170225095738051496e-14 2.760647708432492284e-02 8.020768035139651990e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.357961274155570078e-14 -4.180621810074525158e-02 -9.157318482903489126e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.298241530590361534e-13 1.510691978885260467e-02 2.491838555915357059e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.290622373441387703e-13 -4.258557390124976388e-02 -5.286170600884437668e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 4.041582967480835065e-13 -3.183622610762105922e-03 -2.977201791268669332e-05 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 7.130984605939525963e-13 9.044297008224806700e-02 6.386125195752447980e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 1.258193679538452461e-12 1.636051402359262885e-01 8.662254582744786761e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 2.219961790286235902e-12 -3.304498159310914618e-02 -1.316712159301868510e-04 9.712109791184360130e-01
-9.990000000000000000e+02 -9.990000000000000000e+02 3.916909161504292686e-12 3.916909161504292686e-12 3.350313817920560950e+02 1.000000000000000000e+00 9.712109791184360130e-01
