NGC 2366       35.6   7.7765E-02
NGC 2366       33.0   4.2836E-02
NGC 2366       30.4   1.2339E-02
NGC 2366       27.8   1.6140E-03
NGC 2366       25.2   0.
NGC 2366       22.6   0.
NGC 2366       20.1   0.
NGC 2403      288.7   0.
NGC 2403      283.5   0.
NGC 2403      278.4   0.
NGC 2403      273.2   1.0165E-02
NGC 2403      268.0   8.5386E-02
NGC 2403      262.9   6.3329E-01
NGC 2403      257.7   1.7470E+00
NGC 2403      252.5   3.6251E+00
NGC 2403      247.4   5.1853E+00
NGC 2403      242.2   5.7734E+00
NGC 2403      237.1   5.8142E+00
NGC 2403      231.9   5.4231E+00
NGC 2403      226.7   4.9312E+00
NGC 2403      221.6   4.7904E+00
NGC 2403      216.4   4.6796E+00
NGC 2403      211.2   4.6827E+00
NGC 2403      206.1   4.7940E+00
NGC 2403      200.9   4.7698E+00
NGC 2403      195.8   4.4326E+00
NGC 2403      190.6   4.2746E+00
NGC 2403      185.5   4.2491E+00
NGC 2403      180.3   4.2336E+00
NGC 2403      175.1   4.1585E+00
NGC 2403      170.0   4.1102E+00
NGC 2403      164.8   4.1945E+00
NGC 2403      159.7   4.2515E+00
NGC 2403      154.5   4.2294E+00
NGC 2403      149.3   4.1746E+00
NGC 2403      144.2   4.0998E+00
NGC 2403      139.0   3.9895E+00
NGC 2403      133.9   4.0380E+00
NGC 2403      128.7   3.8664E+00
NGC 2403      123.6   3.8679E+00
NGC 2403      118.4   3.6478E+00
NGC 2403      113.2   3.5208E+00
NGC 2403      108.1   3.5026E+00
NGC 2403      102.9   3.5894E+00
NGC 2403       97.8   3.5080E+00
NGC 2403       92.6   3.5332E+00
NGC 2403       87.5   3.5850E+00
NGC 2403       82.3   3.6818E+00
NGC 2403       77.1   3.8357E+00
NGC 2403       72.0   3.8751E+00
NGC 2403       66.8   4.0221E+00
NGC 2403       61.7   4.0165E+00
NGC 2403       56.5   3.9445E+00
NGC 2403       51.4   4.1523E+00
NGC 2403       46.2   4.2037E+00
NGC 2403       41.1   4.4299E+00
NGC 2403       35.9   4.7496E+00
NGC 2403       30.8   4.8738E+00
NGC 2403       25.6   4.7751E+00
NGC 2403       20.4   4.1440E+00
NGC 2403       15.3   2.7725E+00
NGC 2403       10.1   1.5512E+00
NGC 2403        5.0   8.7226E-01
NGC 2403       -0.2   3.8479E-01
NGC 2403       -5.0   0.
NGC 2403      -10.2   0.
NGC 2403      -15.3   0.
NGC 2403      -20.5   0.
NGC 2841      974.8   0.
NGC 2841      969.6   0.
NGC 2841      964.4   0.
NGC 2841      959.2   0.
NGC 2841      954.0   1.0326E-02
NGC 2841      948.8   2.1244E-02
NGC 2841      943.6   4.8058E-02
NGC 2841      938.4   1.1363E-01
NGC 2841      933.3   1.9106E-01
NGC 2841      928.1   3.0407E-01
NGC 2841      922.9   3.9975E-01
NGC 2841      917.7   4.5537E-01
NGC 2841      912.5   4.6706E-01
NGC 2841      907.3   4.7849E-01
NGC 2841      902.1   4.8575E-01
NGC 2841      897.0   5.3113E-01
NGC 2841      891.8   5.0070E-01
NGC 2841      886.6   5.1713E-01
NGC 2841      881.4   4.5238E-01
NGC 2841      876.2   4.4226E-01
NGC 2841      871.0   4.1649E-01
NGC 2841      865.9   3.8770E-01
NGC 2841      860.7   3.7672E-01
NGC 2841      855.5   3.7233E-01
NGC 2841      850.3   3.5922E-01
NGC 2841      845.1   3.4215E-01
NGC 2841      839.9   3.1353E-01
NGC 2841      834.8   3.1445E-01
NGC 2841      829.6   3.1219E-01
NGC 2841      824.4   2.9131E-01
NGC 2841      819.2   3.0994E-01
NGC 2841      814.0   3.2114E-01
NGC 2841      808.9   3.1965E-01
NGC 2841      803.7   3.1593E-01
NGC 2841      798.5   3.2886E-01
NGC 2841      793.3   3.2741E-01
NGC 2841      788.1   3.1218E-01
NGC 2841      783.0   3.1037E-01
NGC 2841      777.8   2.8903E-01
NGC 2841      772.6   2.7964E-01
NGC 2841      767.4   2.5917E-01
NGC 2841      762.2   2.7563E-01
NGC 2841      757.1   2.6292E-01
NGC 2841      751.9   2.8282E-01
NGC 2841      746.7   2.6087E-01
NGC 2841      741.5   2.5012E-01
NGC 2841      736.3   2.5935E-01
NGC 2841      731.2   2.5936E-01
NGC 2841      726.0   2.7199E-01
NGC 2841      720.8   2.6878E-01
NGC 2841      715.6   2.7869E-01
NGC 2841      710.5   2.8310E-01
NGC 2841      705.3   2.8033E-01
NGC 2841      700.1   2.8243E-01
NGC 2841      694.9   2.7513E-01
NGC 2841      689.7   2.7839E-01
NGC 2841      684.6   2.7825E-01
NGC 2841      679.4   2.7683E-01
NGC 2841      674.2   2.6272E-01
NGC 2841      669.0   2.6367E-01
NGC 2841      663.9   2.5471E-01
NGC 2841      658.7   2.5545E-01
NGC 2841      653.5   2.5287E-01
NGC 2841      648.3   2.5825E-01
NGC 2841      643.2   2.6916E-01
NGC 2841      638.0   2.6608E-01
NGC 2841      632.8   2.5390E-01
NGC 2841      627.6   2.5367E-01
NGC 2841      622.5   2.5624E-01
NGC 2841      617.3   2.3849E-01
NGC 2841      612.1   2.2689E-01
NGC 2841      606.9   2.3060E-01
NGC 2841      601.8   2.1321E-01
NGC 2841      596.6   2.1987E-01
NGC 2841      591.4   2.3344E-01
NGC 2841      586.2   2.2300E-01
NGC 2841      581.1   2.1938E-01
NGC 2841      575.9   2.1014E-01
NGC 2841      570.7   1.9286E-01
NGC 2841      565.6   1.8010E-01
NGC 2841      560.4   1.8661E-01
NGC 2841      555.2   1.8364E-01
NGC 2841      550.0   1.9983E-01
NGC 2841      544.9   1.9602E-01
NGC 2841      539.7   2.0601E-01
NGC 2841      534.5   2.2319E-01
NGC 2841      529.4   2.3492E-01
NGC 2841      524.2   2.2977E-01
NGC 2841      519.0   2.1157E-01
NGC 2841      513.8   1.9245E-01
NGC 2841      508.7   1.7885E-01
NGC 2841      503.5   1.7710E-01
NGC 2841      498.3   1.7370E-01
NGC 2841      493.2   1.9133E-01
NGC 2841      488.0   1.9467E-01
NGC 2841      482.8   1.9191E-01
NGC 2841      477.7   1.8984E-01
NGC 2841      472.5   1.9419E-01
NGC 2841      467.3   2.0868E-01
NGC 2841      462.1   2.1327E-01
NGC 2841      457.0   2.2084E-01
NGC 2841      451.8   2.2291E-01
NGC 2841      446.6   2.1928E-01
NGC 2841      441.5   2.2503E-01
NGC 2841      436.3   2.3226E-01
NGC 2841      431.1   2.2625E-01
NGC 2841      426.0   2.4103E-01
NGC 2841      420.8   2.4937E-01
NGC 2841      415.6   2.7650E-01
NGC 2841      410.5   2.9639E-01
NGC 2841      405.3   3.3283E-01
NGC 2841      400.1   3.5601E-01
NGC 2841      395.0   4.0777E-01
NGC 2841      389.8   4.2181E-01
NGC 2841      384.6   4.4499E-01
NGC 2841      379.5   4.8338E-01
NGC 2841      374.3   5.4084E-01
NGC 2841      369.1   5.9972E-01
NGC 2841      364.0   6.2111E-01
NGC 2841      358.8   6.3514E-01
NGC 2841      353.6   5.9491E-01
NGC 2841      348.5   4.7781E-01
NGC 2841      343.3   3.3256E-01
NGC 2841      338.1   2.2806E-01
NGC 2841      333.0   1.5058E-01
NGC 2841      327.8   7.7575E-02
NGC 2841      322.6   2.2745E-02
NGC 2841      317.4   0.
NGC 2841      312.2   0.
NGC 2841      307.0   0.
NGC 2841      301.8   0.
NGC 2841      296.7   0.
NGC 2903      773.4   7.0409E-03
NGC 2903      768.2   1.5363E-02
NGC 2903      763.0   4.1372E-02
NGC 2903      757.8   8.5356E-02
NGC 2903      752.7   1.4906E-01
NGC 2903      747.5   2.4282E-01
NGC 2903      742.3   3.8396E-01
NGC 2903      737.1   5.7355E-01
NGC 2903      732.0   7.8462E-01
NGC 2903      726.8   8.6870E-01
NGC 2903      721.6   8.3270E-01
NGC 2903      716.4   8.1947E-01
NGC 2903      711.2   8.1664E-01
NGC 2903      706.1   7.7168E-01
NGC 2903      700.9   7.1566E-01
NGC 2903      695.7   6.8042E-01
NGC 2903      690.5   6.6700E-01
NGC 2903      685.4   6.1502E-01
NGC 2903      680.2   6.0202E-01
NGC 2903      675.0   6.0826E-01
NGC 2903      669.8   5.9439E-01
NGC 2903      664.7   5.9327E-01
NGC 2903      659.5   5.5786E-01
NGC 2903      654.3   5.3107E-01
NGC 2903      649.1   5.3347E-01
NGC 2903      643.9   5.1184E-01
NGC 2903      638.8   4.9415E-01
NGC 2903      633.6   4.7284E-01
NGC 2903      628.4   4.4580E-01
NGC 2903      623.2   4.4581E-01
NGC 2903      618.1   4.5698E-01
NGC 2903      612.9   4.6287E-01
NGC 2903      607.7   4.5653E-01
NGC 2903      602.6   4.5437E-01
NGC 2903      597.4   4.5537E-01
NGC 2903      592.2   4.5028E-01
NGC 2903      587.0   4.4871E-01
NGC 2903      581.9   4.3877E-01
NGC 2903      576.7   4.3919E-01
NGC 2903      571.5   4.5173E-01
NGC 2903      566.3   4.4269E-01
NGC 2903      561.2   4.3297E-01
NGC 2903      556.0   4.2172E-01
NGC 2903      550.8   4.2876E-01
NGC 2903      545.6   4.3375E-01
NGC 2903      540.5   4.4496E-01
NGC 2903      535.3   4.6027E-01
NGC 2903      530.1   4.7255E-01
NGC 2903      525.0   4.9080E-01
NGC 2903      519.8   4.9174E-01
NGC 2903      514.6   4.9695E-01
NGC 2903      509.4   5.1381E-01
NGC 2903      504.3   5.4115E-01
NGC 2903      499.1   5.5642E-01
NGC 2903      493.9   5.8262E-01
NGC 2903      488.8   5.8822E-01
NGC 2903      483.6   5.9159E-01
NGC 2903      478.4   5.7529E-01
NGC 2903      473.3   5.6634E-01
NGC 2903      468.1   5.6068E-01
NGC 2903      462.9   5.6671E-01
NGC 2903      457.8   5.7966E-01
NGC 2903      452.6   5.8409E-01
NGC 2903      447.4   5.7729E-01
NGC 2903      442.2   5.7571E-01
NGC 2903      437.1   5.8201E-01
NGC 2903      431.9   6.0596E-01
NGC 2903      426.7   6.3047E-01
NGC 2903      421.6   6.4711E-01
NGC 2903      416.4   6.9373E-01
NGC 2903      411.2   7.5330E-01
NGC 2903      406.1   8.3680E-01
NGC 2903      400.9   9.4661E-01
NGC 2903      395.7   1.0466E+00
NGC 2903      390.6   1.1349E+00
NGC 2903      385.4   1.1334E+00
NGC 2903      380.2   1.0178E+00
NGC 2903      375.1   8.0485E-01
NGC 2903      369.9   5.4290E-01
NGC 2903      364.7   3.0520E-01
NGC 2903      359.6   1.5978E-01
NGC 2903      354.4   8.1827E-02
NGC 2903      349.2   2.6585E-02
NGC 2903      344.1   8.2183E-03
NGC 2903      338.9   3.6223E-04
NGC 2976      106.1   0.
NGC 2976      100.9   0.
NGC 2976       95.8   0.
NGC 2976       90.6   6.0833E-03
NGC 2976       85.4   3.2265E-02
NGC 2976       80.3   7.9482E-02
NGC 2976       75.1   1.4793E-01
NGC 2976       70.0   2.0946E-01
NGC 2976       64.8   2.3093E-01
NGC 2976       59.7   2.3141E-01
NGC 2976       54.5   2.3273E-01
NGC 2976       49.4   2.4341E-01
NGC 2976       44.2   2.6245E-01
NGC 2976       39.1   2.9626E-01
NGC 2976       33.9   3.1483E-01
