!# Results of ROTMAS saved at 12-May-2008 (13:05:40)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 544.437
!# Red. Chi-square (N=100,n=2) : 5.555482
!# Parameter name  :            C        V200          MD          MG
!# Parameter value :     8.935320   128.410004     0.710000     1.000000 
!# Parameter error :     1.963760    16.376940     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    13.09     48.33   163.477         0     222.5      13.7   133.134   216.299         0         0   
     13.4      49.4   162.195         0     218.6     16.71   133.808   215.991         0         0   
    13.71     50.56    160.86         0     212.3     22.69   134.456   215.663         0         0   
    14.02     52.13   159.358         0     209.3     26.13   135.081   215.312         0         0   
    14.34     53.89   158.204         0     209.2     28.52   135.702   215.285         0         0   
    14.65     55.18   156.989         0     206.6      31.8   136.281   215.088         0         0   
    14.96     55.86    155.55         0     210.7     30.27    136.84   214.572         0         0   
    15.27     56.13   154.424         0     213.4     30.67   137.379   214.174         0         0   
    15.58     56.62   153.254         0     214.9     30.14   137.898   213.796         0         0   
    15.89     57.27   151.955         0     217.5     28.74     138.4   213.365         0         0   
    16.21     57.92   151.011         0     218.8     28.01   138.899   213.195         0         0   
    16.52     58.32   149.973         0     216.5     28.56   139.365   212.875         0         0   
    16.83     58.68   148.793         0     215.2     28.97   139.815   212.441         0         0   
    17.14     58.98   147.823         0     215.9     28.04    140.25   212.133         0         0   
    17.45     59.16   146.859         0     215.2     26.86   140.669    211.79         0         0   
    17.76     59.27   145.805         0     214.1     26.49   141.074   211.362         0         0   
    18.08     59.32   144.907         0     214.3     26.97   141.477   211.028         0         0   
    18.39     59.37    144.02         0     213.4     27.22   141.854   210.687         0         0   
     18.7     59.56    143.02         0       214     26.78   142.219   210.305         0         0   
    19.01     59.83   142.172         0     213.6     26.68    142.57   210.045         0         0   
    19.32     60.17   141.355         0     213.9     26.33    142.91   209.821         0         0   
    19.63     60.49   140.441         0     214.4     25.66   143.238   209.523         0         0   
    19.95     60.65   139.631         0     214.4     26.26   143.565   209.251         0         0   
    20.26     60.67   138.816         0     212.7     26.94   143.871   208.925         0         0   
    20.57     60.52   137.901         0     210.8     28.24   144.167   208.478         0         0   
    20.88     59.94   137.111         0     208.8     28.74   144.452   207.987         0         0   
    21.19     59.36   136.336         0     201.6     28.32   144.727   207.502         0         0   
     21.5     58.72   135.487         0     193.3     25.09   144.994   206.949         0         0   
    21.82     57.84   134.721         0     189.3     22.85   145.259   206.386         0         0   
    22.13     57.18   133.936         0     188.1     22.22   145.507   205.866         0         0   
    22.44      56.6   133.052         0       188     21.99   145.746   205.301         0         0   
    22.75     56.08   132.189         0     188.5     22.63   145.978   204.764         0         0   
    23.06     55.75   131.488         0     183.1     20.92   146.201   204.382         0         0   
    23.37     55.55   130.613         0     186.5     21.43   146.416    203.92         0         0   
    23.69     55.25   129.782         0       186     19.78   146.631   203.462         0         0   
       24     54.97   129.161         0     184.2      19.3   146.832   203.135         0         0   
    24.31      54.7   128.438         0     184.4     19.58   147.025   202.743         0         0   
    24.62     54.35   127.752         0     187.2      18.8   147.212   202.351         0         0   
    24.93     54.03   127.203         0     184.5      19.8   147.392    202.05         0         0   
    25.24     53.79    126.52         0     182.5     19.49   147.566   201.684         0         0   
    25.56     53.47   125.916         0     185.2        18   147.739   201.347         0         0   
    25.87     53.08   125.385         0     188.6     17.45     147.9   201.031         0         0   
    26.18      52.7   124.827         0     189.8     17.52   148.056   200.698         0         0   
    26.49     52.29   124.235         0     191.1     17.11   148.206   200.334         0         0   
     26.8     51.93   123.699         0     193.4     16.77    148.35   200.015         0         0   
    27.11     51.53   123.181         0     190.2        18   148.489   199.695         0         0   
    27.43     51.16   122.606         0     187.6     18.03   148.627   199.348         0         0   
    27.74     50.86   122.198         0     188.4     17.53   148.756   199.117         0         0   
    28.05     50.59   121.689         0     190.4     16.97    148.88   198.828         0         0   
    28.36     50.32   121.232         0     193.2     16.58   148.999    198.57         0         0   
    28.67     50.05   120.967         0     195.3     16.64   149.114   198.426         0         0   
    28.98      49.8   120.652         0     193.4      17.6   149.223   198.254         0         0   
     29.3     49.45   120.586         0     196.8     16.89   149.332   198.208         0         0   
    29.61     49.19   120.559         0     200.2     16.48   149.434   198.203         0         0   
    29.92     49.11   120.496         0     198.6      16.1   149.531   198.219         0         0   
    30.23     48.89   120.486         0     199.7     16.16   149.624   198.228         0         0   
    30.54     48.67   120.656         0     200.5     16.73   149.713   198.345         0         0   
    30.85     48.53   120.835         0     201.8     16.65   149.798   198.484         0         0   
    31.17     48.62   121.055         0     203.2     16.31   149.883   198.704         0         0   
