!# Results of ROTMAS saved at 13-Oct-2007 (12:56:44)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 26.0429
!# Red. Chi-square (N=141,n=4) : 0.190094
!# Parameter name  :            C        V200          MB          MD          MG
!# Parameter value :    13.673900   190.876007     1.495860     0.963783     1.000000 
!# Parameter error :     0.752834     2.172487     0.037531     0.039866     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    29.09     39.58   130.819   75.7496     285.8     23.78   245.367   290.901         0         0   
    29.43      39.7   129.872   75.3253     286.7     20.92   245.538   290.527         0         0   
    29.77     39.95   129.029   74.8372     284.4     21.39   245.702   290.197         0         0   
    30.12     40.11   128.194   74.4377     284.9     19.94   245.862   289.882         0         0   
    30.46     40.23     127.3   74.0345     285.7     19.11   246.009   289.526         0         0   
     30.8      40.4   126.505    73.571     286.4     19.69   246.149   289.202         0         0   
    31.14     40.56    125.74   73.2024     288.7     18.32   246.282   288.911         0         0   
    31.49     40.61   124.874   72.8081     285.4     17.41   246.412   288.553         0         0   
    31.83     40.64   124.122   72.3671       285      16.2   246.531   288.223         0         0   
    32.17     40.59   123.401   72.0168     283.9     15.36   246.644   287.915         0         0   
    32.51     40.55   122.604   71.6525     282.1     14.54    246.75   287.568         0         0   
    32.85     40.51   121.892   71.2308     283.6     14.39    246.85   287.241         0         0   
     33.2     40.63    121.19   70.8872     284.3     13.66   246.947   286.959         0         0   
    33.54     40.67   120.434   70.5393     282.4     13.82   247.035   286.636         0         0   
    33.88     40.71   119.761   70.1369     282.9     12.94   247.117   286.332         0         0   
    34.22     40.92   119.117   69.8185     283.1     13.24   247.194   286.082         0         0   
    34.57     40.93   118.379   69.4764     281.2     12.73   247.268   285.758         0         0   
    34.91     40.71    117.74    69.092       281     12.03   247.334   285.426         0         0   
    35.25     40.72    117.13    68.788     282.1     11.53   247.396   285.156         0         0   
    35.59      40.8   116.447   68.4705     281.7      11.2   247.452    284.86         0         0   
    35.93     40.87   115.841   68.1015     281.3     10.91   247.504   284.579         0         0   
    36.28     41.15   115.245   67.8019     281.4     10.63   247.552   284.348         0         0   
    36.62     41.35   114.595   67.4975     280.2     10.41   247.595   284.079         0         0   
    36.96     41.52   114.018   67.1439     279.4     10.22   247.633   283.821         0         0   
     37.3     41.77   113.469   66.8653     278.9     10.61   247.667   283.601         0         0   
    37.65      41.8   112.832   66.5649     279.2     10.91   247.697   283.307         0         0   
    37.99      41.9   112.284   66.2258     278.8     11.22   247.723   283.047         0         0   
    38.33     41.88   111.761   65.9588     276.8     11.87   247.745   282.794         0         0   
    38.67     41.84   111.169    65.679     275.9     12.06   247.763   282.505         0         0   
    39.01     41.99   110.645   65.3522     275.8     12.11   247.777   282.259         0         0   
    39.36     42.13   110.133   65.0882     275.1     12.93   247.788   282.027         0         0   
     39.7      42.1   109.566   64.8189     273.7     12.52   247.795   281.746         0         0   
    40.04        42   109.067   64.5048     273.1     12.42   247.799   281.469         0         0   
    40.38     41.86   108.591   64.2584       274     12.48   247.799   281.208         0         0   
    40.73     41.54   108.035   63.9918       274     11.97   247.796   280.883         0         0   
    41.07     41.56   107.557   63.6899     273.7     11.61    247.79   280.628         0         0   
    41.41     41.78   107.102   63.4528     273.3     10.91   247.781   280.425         0         0   
    41.75     41.92   106.583   63.2036     272.9     10.71   247.769   280.181         0         0   
    42.09     42.17   106.125   62.9117       272      10.8   247.754   279.966         0         0   
    42.44      42.4   105.677   62.6767     271.8        11   247.736   279.762         0         0   
    42.78     42.72   105.179   62.4363     271.2     11.82   247.715   279.551         0         0   
    43.12     43.11    104.74    62.155     270.6     11.61   247.692   279.363         0         0   
    43.46     43.39   104.323   61.9348     271.1      11.7   247.666   279.178         0         0   
    43.81     43.83   103.831   61.6962     272.2      11.6   247.637   278.985         0         0   
    44.15      44.3   103.411   61.4249     273.2     11.72   247.606   278.815         0         0   
    44.49     44.56    103.01   61.2126     274.6      12.1   247.573   278.632         0         0   
    44.83     44.78   102.567    60.989     275.4     12.61   247.537   278.423         0         0   
    45.17     44.87   102.145   60.7262       278     12.92   247.499   278.191         0         0   
    45.52     44.75   101.749   60.5152     281.1      13.1   247.458   277.944         0         0   
    45.86     44.55   101.322   60.2989     279.7     12.72   247.415   277.671         0         0   
     46.2     44.44   100.917    60.045     279.6      11.8   247.371   277.411         0         0   
    46.54     44.49   100.546   59.8467     280.1      10.8   247.324     277.2         0         0   
    46.89     44.54   100.124   59.6316     282.6     10.76   247.274   276.964         0         0   
    47.23     44.55   99.7344   59.3861     282.9     11.23   247.224   276.727         0         0   
    47.57     44.41    99.378   59.1946     284.2     11.09   247.172   276.489         0         0   
    47.91     44.39   98.9824   58.9923     282.9      19.9   247.117   276.252         0         0   
    48.25      44.3   98.6054    58.754     284.6     10.42   247.061   276.002         0         0   
     48.6     44.15    98.251   58.5632     285.9     13.96   247.002   275.757         0         0   
    48.94     43.92    97.869   58.3672     283.9     10.59   246.942    275.49         0         0   
    49.28     43.71   97.5056   58.1364     283.4     9.296   246.881   275.224         0         0   
    49.62     43.54   97.1737   57.9568     282.1     9.442   246.818   274.985         0         0   
    49.97     43.43   96.7947   57.7613     279.6     9.889   246.752   274.733         0         0   
    50.31      43.4   96.4443   57.5379     277.6     10.95   246.686   274.499         0         0   
    50.65      43.4   96.1241   57.3639     278.2     12.22   246.619   274.289         0         0   
    50.99     43.42   95.7683     57.18     284.7     10.43    246.55   274.068         0         0   
    51.33      43.4   95.4287   56.9625     287.9     11.44   246.479   273.837         0         0   
    51.68     43.35   95.1107   56.7889     289.1     11.09   246.405   273.616         0         0   
