!# Results of ROTMAS saved at 12-May-2008 (13:27:09)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 202.452
!# Red. Chi-square (N=199,n=3) : 1.032918
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :    11.733000     4.787020     3.132860     0.710000     1.000000 
!# Parameter error :     0.710165     0.405648     0.092992     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    43.39     40.07   95.5416   25.9588     185.8     10.48   152.116   185.868         0         0   
    43.64     40.17   95.2029   25.8836     187.3     10.34   152.309   185.863         0         0   
    43.88     40.29   94.9366    25.813     187.4     10.51   152.491   185.893         0         0   
    44.13      40.2   94.6307    25.739     176.9     9.322    152.68   185.862         0         0   
    44.37     40.16   94.3518   25.6698     175.9     9.464   152.859   185.849         0         0   
    44.62     40.22   94.0299   25.5969       166     14.81   153.044   185.841         0         0   
    44.86     40.18   93.7721   25.5287     167.6     12.61    153.22   185.838         0         0   
    45.11     40.32    93.478    25.457     159.6     15.26   153.401   185.859         0         0   
    45.35     40.56   93.2109     25.39       162     15.45   153.573   185.911         0         0   
     45.6     40.85   92.9177   25.3234     176.6     16.58   153.751   185.965         0         0   
    45.84     41.15   92.6539   25.2535     163.7     15.17    153.92    186.03         0         0   
    46.09     41.39   92.3868    25.188     160.1     14.13   154.094   186.086         0         0   
    46.33     41.55   92.1147   25.1193     158.9     15.76    154.26   186.115         0         0   
    46.58     41.72   91.8358   25.0549     160.7     16.27   154.431   186.148         0         0   
    46.82      41.9   91.5788   24.9871     161.9     16.25   154.594   186.188         0         0   
    47.07     42.15   91.3218   24.9237       165     16.43   154.762   186.249         0         0   
    47.31     42.53   91.0597    24.857     166.2     16.13   154.922   186.331         0         0   
    47.56     42.93   90.7943   24.7945     166.5     17.64   155.086   186.422         0         0   
     47.8     43.34    90.544   24.7289     166.5     17.86   155.243   186.517         0         0   
    48.05     43.63   90.2971   24.6673     167.9     18.25   155.405   186.591         0         0   
    48.29      43.8    90.046   24.6028     167.5     18.86   155.559   186.629         0         0   
    48.54     44.02   89.7924   24.5421     169.9     19.24   155.718   186.683         0         0   
    48.78     44.32   89.5514   24.4786     170.7     18.73   155.869   186.756         0         0   
