!# Results of ROTMAS saved at 12-May-2008 (13:38:02)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 277.357
!# Red. Chi-square (N=288,n=2) : 0.969780
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     1.528360   145.820999     0.710000     0.710000     1.000000 
!# Parameter error :     0.040958     6.887234     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    15.94     36.39   30.9198   9.07142     140.5     3.088   126.013   135.063         0         0   
    16.01     36.26   30.7987   9.05145     139.6     2.813   126.056   135.038         0         0   
    16.07     36.16   30.7229   9.03443     138.2     3.083   126.092   135.027         0         0   
    16.13     36.14   30.6731    9.0175     136.5     4.838   126.128   135.043         0         0   
    16.19     36.24   30.6335   9.00064     135.9     4.495   126.163   135.092         0         0   
    16.26     36.27   30.6121   8.98118     135.3     4.074   126.205   135.133         0         0   
    16.32     36.23   30.4965   8.96458     136.1     5.706    126.24   135.128         0         0   
    16.38     36.15   30.3989   8.94798     136.3     4.518   126.274   135.116         0         0   
    16.44     36.02   30.3363   8.93155     135.7     4.072   126.309   135.098         0         0   
    16.51     35.79   30.2848   8.91251     135.5     3.552   126.349   135.061         0         0   
    16.57      35.6   30.2463   8.89633     135.5     3.318   126.383   135.033         0         0   
    16.63     35.44   30.2132   8.88015     135.1      3.64   126.417   135.014         0         0   
    16.69     35.34   30.1083   8.86406     134.9     2.521    126.45   134.995         0         0   
    16.76      35.2   30.0068   8.84543     134.3      2.02   126.489   134.971         0         0   
    16.82     35.05   29.9581   8.82959     134.4     1.982   126.522   134.951         0         0   
    16.88     34.93   29.9177   8.81375     135.4     1.907   126.555   134.941         0         0   
    16.94     34.87   29.9357   8.79808     134.5     1.987   126.588   134.959         0         0   
    17.01     34.91   29.8115   8.77988     133.7      2.03   126.625   134.976         0         0   
    17.07        35   29.7211   8.76437     133.2     2.648   126.658   135.008         0         0   
    17.13     35.08   29.6486   8.74887     133.2     2.348   126.689   135.042         0         0   
    17.19     35.09   29.6021   8.73354       134     2.946   126.721   135.063         0         0   
    17.26        35   29.5601   8.71576     134.3     4.443   126.758   135.064         0         0   
    17.32     34.97   29.5551    8.7005     135.5     5.942   126.789   135.083         0         0   
    17.38     34.93   29.4516   8.68542     135.3     5.264    126.82   135.079         0         0   
    17.44     34.89   29.3651   8.67042     134.2     4.969   126.851   135.077         0         0   
    17.51     34.82    29.297   8.65298     134.6     4.842   126.886   135.077         0         0   
    17.57     34.74   29.2558   8.63815     135.9     3.963   126.917   135.075         0         0   
    17.63     34.62   29.2229   8.62332     137.3     4.521   126.947   135.064         0         0   
    17.69     34.59   29.2019   8.60866     137.5     5.241   126.977   135.079         0         0   
    17.76     34.54   29.0947   8.59155     138.6     5.564   127.012   135.075         0         0   
    17.82     34.53   29.0149   8.57698     137.1     5.836   127.041   135.082         0         0   
    17.88     34.48   28.9698   8.56257     136.9     5.429    127.07   135.086         0         0   
    17.94     34.49   28.9335   8.54816     137.2      5.07     127.1   135.108         0         0   
