!# Results of ROTMAS saved at 13-Oct-2007 (12:56:23)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 24.9459
!# Red. Chi-square (N=141,n=4) : 0.182087
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     1.365720   674.797974     0.992265     0.830458     1.000000 
!# Parameter error :     0.748106   736.403015     0.360482     0.052524     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    37.99      41.9   104.228   53.9381     278.8     11.22   254.109    283.02         0         0   
    38.33     41.88   103.743   53.7206     276.8     11.87   254.174   282.854         0         0   
    38.67     41.84   103.193   53.4927     275.9     12.06   254.237   282.661         0         0   
    39.01     41.99   102.707   53.2265     275.8     12.11   254.299   282.512         0         0   
    39.36     42.13   102.232   53.0116     275.1     12.93   254.362   282.376         0         0   
     39.7      42.1   101.706   52.7922     273.7     12.52   254.422   282.195         0         0   
    40.04        42   101.242   52.5364     273.1     12.42   254.481   282.018         0         0   
    40.38     41.86     100.8   52.3357       274     12.48   254.539   281.854         0         0   
    40.73     41.54   100.284   52.1186       274     11.97   254.597   281.636         0         0   
    41.07     41.56   99.8405   51.8727     273.7     11.61   254.653   281.486         0         0   
    41.41     41.78   99.4186   51.6796     273.3     10.91   254.708   281.384         0         0   
    41.75     41.92   98.9365   51.4767     272.9     10.71   254.763   281.246         0         0   
    42.09     42.17   98.5119   51.2389       272      10.8   254.816    281.14         0         0   
    42.44      42.4   98.0954   51.0475     271.8        11    254.87   281.043         0         0   
    42.78     42.72   97.6334   50.8517     271.2     11.82   254.922   280.942         0         0   
    43.12     43.11    97.226   50.6226     270.6     11.61   254.973   280.865         0         0   
    43.46     43.39   96.8387   50.4433     271.1      11.7   255.023   280.787         0         0   
    43.81     43.83   96.3822   50.2489     272.2      11.6   255.073    280.71         0         0   
    44.15      44.3   95.9921    50.028     273.2     11.72   255.122   280.654         0         0   
    44.49     44.56   95.6203   49.8551     274.6      12.1    255.17   280.581         0         0   
    44.83     44.78   95.2084    49.673     275.4     12.61   255.217   280.487         0         0   
    45.17     44.87   94.8175   49.4589       278     12.92   255.263   280.373         0         0   
    45.52     44.75   94.4493   49.2871     281.1      13.1    255.31   280.242         0         0   
    45.86     44.55   94.0529   49.1109     279.7     12.72   255.355   280.087         0         0   
     46.2     44.44   93.6774   48.9041     279.6      11.8   255.399   279.948         0         0   
    46.54     44.49    93.333   48.7426     280.1      10.8   255.443   279.852         0         0   
    46.89     44.54   92.9411   48.5674     282.6     10.76   255.487    279.74         0         0   
    47.23     44.55   92.5793   48.3674     282.9     11.23    255.53   279.626         0         0   
    47.57     44.41   92.2485   48.2115     284.2     11.09   255.572   279.505         0         0   
    47.91     44.39   91.8813   48.0467     282.9      19.9   255.613    279.39         0         0   
    48.25      44.3   91.5313   47.8526     284.6     10.42   255.653   279.265         0         0   
     48.6     44.15   91.2024   47.6973     285.9     13.96   255.695   279.145         0         0   
    48.94     43.92   90.8478   47.5376     283.9     10.59   255.734   279.002         0         0   
    49.28     43.71   90.5104   47.3496     283.4     9.296   255.773   278.863         0         0   
    49.62     43.54   90.2024   47.2034     282.1     9.442   255.812   278.747         0         0   
    49.97     43.43   89.8506   47.0441     279.6     9.889   255.851   278.625         0         0   
    50.31      43.4   89.5253   46.8622     277.6     10.95   255.888    278.52         0         0   
    50.65      43.4   89.2281   46.7205     278.2     12.22   255.925   278.434         0         0   
    50.99     43.42   88.8978   46.5706     284.7     10.43   255.961    278.34         0         0   
    51.33      43.4   88.5826   46.3935     287.9     11.44   255.997    278.24         0         0   
    51.68     43.35   88.2874   46.2522     289.1     11.09   256.034   278.148         0         0   
