!# Results of ROTMAS saved at 12-May-2008 (14:57:38)
!# User velocity         : Vu=SQRT(4*{PI}*4.321*RHO*RC*RC*(1-(RC/R)*ATAN(R/RC)))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+MB*VB*ABS(VB)+VU**2)
!# Chi-square            : 29.9055
!# Red. Chi-square (N=141,n=2) : 0.215148
!# Parameter name  :           RC         RHO          MB          MD          MG
!# Parameter value :     0.631690  3215.290039     0.710000     0.710000     1.000000 
!# Parameter error :     0.037959   371.827942     0.000000     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    36.28     41.15   98.9146   46.7117     281.4     10.63    260.35   285.379         0         0   
    36.62     41.35   98.3568    46.502     280.2     10.41   260.383   285.211         0         0   
    36.96     41.52   97.8621   46.2584     279.4     10.22   260.416   285.056         0         0   
     37.3     41.77   97.3903   46.0664     278.9     10.61   260.448   284.929         0         0   
    37.65      41.8   96.8434   45.8595     279.2     10.91    260.48   284.743         0         0   
    37.99      41.9   96.3732   45.6258     278.8     11.22   260.511   284.589         0         0   
    38.33     41.88   95.9241   45.4419     276.8     11.87   260.541   284.433         0         0   
    38.67     41.84    95.416   45.2491     275.9     12.06   260.571   284.253         0         0   
    39.01     41.99   94.9669    45.024     275.8     12.11     260.6   284.115         0         0   
    39.36     42.13   94.5271   44.8421     275.1     12.93    260.63   283.988         0         0   
     39.7      42.1   94.0409   44.6566     273.7     12.52   260.658   283.819         0         0   
    40.04        42    93.612   44.4402     273.1     12.42   260.686   283.653         0         0   
    40.38     41.86   93.2033   44.2704       274     12.48   260.713   283.497         0         0   
    40.73     41.54   92.7264   44.0867       274     11.97   260.741    283.29         0         0   
    41.07     41.56    92.316   43.8788     273.7     11.61   260.767   283.151         0         0   
    41.41     41.78   91.9259   43.7154     273.3     10.91   260.793   283.055         0         0   
    41.75     41.92   91.4802   43.5437     272.9     10.71   260.819   282.928         0         0   
    42.09     42.17   91.0875   43.3426       272      10.8   260.844   282.831         0         0   
    42.44      42.4   90.7024   43.1807     271.8        11   260.869    282.74         0         0   
    42.78     42.72   90.2752   43.0151     271.2     11.82   260.894   282.649         0         0   
    43.12     43.11   89.8986   42.8213     270.6     11.61   260.918   282.581         0         0   
    43.46     43.39   89.5405   42.6696     271.1      11.7   260.941   282.509         0         0   
    43.81     43.83   89.1183   42.5052     272.2      11.6   260.965   282.441         0         0   
    44.15      44.3   88.7577   42.3183     273.2     11.72   260.988   282.393         0         0   
    44.49     44.56   88.4139    42.172     274.6      12.1   261.011   282.325         0         0   
    44.83     44.78    88.033    42.018     275.4     12.61   261.033   282.239         0         0   
    45.17     44.87   87.6716   41.8369       278     12.92   261.055   282.134         0         0   
