galaxy,logMh,env_dense,log_Rext,log_npoints,sigma_D_dex,Inc,mean_log_gbar,T2_scatter_transition,T2_scatter_transition_resid,T3_acf_lag1,T3_acf_lag1_resid,T5_xi_coherence_ratio,T5_xi_coherence_ratio_resid,T4_abs_scatter_raw,T4_abs_scatter_resid
MaNGA_8991-12705,14.079242,dense,,0.47712125471966244,0.1,60.0,-10.02108,,,,,,,0.06265466666666668,0.09505644310842133
MaNGA_8991-3701,11.0,field,,0.3010299956639812,0.1,60.0,-9.011993,,,,,,,0.174696,0.052066204163101926
MaNGA_8992-12701,11.0,field,,0.47712125471966244,0.1,60.0,-9.782998,,,,,,,0.30192766666666665,0.2309750615893195
MaNGA_8992-12702,12.778698,dense,,0.3010299956639812,0.1,60.0,-9.648221,,,,,,,0.17254799999999998,0.04991820416310193
MaNGA_8992-3703,13.387555,dense,,0.3010299956639812,0.1,60.0,-10.088292,,,,,,,0.23515,0.26755177644175465
MaNGA_8992-6101,14.096168,dense,,0.0,0.1,60.0,-9.34672,,,,,,,0.331483,0.20885320416310196
MaNGA_8992-6103,11.0,field,,0.47712125471966244,0.1,60.0,-9.352712,,,,,,,0.115832,0.08620659861229936
MaNGA_8992-9101,12.684347,dense,,0.47712125471966244,0.1,60.0,-10.448101,,,,,,,0.142011,0.14267774459922
MaNGA_8993-3702,11.0,field,,0.3010299956639812,0.1,60.0,-10.073389,,,,,,,0.035806000000000004,0.06820777644175466
MaNGA_8993-6101,11.0,field,,0.0,0.1,60.0,-11.148341,,,,,,,0.252746,0.10715931908584936
MaNGA_8993-6102,11.0,field,,0.3010299956639812,0.1,60.0,-9.774315,,,,,,,0.12589,0.0807759903024283
MaNGA_8993-9102,12.620386,dense,,0.3010299956639812,0.1,60.0,-9.440738,,,,,,,0.263185,0.14055520416310197
MaNGA_8995-9101,11.0,field,,0.47712125471966244,0.1,60.0,-9.572945,,,,,,,0.23612733333333336,0.1651747282559862
MaNGA_8996-12701,12.837585,dense,,0.3010299956639812,0.1,60.0,-9.643349,,,,,,,0.10281799999999999,0.035835
MaNGA_8996-12702,13.531262,dense,,0.3010299956639812,0.1,60.0,-9.696801,,,,,,,0.0628545,0.05977529583689807
MaNGA_8996-12703,9.732634,field,,0.3010299956639812,0.1,60.0,-11.558804,,,,,,,0.60772,0.45770725244755806
MaNGA_8996-12704,11.0,field,,0.47712125471966244,0.1,60.0,-10.328784,,,,,,,0.15617533333333333,0.18857710977508801
MaNGA_8996-12705,13.531262,dense,,0.3010299956639812,0.1,60.0,-9.554187,,,,,,,0.0349945,0.08763529583689807
MaNGA_8996-3703,9.814253,field,,0.3010299956639812,0.1,60.0,-9.383342,,,,,,,0.063916,0.05871379583689807
MaNGA_8996-6102,11.0,field,,0.3010299956639812,0.1,60.0,-10.539602,,,,,,,0.10548350000000001,0.18910872867795267
MaNGA_8997-12703,13.28106,dense,,0.3010299956639812,0.1,60.0,-9.98338,,,,,,,0.0627515,0.09515327644175467
MaNGA_8997-12704,11.0,field,,0.3010299956639812,0.1,60.0,-9.325387,,,,,,,0.0781615,0.0584065
MaNGA_8997-1901,12.837585,dense,,0.3010299956639812,0.1,60.0,-9.827467,,,,,,,0.028381000000000003,0.0498170096975717
MaNGA_8997-1902,13.810478,dense,,0.3010299956639812,0.1,60.0,-8.549408,,,,,,,,
MaNGA_8997-6102,10.923184,field,,0.47712125471966244,0.1,60.0,-9.206114,,,,,,,0.241057,0.11842720416310193
MaNGA_8997-6103,12.349684,field,,0.47712125471966244,0.1,60.0,-9.204215,,,,,,,0.21172850000000001,0.10010450000000001
MaNGA_8999-12701,12.685518,dense,,0.3010299956639812,0.1,60.0,-10.047921,,,,,,,0.2134985,0.2459002764417547
MaNGA_8999-12704,13.738012,dense,,0.3010299956639812,0.1,60.0,-10.971523,,,,,,,0.09285650000000001,0.17062218091415066
MaNGA_8999-6102,13.738012,dense,,0.47712125471966244,0.1,60.0,-9.275533,,,,,,,0.24514833333333333,0.12251853749643526
MaNGA_8999-6103,11.738958,field,,0.3010299956639812,0.1,60.0,-9.190183,,,,,,,0.194363,0.07173320416310193
MaNGA_8999-9102,12.104624,field,,0.0,0.1,60.0,-10.584037,,,,,,,0.11973,0.08732822355824534
MaNGA_9000-12702,11.30825,field,,0.0,0.1,60.0,-10.014578,,,,,,,0.107016,0.13941777644175468
MaNGA_9000-6103,11.0,field,,0.3010299956639812,0.1,60.0,-10.742094,,,,,,,0.048936,0.09665068091415066
MaNGA_9002-12704,12.861316,dense,,0.47712125471966244,0.1,60.0,-9.632287,,,,,,,0.06766899999999999,0.024884789371850263
MaNGA_9002-3702,12.683622,dense,,0.47712125471966244,0.1,60.0,-9.744714,,,,,,,0.13938899999999999,0.0545550745194151
MaNGA_9002-3704,14.069271,dense,,0.47712125471966244,0.1,60.0,-9.141298,,,,,,,0.311981,0.18935120416310194
MaNGA_9002-6101,13.545566,dense,,0.3010299956639812,0.1,60.0,-9.064418,,,,,,,0.119092,0.003537795836898061
MaNGA_9002-6103,12.683622,dense,,0.3010299956639812,0.1,60.0,-9.174877,,,,,,,0.268691,0.14606120416310192
MaNGA_9024-12701,13.521585,dense,,0.47712125471966244,0.1,60.0,-9.888214,,,,,,,0.028225666666666666,0.04900159861229936
MaNGA_9024-12702,11.0,field,,0.3010299956639812,0.1,60.0,-9.581154,,,,,,,0.33648449999999996,0.21385470416310193
MaNGA_9024-12704,11.0,field,,0.3010299956639812,0.1,60.0,-9.952493,,,,,,,0.42376199999999997,0.45616377644175465
MaNGA_9024-6101,12.826363,dense,,0.3010299956639812,0.1,60.0,-9.035048,,,,,,,0.005705,0.11692479583689806
MaNGA_9024-9101,11.909367,field,,0.47712125471966244,0.1,60.0,-9.466746,,,,,,,0.27434200000000003,0.15171220416310194
MaNGA_9024-9102,14.067012,dense,,0.3010299956639812,0.1,60.0,-9.442034,,,,,,,0.3704435,0.2478137041631019
MaNGA_9025-12704,14.173633,dense,,0.0,0.1,60.0,-9.680633,,,,,,,0.074441,0.04818879583689807
MaNGA_9025-12705,11.0,field,,0.3010299956639812,0.1,60.0,-10.395193,,,,,,,0.0173075,0.02176627644175467
MaNGA_9025-3701,10.368336,field,,0.3010299956639812,0.1,60.0,-9.924202,,,,,,,0.0942395,0.12664127644175466
MaNGA_9025-6103,11.0,field,,0.3010299956639812,0.1,60.0,-9.24054,,,,,,,0.5506555,0.4280257041631019
MaNGA_9025-6104,10.943317,field,,0.3010299956639812,0.1,60.0,-9.47524,,,,,,,0.496228,0.37359820416310197
MaNGA_9025-9102,11.0,field,,0.3010299956639812,0.1,60.0,-10.602253,,,,,,,0.042735499999999996,0.07775195223619799
MaNGA_9026-12702,13.341213,dense,,0.3010299956639812,0.1,60.0,-10.309766,,,,,,,0.0541885,0.05844827644175467
MaNGA_9026-3704,11.0,field,,0.3010299956639812,0.1,60.0,-9.176792,,,,,,,0.351685,0.22905520416310193
MaNGA_9026-6101,13.513206,dense,,0.3010299956639812,0.1,60.0,-9.423759,,,,,,,0.060962,0.06166779583689806
MaNGA_9026-6103,11.0,field,,0.3010299956639812,0.1,60.0,-9.243731,,,,,,,0.23550100000000002,0.11287120416310195
MaNGA_9026-6104,13.66605,dense,,0.3010299956639812,0.1,60.0,-9.031276,,,,,,,0.500916,0.378286204163102
MaNGA_9026-9101,13.513206,dense,,0.3010299956639812,0.1,60.0,-9.279714,,,,,,,0.94634,0.8237102041631019
MaNGA_9027-12701,11.0,field,,0.3010299956639812,0.1,60.0,-9.603606,,,,,,,0.0193065,0.14193629583689807
MaNGA_9027-12702,12.027714,field,,0.3010299956639812,0.1,60.0,-9.98366,,,,,,,0.097749,0.13015077644175468
MaNGA_9027-12704,12.094228,field,,0.0,0.1,60.0,-10.03299,,,,,,,0.624852,0.6572537764417546
MaNGA_9027-3702,12.949171,dense,,0.47712125471966244,0.1,60.0,-9.553613,,,,,,,0.157109,0.08615639492265285
MaNGA_9027-3703,12.943425,dense,,0.3010299956639812,0.1,60.0,-9.828812,,,,,,,0.184615,0.1395009903024283
MaNGA_9027-6101,14.055135,dense,,0.47712125471966244,0.1,60.0,-9.213874,,,,,,,0.42762966666666663,0.30499987082976865
MaNGA_9027-9101,12.027714,field,,0.3010299956639812,0.1,60.0,-9.430588,,,,,,,0.3611,0.23847020416310188
MaNGA_9027-9102,11.0,field,,0.3010299956639812,0.1,60.0,-10.609414,,,,,,,0.0159295,0.07306472867795268
MaNGA_9028-12702,11.0,field,,0.3010299956639812,0.1,60.0,-9.524633,,,,,,,0.0496545,0.07297529583689807
MaNGA_9028-12703,11.0,field,,0.47712125471966244,0.1,60.0,-9.551275,,,,,,,0.26395966666666665,0.1930070615893195
MaNGA_9028-12704,12.45903,field,,0.3010299956639812,0.1,60.0,-9.742617,,,,,,,0.15647899999999998,0.20159300969757168
MaNGA_9028-12705,11.0,field,,0.47712125471966244,0.1,60.0,-9.742466,,,,,,,0.26075533333333334,0.18980272825598618
MaNGA_9028-9102,12.834561,dense,,0.3010299956639812,0.1,60.0,-9.404045,,,,,,,0.0033374999999999998,0.11929229583689807
MaNGA_9029-12704,13.667936,dense,,0.3010299956639812,0.1,60.0,-9.533844,,,,,,,0.18227,0.05964020416310194
MaNGA_9029-3702,14.656102,dense,,0.0,0.1,60.0,-8.920648,,,,,,,,
MaNGA_9029-6103,13.667936,dense,,0.0,0.1,60.0,-9.848282,,,,,,,0.077842,0.11024377644175466
MaNGA_9029-6104,13.667936,dense,,0.3010299956639812,0.1,60.0,-9.921847,,,,,,,0.101067,0.13346877644175467
MaNGA_9029-9101,13.935275,dense,,0.3010299956639812,0.1,60.0,-9.399196,,,,,,,0.387247,0.26461720416310197
MaNGA_9031-6103,13.461478,dense,,0.3010299956639812,0.1,60.0,-10.252592,,,,,,,0.0928225,0.09282250000000002
MaNGA_9031-6104,11.0,field,,0.47712125471966244,0.1,60.0,-10.072378,,,,,,,0.08411833333333334,0.09491892548058489
MaNGA_9033-12701,13.655971,dense,,0.47712125471966244,0.1,60.0,-9.575976,,,,,,,0.10307666666666666,0.04707992548058489
MaNGA_9033-12705,13.00065,dense,,0.0,0.1,60.0,-9.761571,,,,,,,0.28773,0.16510020416310192
MaNGA_9033-1902,13.630299,dense,,0.3010299956639812,0.1,60.0,-9.532181,,,,,,,0.0554445,0.06718529583689806
MaNGA_9033-3702,11.485357,field,,0.47712125471966244,0.1,60.0,-9.512109,,,,,,,0.29891266666666666,0.17628287082976857
MaNGA_9033-6101,11.0,field,,0.47712125471966244,0.1,60.0,-9.388513,,,,,,,0.312312,0.18968220416310197
MaNGA_9033-6102,11.0,field,,0.47712125471966244,0.1,60.0,-9.351493,,,,,,,0.08666033333333334,0.08503226527896603
MaNGA_9033-9102,11.990994,field,,0.3010299956639812,0.1,60.0,-10.226759,,,,,,,0.1037695,0.13617127644175467
MaNGA_9034-12703,11.0,field,,0.47712125471966244,0.1,60.0,-9.445942,,,,,,,0.17300066666666666,0.0503708708297686
MaNGA_9034-3702,11.600325,field,,0.3010299956639812,0.1,60.0,-10.124037,,,,,,,0.041907,0.07430877644175467
MaNGA_9035-12704,12.734827,dense,,0.3010299956639812,0.1,60.0,-10.359039,,,,,,,0.10943050000000001,0.14183227644175467
MaNGA_9035-3701,12.521192,dense,,0.47712125471966244,0.1,60.0,-9.679686,,,,,,,0.489241,0.41828839492265285
MaNGA_9035-3702,13.371272,dense,,0.47712125471966244,0.1,60.0,-9.590898,,,,,,,0.29459966666666665,0.2236470615893195
MaNGA_9035-3703,11.0,field,,0.0,0.1,60.0,-10.014227,,,,,,,0.574143,0.6065447764417546
MaNGA_9035-3704,13.864491,dense,,0.3010299956639812,0.1,60.0,-9.057205,,,,,,,0.784646,0.6620162041631019
MaNGA_9035-6102,11.0,field,,0.47712125471966244,0.1,60.0,-9.284971,,,,,,,0.3608976666666666,0.2382678708297686
MaNGA_9035-6104,13.265555,dense,,0.3010299956639812,0.1,60.0,-10.130533,,,,,,,0.028416999999999998,0.060818776441754666
MaNGA_9035-9101,12.677926,dense,,0.3010299956639812,0.1,60.0,-9.214185,,,,,,,0.256295,0.1336652041631019
MaNGA_9035-9102,12.074033,field,,0.47712125471966244,0.1,60.0,-10.329872,,,,,,,0.138087,0.17048877644175464
MaNGA_9036-12702,11.502467,field,,0.47712125471966244,0.1,60.0,-9.468404,,,,,,,0.44846199999999997,0.32583220416310194
MaNGA_9036-12703,11.0,field,,0.3010299956639812,0.1,60.0,-10.365914,,,,,,,0.0461385,0.07854027644175467
MaNGA_9036-12704,11.0,field,,0.47712125471966244,0.1,60.0,-10.425074,,,,,,,0.09940833333333333,0.030124042676880444
MaNGA_9036-12705,12.216983,field,,0.47712125471966244,0.1,60.0,-10.407902,,,,,,,0.041902666666666664,0.09532007793255333
MaNGA_9036-3703,13.173483,dense,,0.3010299956639812,0.1,60.0,-9.160693,,,,,,,0.3424785,0.21984870416310193
MaNGA_9036-6103,11.0,field,,0.0,0.1,60.0,-10.55551,,,,,,,0.096069,0.12847077644175467
MaNGA_9036-6104,11.0,field,,0.47712125471966244,0.1,60.0,-10.161651,,,,,,,0.129411,0.16181277644175465
MaNGA_9036-9101,11.0,field,,0.3010299956639812,0.1,60.0,-9.222216,,,,,,,0.380483,0.257853204163102
MaNGA_9037-12701,13.252846,dense,,0.3010299956639812,0.1,60.0,-10.508406,,,,,,,0.1993015,0.23170327644175467
MaNGA_9037-9102,12.344369,field,,0.3010299956639812,0.1,60.0,-10.209844,,,,,,,0.137701,0.17010277644175467
MaNGA_9038-12702,13.873155,dense,,0.3010299956639812,0.1,60.0,-9.155804,,,,,,,0.0637375,0.18636729583689807
MaNGA_9038-3702,11.0,field,,0.3010299956639812,0.1,60.0,-9.627854,,,,,,,0.4271505,0.30452070416310195
MaNGA_9038-9102,11.0,field,,0.3010299956639812,0.1,60.0,-10.275827,,,,,,,0.27727650000000004,0.3096782764417547
MaNGA_9041-12702,13.480486,dense,,0.3010299956639812,0.1,60.0,-9.368328,,,,,,,0.3161035,0.19347370416310192
MaNGA_9041-3702,13.480486,dense,,0.0,0.1,60.0,-9.766631,,,,,,,0.119546,0.24217579583689808
MaNGA_9041-3704,13.83698,dense,,0.3010299956639812,0.1,60.0,-9.672083,,,,,,,0.082264,0.20489379583689807
MaNGA_9041-6102,11.0,field,,0.47712125471966244,0.1,60.0,-9.71296,,,,,,,0.032198,0.08405860507734715
MaNGA_9042-12702,13.55408,dense,,0.47712125471966244,0.1,60.0,-9.741169,,,,,,,0.12751933333333332,0.056566728255986166
MaNGA_9042-12703,13.641878,dense,,0.3010299956639812,0.1,60.0,-9.478567,,,,,,,0.119215,0.014731000000000008
MaNGA_9042-6103,13.55408,dense,,0.47712125471966244,0.1,60.0,-9.12993,,,,,,,0.090956,0.034060999999999994
MaNGA_9042-9102,13.641878,dense,,0.3010299956639812,0.1,60.0,-9.495647,,,,,,,0.0787065,0.043923295836898066
MaNGA_9043-1901,11.0,field,,0.0,0.1,60.0,-9.396314,,,,,,,0.142741,0.020111204163101942
MaNGA_9044-12701,12.803495,dense,,0.3010299956639812,0.1,60.0,-9.184734,,,,,,,0.532308,0.40967820416310197
MaNGA_9045-12702,11.0,field,,0.0,0.1,60.0,-10.187958,,,,,,,0.017471,0.04987277644175467
MaNGA_9045-1902,11.0,field,,0.3010299956639812,0.1,60.0,-9.008041,,,,,,,0.353144,0.23051420416310195
MaNGA_9045-3701,13.86101,dense,,0.0,0.1,60.0,-9.191938,,,,,,,0.036388,0.08624179583689806
MaNGA_9045-3702,11.0,field,,0.3010299956639812,0.1,60.0,-10.049636,,,,,,,0.042625,0.040224
MaNGA_9045-9102,11.358112,field,,0.3010299956639812,0.1,60.0,-9.133071,,,,,,,0.38329500000000005,0.26066520416310196
MaNGA_9047-12702,13.197618,dense,,0.47712125471966244,0.1,60.0,-9.942366,,,,,,,0.047098,0.043581265278966025
MaNGA_9047-12703,13.67952,dense,,0.3010299956639812,0.1,60.0,-9.453032,,,,,,,0.0958155,0.02681429583689806
MaNGA_9047-3704,11.659246,field,,0.47712125471966244,0.1,60.0,-9.610805,,,,,,,0.181829,0.11087639492265283
MaNGA_9047-6104,12.118816,field,,0.3010299956639812,0.1,60.0,-9.433184,,,,,,,0.055837,0.06679279583689807
MaNGA_9047-9101,9.72588,field,,0.47712125471966244,0.1,60.0,-9.951925,,,,,,,0.13608966666666666,0.09521306805436731
MaNGA_9047-9102,13.370157,dense,,0.47712125471966244,0.1,60.0,-9.954895,,,,,,,0.16951066666666667,0.15023525234887042
MaNGA_9048-12702,12.72261,dense,,0.47712125471966244,0.1,60.0,-10.522843,,,,,,,0.06009899999999999,0.06706907793255333
MaNGA_9048-12703,12.405393,field,,0.3010299956639812,0.1,60.0,-9.65,,,,,,,0.1487465,0.04439850000000001
MaNGA_9048-6104,11.0,field,,0.47712125471966244,0.1,60.0,-9.684274,,,,,,,0.04211566666666666,0.1014062717440138
MaNGA_9049-12702,11.0,field,,0.47712125471966244,0.1,60.0,-9.930451,,,,,,,0.10114566666666668,0.12042108098446291
MaNGA_9049-6102,11.0,field,,0.47712125471966244,0.1,60.0,-9.846583,,,,,,,0.17142133333333334,0.10046872825598618
MaNGA_9049-9101,11.850343,field,,0.47712125471966244,0.1,60.0,-9.416597,,,,,,,0.39523366666666665,0.2726038708297686
MaNGA_9050-12701,11.0,field,,0.3010299956639812,0.1,60.0,-10.305289,,,,,,,0.084334,0.11673577644175466
MaNGA_9050-12704,13.626469,dense,,0.3010299956639812,0.1,60.0,-9.657083,,,,,,,0.0165515,0.12642329583689807
MaNGA_9050-12705,11.0,field,,0.3010299956639812,0.1,60.0,-9.557993,,,,,,,0.2362845,0.11365470416310194
MaNGA_9050-3702,11.0,field,,0.3010299956639812,0.1,60.0,-9.867187,,,,,,,0.236406,0.19129199030242833
MaNGA_9050-9101,10.437578,field,,0.3010299956639812,0.1,60.0,-9.982362,,,,,,,0.11783400000000001,0.15023577644175468
MaNGA_9050-9102,12.399081,field,,0.3010299956639812,0.1,60.0,-9.437148,,,,,,,0.0681335,0.054496295836898065
MaNGA_9085-12701,11.0,field,,0.3010299956639812,0.1,60.0,-10.227631,,,,,,,0.08186650000000001,0.049464723558245334
MaNGA_9085-12702,11.0,field,,0.3010299956639812,0.1,60.0,-10.052804,,,,,,,0.065378,0.09777977644175467
MaNGA_9085-12703,11.0,field,,0.3010299956639812,0.1,60.0,-9.528204,,,,,,,0.5327955,0.41016570416310194
MaNGA_9085-12704,11.0,field,,0.3010299956639812,0.1,60.0,-9.635525,,,,,,,0.10789099999999999,0.23052079583689805
MaNGA_9085-12705,11.0,field,,0.47712125471966244,0.1,60.0,-9.997946,,,,,,,0.09687833333333333,0.05600173472103398
MaNGA_9085-3702,11.0,field,,0.3010299956639812,0.1,60.0,-9.299518,,,,,,,0.429771,0.3071412041631019
MaNGA_9085-6101,11.0,field,,0.47712125471966244,0.1,60.0,-9.330018,,,,,,,0.07467633333333333,0.07974746250356474
MaNGA_9085-6103,11.0,field,,0.3010299956639812,0.1,60.0,-10.453528,,,,,,,0.123998,0.09159622355824534
MaNGA_9085-9101,11.0,field,,0.47712125471966244,0.1,60.0,-9.500773,,,,,,,0.114618,0.07374140138770065
MaNGA_9085-9102,11.0,field,,0.3010299956639812,0.1,60.0,-10.301005,,,,,,,0.1421715,0.17457327644175466
MaNGA_9088-12701,11.0,field,,0.3010299956639812,0.1,60.0,-9.674766,,,,,,,0.2042075,0.08157770416310194
MaNGA_9088-12703,13.575961,dense,,0.3010299956639812,0.1,60.0,-10.176016,,,,,,,0.191408,0.22380977644175468
MaNGA_9088-6102,13.854093,dense,,0.3010299956639812,0.1,60.0,-9.260816,,,,,,,0.45553099999999996,0.3329012041631019
MaNGA_9088-6104,12.539061,dense,,0.3010299956639812,0.1,60.0,-8.975696,,,,,,,0.460004,0.33737420416310193
MaNGA_9088-9101,11.0,field,,0.3010299956639812,0.1,60.0,-9.896311,,,,,,,0.19431199999999998,0.22671377644175467
MaNGA_9095-12701,11.0,field,,0.47712125471966244,0.1,60.0,-9.669238,,,,,,,0.21940300000000001,0.14845039492265286
MaNGA_9095-12702,14.077198,dense,,0.47712125471966244,0.1,60.0,-9.484071,,,,,,,0.24947,0.12684020416310193
MaNGA_9095-12703,11.0,field,,0.47712125471966244,0.1,60.0,-9.840796,,,,,,,0.09385866666666666,0.05020112270518359
MaNGA_9095-12704,11.0,field,,0.3010299956639812,0.1,60.0,-9.725842,,,,,,,0.056291499999999994,0.05481428613932637
MaNGA_9095-12705,12.323426,field,,0.47712125471966244,0.1,60.0,-10.113296,,,,,,,0.037544666666666664,0.055745776441754664
MaNGA_9095-1901,13.466172,dense,,0.3010299956639812,0.1,60.0,-8.881127,,,,,,,,
MaNGA_9095-1902,13.303155,dense,,0.47712125471966244,0.1,60.0,-9.213736,,,,,,,0.24008833333333335,0.15831840138770067
MaNGA_9095-3703,11.0,field,,0.3010299956639812,0.1,60.0,-9.140816,,,,,,,0.082931,0.13164979583689806
MaNGA_9095-3704,9.038181,field,,0.3010299956639812,0.1,60.0,-8.831974,,,,,,,,
MaNGA_9095-6102,12.07345,field,,0.3010299956639812,0.1,60.0,-9.082023,,,,,,,0.3516635,0.22903370416310195
MaNGA_9095-6104,11.0,field,,0.47712125471966244,0.1,60.0,-9.590129,,,,,,,0.221487,0.15053439492265283
MaNGA_9095-9101,13.848131,dense,,0.47712125471966244,0.1,60.0,-10.566637,,,,,,,0.089046,0.15917607793255334
MaNGA_9095-9102,11.0,field,,0.3010299956639812,0.1,60.0,-9.62259,,,,,,,0.10162199999999999,0.021007795836898067
MaNGA_9181-12705,11.735056,field,,0.3010299956639812,0.1,60.0,-10.112636,,,,,,,0.2484665,0.2808682764417547
MaNGA_9181-3701,11.377784,field,,0.47712125471966244,0.1,60.0,-9.728205,,,,,,,0.172866,0.10191339492265283
MaNGA_9181-9101,13.371289,dense,,0.3010299956639812,0.1,60.0,-10.046469,,,,,,,0.328828,0.3612297764417547
MaNGA_9181-9102,12.704818,dense,,0.47712125471966244,0.1,60.0,-9.845832,,,,,,,0.07809466666666666,0.11071045603851692
MaNGA_9182-12702,11.0,field,,0.3010299956639812,0.1,60.0,-9.473425,,,,,,,0.270829,0.14819920416310195
MaNGA_9182-12703,14.01311,dense,,0.47712125471966244,0.1,60.0,-9.515505,,,,,,,0.42886266666666667,0.30623287082976863
MaNGA_9182-12704,13.70592,dense,,0.47712125471966244,0.1,60.0,-9.597545,,,,,,,0.20620666666666665,0.13525406158931952
MaNGA_9182-12705,13.120847,dense,,0.47712125471966244,0.1,60.0,-10.189154,,,,,,,0.09370400000000001,0.12610577644175466
MaNGA_9182-3701,11.0,field,,0.3010299956639812,0.1,60.0,-9.914465,,,,,,,0.060676499999999994,0.029350499999999998
MaNGA_9182-9102,11.0,field,,0.3010299956639812,0.1,60.0,-9.446388,,,,,,,0.18215900000000002,0.05952920416310194
MaNGA_9183-12702,13.210838,dense,,0.3010299956639812,0.1,60.0,-9.630466,,,,,,,0.0775405,0.045089295836898066
MaNGA_9183-12703,13.405678,dense,,0.3010299956639812,0.1,60.0,-9.901455,,,,,,,0.11246149999999999,0.14486327644175467
MaNGA_9183-3704,12.398452,field,,0.3010299956639812,0.1,60.0,-9.088101,,,,,,,0.197735,0.07510520416310193
MaNGA_9183-9101,12.18562,field,,0.3010299956639812,0.1,60.0,-9.173396,,,,,,,0.665576,0.5429462041631019
MaNGA_9184-12701,11.164135,field,,0.0,0.1,60.0,-9.719137,,,,,,,0.272687,0.15005720416310195
MaNGA_9184-12702,11.0,field,,0.0,0.1,60.0,-11.013386,,,,,,,0.093402,0.23898868091415065
MaNGA_9184-12703,11.06024,field,,0.3010299956639812,0.1,60.0,-10.841989,,,,,,,0.0028365,0.14842318091415066
MaNGA_9184-12705,14.572397,dense,,0.47712125471966244,0.1,60.0,-9.717241,,,,,,,0.221665,0.15071239492265284
MaNGA_9184-6103,11.164135,field,,0.47712125471966244,0.1,60.0,-9.312546,,,,,,,0.23179733333333333,0.10916753749643526
MaNGA_9184-6104,12.275685,field,,0.47712125471966244,0.1,60.0,-9.822994,,,,,,,0.17668966666666666,0.08413587729481638
MaNGA_9184-9102,13.295288,dense,,0.3010299956639812,0.1,60.0,-10.389837,,,,,,,0.194915,0.16251322355824535
MaNGA_9185-3702,12.934056,dense,,0.3010299956639812,0.1,60.0,-8.978026,,,,,,,0.455338,0.332708204163102
MaNGA_9185-6104,11.0,field,,0.3010299956639812,0.1,60.0,-9.977818,,,,,,,0.108626,0.14102777644175468
MaNGA_9185-9102,14.221422,dense,,0.3010299956639812,0.1,60.0,-9.401114,,,,,,,0.1924275,0.31505729583689807
MaNGA_9193-12701,11.0,field,,0.0,0.1,60.0,-8.992163,,,,,,,,
MaNGA_9193-12703,11.0,field,,0.0,0.1,60.0,-9.770143,,,,,,,0.292663,0.17003320416310194
MaNGA_9193-12705,11.0,field,,0.3010299956639812,0.1,60.0,-9.415537,,,,,,,0.4581265,0.3354967041631019
MaNGA_9193-3701,11.0,field,,0.3010299956639812,0.1,60.0,-8.791136,,,,,,,,
MaNGA_9193-6102,11.0,field,,0.47712125471966244,0.1,60.0,-9.686546,,,,,,,0.261117,0.19016439492265289
MaNGA_9193-6104,11.0,field,,0.3010299956639812,0.1,60.0,-10.22834,,,,,,,0.18694149999999998,0.21934327644175466
MaNGA_9193-9102,11.0,field,,0.47712125471966244,0.1,60.0,-10.346251,,,,,,,0.14035166666666665,0.21048174459922
MaNGA_9194-12703,11.0,field,,0.3010299956639812,0.1,60.0,-9.469263,,,,,,,0.083561,0.03906879583689806
MaNGA_9194-12704,11.0,field,,0.47712125471966244,0.1,60.0,-10.575032,,,,,,,0.085009,0.08317974459922
MaNGA_9194-12705,11.0,field,,0.3010299956639812,0.1,60.0,-11.277291,,,,,,,0.0549105,0.10083018091415066
MaNGA_9194-6104,11.0,field,,0.47712125471966244,0.1,60.0,-10.278176,,,,,,,0.08050433333333333,0.09130492548058489
MaNGA_9195-12701,11.0,field,,0.3010299956639812,0.1,60.0,-10.706092,,,,,,,0.0497205,0.15783118091415066
MaNGA_9195-12702,11.0,field,,0.47712125471966244,0.1,60.0,-9.881424,,,,,,,0.15891266666666667,0.16900711624013579
MaNGA_9195-12703,11.0,field,,0.3010299956639812,0.1,60.0,-10.541053,,,,,,,0.06730749999999999,0.14867472867795267
MaNGA_9195-12705,11.0,field,,0.3010299956639812,0.1,60.0,-9.292545,,,,,,,0.342465,0.21983520416310193
MaNGA_9195-3702,11.0,field,,0.0,0.1,60.0,-9.171702,,,,,,,0.406382,0.283752204163102
MaNGA_9195-3704,11.0,field,,0.3010299956639812,0.1,60.0,-9.179226,,,,,,,0.332891,0.21026120416310193
MaNGA_9195-6104,11.0,field,,0.3010299956639812,0.1,60.0,-9.205265,,,,,,,0.55203,0.429400204163102
MaNGA_9196-12703,11.0,field,,0.47712125471966244,0.1,60.0,-9.507197,,,,,,,0.33471500000000004,0.21208520416310195
MaNGA_9196-12704,11.0,field,,0.47712125471966244,0.1,60.0,-9.747239,,,,,,,0.05502133333333333,0.053993271744013825
MaNGA_9196-1902,11.0,field,,0.3010299956639812,0.1,60.0,-9.305194,,,,,,,0.5826655,0.4600357041631019
MaNGA_9196-3702,11.0,field,,0.47712125471966244,0.1,60.0,-9.265163,,,,,,,0.12825133333333333,0.03332006805436731
MaNGA_9196-3703,11.0,field,,0.3010299956639812,0.1,60.0,-9.531683,,,,,,,0.1349045,0.028956500000000003
MaNGA_9196-6101,11.0,field,,0.47712125471966244,0.1,60.0,-9.367058,,,,,,,0.05923866666666667,0.06924046250356473
MaNGA_9196-6103,11.0,field,,0.0,0.1,60.0,-9.464923,,,,,,,0.087456,0.03517379583689806
