# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 1.382201932178117638e-15 2.862074488930141492e-05 1.752055368756035109e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 2.438762430455725505e-15 3.887335500480195490e-04 1.833547595583871542e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 4.302961856542886968e-15 1.957191738892545522e-05 7.092862084052198818e-06 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 7.592162527861749358e-15 1.264190705881401613e-03 3.519575548557822152e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 1.339564090297987229e-14 1.000596659131442433e-03 2.130289281910944675e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 2.363532057474613662e-14 2.238096133611369980e-03 3.637184812193077453e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 4.170225095738051496e-14 2.146766274286750036e-04 2.656350781011161780e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 7.357961274155570078e-14 1.631235044283929256e-04 1.536749122686763784e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 1.298241530590361534e-13 7.206925430094432818e-04 5.156363791589926355e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 2.290622373441387703e-13 -1.500556269236447485e-03 -8.154360229836236343e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 4.041582967480835065e-13 -3.383976682567801236e-03 -1.396648961346867572e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 7.130984605939525963e-13 -7.745607851307942382e-03 -2.417914739438293485e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 1.258193679538452461e-12 -5.399278007149044788e-03 -1.278123642363547974e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 2.219961790286235902e-12 1.169609805015694656e-02 2.107020689496828531e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.059999999999999964e+01 3.916909161504292686e-12 3.916909161504292686e-12 1.433419758600410800e-02 1.938385326495469158e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 1.382201932178117638e-15 5.529456193213480022e-04 1.872147107776718847e-02 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 2.438762430455725505e-15 1.311516950034528027e-03 3.445136014761920190e-02 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 4.302961856542886968e-15 1.598565578285336859e-03 3.224450774207026499e-02 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 7.592162527861749358e-15 9.337405113573384865e-04 1.448455568143917384e-02 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 1.339564090297987229e-14 4.934808333963717954e-04 5.864985269795146804e-03 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 2.363532057474613662e-14 3.242798682069284594e-04 2.949342963441753222e-03 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 4.170225095738051496e-14 2.257155841329073034e-04 1.565812810454060393e-03 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 7.357961274155570078e-14 1.303270373621960067e-04 6.882712424416754160e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 1.298241530590361534e-13 7.453644104956470102e-05 2.997183525261113628e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 2.290622373441387703e-13 4.322928915784880408e-05 1.320218981365726702e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 4.041582967480835065e-13 -8.314991896679415381e-05 -1.931437223204452954e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 7.130984605939525963e-13 1.628761375658425103e-04 2.865284864651389827e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 1.258193679538452461e-12 5.297319601744695968e-05 7.105165433923551317e-05 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 2.219961790286235902e-12 4.502851797641750924e-04 4.572122087694986225e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.382201932178117638e-15 3.916909161504292686e-12 2.112585425497239542e-04 1.636181866776634578e-04 9.708287439144077657e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 1.382201932178117638e-15 2.466573551977077334e-04 6.427041359672039204e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 2.438762430455725505e-15 8.498227236240878113e-04 1.717988605929188922e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 4.302961856542886968e-15 1.956540109417563653e-03 3.037200930268249208e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 7.592162527861749358e-15 2.279806180760650045e-03 2.721675710682796082e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 1.339564090297987229e-14 1.185375025389399147e-03 1.084206193306280243e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 2.363532057474613662e-14 5.042291560510211990e-04 3.529333662681886311e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 4.170225095738051496e-14 2.862224562053042039e-04 1.528063758733699210e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 7.357961274155570078e-14 1.485396762931573758e-04 6.037081642957251373e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 1.298241530590361534e-13 9.428734846787266747e-05 2.917813853056673264e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 2.290622373441387703e-13 3.356349314766176185e-05 7.888501401130080127e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 4.041582967480835065e-13 9.397517426064025403e-05 1.679930755644001036e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 7.130984605939525963e-13 3.085989971496771620e-04 4.177960492231064487e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 1.258193679538452461e-12 3.787115986377319419e-04 3.909183881562606328e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 2.219961790286235902e-12 -2.102261216265412388e-04 -1.642768317304127976e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.438762430455725505e-15 3.916909161504292686e-12 -1.449052968213965047e-04 -8.636962449357447338e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 1.382201932178117638e-15 6.144962503968822039e-05 1.230570157430575361e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 2.438762430455725505e-15 6.690661419757000300e-04 1.039515836253151505e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 4.302961856542886968e-15 1.266654045781457705e-03 1.511168529569634905e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 7.592162527861749358e-15 2.449802016000603242e-03 2.247706263388947467e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 1.339564090297987229e-14 2.808717631135700197e-03 1.974396209914275682e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 2.363532057474613662e-14 1.593819885943681706e-03 8.573815281908923544e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 4.170225095738051496e-14 5.584762632406835075e-04 2.291461726741834525e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 7.357961274155570078e-14 3.946761555237945809e-04 1.232808393088123634e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 1.298241530590361534e-13 2.256686929580718325e-04 5.367172948752612846e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 2.290622373441387703e-13 -9.250348017515323861e-05 -1.670919557773243539e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 4.041582967480835065e-13 -9.277831364927977811e-05 -1.274661396170922631e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 7.130984605939525963e-13 1.606286040144025957e-05 1.671332355460905674e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 1.258193679538452461e-12 6.673329304524753213e-05 5.294075940043948202e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 2.219961790286235902e-12 -1.134721530836319122e-04 -6.814736263805392736e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.302961856542886968e-15 3.916909161504292686e-12 -4.539792261092848446e-05 -2.079614649616562706e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 1.382201932178117638e-15 2.737810402607564139e-06 4.202233924694522466e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 2.438762430455725505e-15 4.052546493136895871e-04 4.825916202120161293e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 4.302961856542886968e-15 9.093744123090869488e-04 8.315480121540472225e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 7.592162527861749358e-15 1.517419107488872723e-03 1.067096830877100992e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 1.339564090297987229e-14 2.904942127893220521e-03 1.565140850022790631e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 2.363532057474613662e-14 3.365759047937379612e-03 1.387738435886918913e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 4.170225095738051496e-14 1.720570316995127889e-03 5.410906488668428688e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 7.357961274155570078e-14 7.719702242491527453e-04 1.848182936722428003e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 1.298241530590361534e-13 6.772086039460881255e-04 1.234486819085397081e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 2.290622373441387703e-13 -4.142721477400357784e-06 -5.735521601149569376e-06 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 4.041582967480835065e-13 5.982817323780535072e-05 6.300047368512558818e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 7.130984605939525963e-13 -1.268159880999421516e-06 -1.011355077738531581e-06 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 1.258193679538452461e-12 -1.201556072186452968e-04 -7.306028576805552216e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 2.219961790286235902e-12 1.423474687204050431e-04 6.552382168799789183e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.592162527861749358e-15 3.916909161504292686e-12 6.385178504371500762e-04 2.241865968559746353e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 1.382201932178117638e-15 -9.159570078945914118e-07 -1.075679825838667002e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 2.438762430455725505e-15 2.480833028242518021e-04 2.260374422278284712e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 4.302961856542886968e-15 5.481368298178327866e-04 3.834993763646842024e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 7.592162527861749358e-15 9.287515195541979620e-04 4.997224927169520610e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 1.339564090297987229e-14 1.700863690435760588e-03 7.011590283353076082e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 2.363532057474613662e-14 3.701475395566737863e-03 1.167698011411721394e-02 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 4.170225095738051496e-14 4.031644200404886288e-03 9.700874335663080619e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 7.357961274155570078e-14 2.144201966341414967e-03 3.927725926709747101e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 1.298241530590361534e-13 6.964605033338462647e-04 9.713853761954061635e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 2.290622373441387703e-13 8.345724990985687935e-04 8.840612034712645815e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 4.041582967480835065e-13 4.020841624514843744e-04 3.239560672693942377e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 7.130984605939525963e-13 3.173661572153732308e-04 1.936517122451950664e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 1.258193679538452461e-12 3.008483145104811252e-04 1.399638839228870891e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 2.219961790286235902e-12 2.552977566980408480e-04 8.991404758287989028e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.339564090297987229e-14 3.916909161504292686e-12 8.718031556780101842e-04 2.341995826885341810e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 1.382201932178117638e-15 -6.416040111069484214e-06 -5.739473512354711129e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 2.438762430455725505e-15 1.114406271246868603e-04 7.734343358805972424e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 4.302961856542886968e-15 2.605661356700390580e-04 1.388643297503853319e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 7.592162527861749358e-15 6.307267107044986889e-04 2.585042189474290059e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 1.339564090297987229e-14 7.927001805046019573e-04 2.489161237476872086e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 2.363532057474613662e-14 1.612784688782867466e-03 3.875512278894828033e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 4.170225095738051496e-14 4.250818395191349221e-03 7.791091126063058418e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 7.357961274155570078e-14 5.214682204392951347e-03 7.276128894815718680e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 1.298241530590361534e-13 3.513074432392432767e-03 3.732325154822920855e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 2.290622373441387703e-13 1.096035415461172821e-03 8.843820142408239781e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 4.041582967480835065e-13 2.037803134223862851e-03 1.250628808624237821e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 7.130984605939525963e-13 5.825293038208277955e-04 2.707544211670717075e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 1.258193679538452461e-12 -7.677692583392779085e-05 -2.720797208391682916e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 2.219961790286235902e-12 2.376141797129182720e-04 6.374556212632563764e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.363532057474613662e-14 3.916909161504292686e-12 1.518762016799566619e-03 3.107809995286742134e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 1.382201932178117638e-15 -1.379388033052793339e-05 -9.395805915489632420e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 2.438762430455725505e-15 1.202115950956891892e-04 6.352853763387043134e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 4.302961856542886968e-15 9.460566077148206557e-05 3.839126753739139459e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 7.592162527861749358e-15 5.613132236780851931e-04 1.751758701327462862e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 1.339564090297987229e-14 4.984683271106779123e-04 1.191857237761754671e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 2.363532057474613662e-14 6.717957479834366780e-04 1.229228366742381867e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 4.170225095738051496e-14 1.796221381060614242e-03 2.506849097868611015e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 7.357961274155570078e-14 5.887323337532585077e-03 6.255082229214860116e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 1.298241530590361534e-13 6.325328185386977324e-03 5.117027861059090903e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 2.290622373441387703e-13 3.453621592475777241e-03 2.121937865958868803e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 4.041582967480835065e-13 5.689133358898381797e-04 2.658611717658104995e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 7.130984605939525963e-13 2.699329536654955486e-04 9.553363095212761657e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 1.258193679538452461e-12 5.588471042557251580e-04 1.507999012123007398e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 2.219961790286235902e-12 8.796756694919343400e-04 1.796978079191653634e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 4.170225095738051496e-14 3.916909161504292686e-12 2.421626689878167687e-03 3.773240820151096096e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 1.382201932178117638e-15 -2.949605313256173212e-05 -1.525913062066139823e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 2.438762430455725505e-15 5.048412176638331246e-05 2.026262022114074706e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 4.302961856542886968e-15 -4.452752502860121117e-05 -1.372341461959686012e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 7.592162527861749358e-15 3.037582195027215015e-04 7.199715720542955574e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 1.339564090297987229e-14 3.391448302838335387e-04 6.158715914865392580e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 2.363532057474613662e-14 7.674612917796449498e-05 1.066522701188274739e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 4.170225095738051496e-14 1.708041728146580994e-03 1.810444047432787328e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 7.357961274155570078e-14 2.813629993006757334e-03 2.270389765048720816e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 1.298241530590361534e-13 7.297906923385364536e-03 4.483852717186175875e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 2.290622373441387703e-13 6.616400690376334805e-03 3.087436333544084539e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 4.041582967480835065e-13 3.056180648662221947e-03 1.084691213929798396e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 7.130984605939525963e-13 3.026178523832218515e-03 8.134169589622013878e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 1.258193679538452461e-12 -3.866544295811427407e-04 -7.924088959832262583e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 2.219961790286235902e-12 -6.059627844411140992e-04 -9.401225115467047306e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 7.357961274155570078e-14 3.916909161504292686e-12 6.425131858699211721e-04 7.603397136580454594e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 1.382201932178117638e-15 -1.240729414584194705e-04 -4.872884376724335065e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 2.438762430455725505e-15 2.113255724774598871e-04 6.439260541959545420e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 4.302961856542886968e-15 -3.370061963844447629e-05 -7.885235325370746446e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 7.592162527861749358e-15 1.558142323667302572e-05 2.803738976899646608e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 1.339564090297987229e-14 1.232944735898085665e-05 1.699776127731213773e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 2.363532057474613662e-14 -9.875350749113476299e-05 -1.041859839859214225e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 4.170225095738051496e-14 9.518745127588655467e-04 7.659659669261233324e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 7.357961274155570078e-14 1.692977205988936218e-03 1.037116851183348017e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 1.298241530590361534e-13 3.958833480913455036e-03 1.846559889186171963e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 2.290622373441387703e-13 7.878999012337401311e-03 2.791196442620008916e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 4.041582967480835065e-13 1.050196131434862241e-02 2.829701724615500853e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 7.130984605939525963e-13 6.684322047005548245e-03 1.364015131747301976e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 1.258193679538452461e-12 2.604535882259003104e-03 4.052283694608961118e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 2.219961790286235902e-12 2.042109428183606044e-03 2.405252387917976471e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 1.298241530590361534e-13 3.916909161504292686e-12 -2.212271753610118782e-03 -1.987500510303832674e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 1.382201932178117638e-15 1.044142186381874533e-05 3.107461395716994222e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 2.438762430455725505e-15 -3.347541926270253878e-05 -7.729422365848896866e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 4.302961856542886968e-15 -1.416107537352420480e-04 -2.510788194969064348e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 7.592162527861749358e-15 2.946692545273082000e-04 4.017929850336752237e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 1.339564090297987229e-14 5.460599664781223567e-04 5.704604286125411396e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 2.363532057474613662e-14 8.699584321888717347e-05 6.954923237533623909e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 4.170225095738051496e-14 -2.014987693510664841e-04 -1.228681287983165657e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 7.357961274155570078e-14 1.145557454107375736e-04 5.317781961111481303e-05 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 1.298241530590361534e-13 1.596136696107775975e-03 5.641613325452085820e-04 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 2.290622373441387703e-13 4.090135557364091463e-03 1.097979242338248439e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 4.041582967480835065e-13 1.150281943783121319e-02 2.348613856995653525e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 7.130984605939525963e-13 1.075427704622239182e-02 1.662953531446320979e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 1.258193679538452461e-12 1.236360863198332320e-02 1.457645167400983951e-03 9.708287439144076547e-01
1.030000000000000071e+01 1.080000000000000071e+01 2.290622373441387703e-13 2.219961790286235902e-12 9.192760187732051599e-03 8.204736647975573388e-04 9.708287439144076547e-01
