# MAG_GAAP_u-r_min[m]    MAG_GAAP_u-r_min[n]    Radius[i](mps2/h70)    Radius[j](mps2/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
2.500000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 4.041582967480835065e-13 7.653739116054880556e-05 1.365937381049382921e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 7.130984605939525963e-13 3.241388595636601234e-05 4.379770863588416523e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 1.258193679538452461e-12 9.456700616354359761e-05 9.680836082152646457e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 2.219961790286235902e-12 -3.512463748529921705e-04 -2.722457100206823375e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.302961856542886968e-15 3.916909161504292686e-12 5.896880820685089264e-05 3.455474593256856311e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 1.382201932178117638e-15 4.698215613628435659e-04 9.646963476620676672e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 2.438762430455725505e-15 1.001909651293115839e-03 1.590379588900575625e-02 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 4.302961856542886968e-15 1.651454463669256535e-03 2.011048208830054987e-02 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 7.592162527861749358e-15 2.016454035472639572e-03 1.883021975079802665e-02 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 1.339564090297987229e-14 1.683455843553078885e-03 1.201011542137555774e-02 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 2.363532057474613662e-14 1.083717970630647788e-03 5.896495560790312486e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 4.170225095738051496e-14 6.377237332909388001e-04 2.637322777798722234e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 7.357961274155570078e-14 3.450936124011450240e-04 1.085989400154176165e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 1.298241530590361534e-13 4.225959611753526903e-04 1.008504077425408877e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 2.290622373441387703e-13 1.330225085642502568e-04 2.406379364380152456e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 4.041582967480835065e-13 -1.323079644112957424e-04 -1.815409561208802228e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 7.130984605939525963e-13 6.410715005186790875e-07 6.659755049433736621e-07 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 1.258193679538452461e-12 -1.445994199534944265e-04 -1.138076019568052736e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 2.219961790286235902e-12 3.525953966805626190e-04 2.101151306054119326e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.592162527861749358e-15 3.916909161504292686e-12 -5.819691682657016492e-05 -2.621904239689178432e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 1.382201932178117638e-15 1.958263371915786597e-04 3.087429654472562124e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 2.438762430455725505e-15 7.119282791565424099e-04 8.677143053806379500e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 4.302961856542886968e-15 1.051009688652376328e-03 9.827224510340825878e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 7.592162527861749358e-15 1.843904818029933881e-03 1.322129028177989642e-02 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 1.339564090297987229e-14 2.445837625545754703e-03 1.339804256820182130e-02 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 2.363532057474613662e-14 2.182883399195262829e-03 9.119615307375667640e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 4.170225095738051496e-14 1.240210315769296181e-03 3.938168781840938049e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 7.357961274155570078e-14 9.122806682274245795e-04 2.204374698434862726e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 1.298241530590361534e-13 4.346679532009306937e-04 7.964861317861621735e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 2.290622373441387703e-13 6.044569233002743038e-04 8.396003236137401056e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 4.041582967480835065e-13 3.949157797491813162e-04 4.160652050710971156e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 7.130984605939525963e-13 1.251247138627155798e-04 9.980749663491398130e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 1.258193679538452461e-12 1.963124772869515792e-04 1.186372045965374482e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 2.219961790286235902e-12 -4.074485546216332125e-04 -1.864325547706138266e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.339564090297987229e-14 3.916909161504292686e-12 -5.267335893618397538e-04 -1.822116507063489593e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 1.382201932178117638e-15 3.542417890985975797e-05 4.269665391522871377e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 2.438762430455725505e-15 4.412079460628795047e-04 4.111042028351817069e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 4.302961856542886968e-15 6.387486505594270388e-04 4.565856229615155096e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 7.592162527861749358e-15 1.244160207874014240e-03 6.819927011814439118e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 1.339564090297987229e-14 2.251957268577696285e-03 9.430657123957648241e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 2.363532057474613662e-14 2.943891946811277947e-03 9.402339410815684431e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 4.170225095738051496e-14 2.742690884839385241e-03 6.658002090311790702e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 7.357961274155570078e-14 1.367570572993810846e-03 2.526240951679248770e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 1.298241530590361534e-13 3.809581443761845447e-04 5.336615793087682181e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 2.290622373441387703e-13 1.765353995795203399e-04 1.874593574935806456e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 4.041582967480835065e-13 -7.782796149937428549e-05 -6.268456900807963862e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 7.130984605939525963e-13 -1.804561906263215667e-04 -1.100423683958072827e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 1.258193679538452461e-12 -4.574802515393920892e-04 -2.113554402470449131e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 2.219961790286235902e-12 -4.527920216924188413e-04 -1.583856435281908142e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.363532057474613662e-14 3.916909161504292686e-12 -3.665718499935764979e-04 -9.694207652914357170e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 1.382201932178117638e-15 9.882855979443674952e-07 9.086944702965036425e-06 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 2.438762430455725505e-15 2.779944193255761017e-04 1.975995899612475147e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 4.302961856542886968e-15 3.065157508062916927e-04 1.671423111398347150e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 7.592162527861749358e-15 9.207306523978782626e-04 3.850147709495674829e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 1.339564090297987229e-14 1.560955891577409929e-03 4.986706536876099605e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 2.363532057474613662e-14 2.607501558126414792e-03 6.353016827920950071e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 4.170225095738051496e-14 3.086489085883929295e-03 5.715749403209608934e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 7.357961274155570078e-14 2.832229123505799681e-03 3.991119929721670748e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 1.298241530590361534e-13 1.492852130515244253e-03 1.595316425767165066e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 2.290622373441387703e-13 1.241472237761771834e-03 1.005665847019994496e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 4.041582967480835065e-13 1.717143044849321707e-03 1.055049495145863724e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 7.130984605939525963e-13 9.884047016036809873e-04 4.597950762632592556e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 1.258193679538452461e-12 3.466304093676131652e-04 1.221656499461383114e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 2.219961790286235902e-12 -9.075808991515890755e-04 -2.421830614852156635e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.170225095738051496e-14 3.916909161504292686e-12 -8.929592984576554269e-04 -1.801466709668785265e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 1.382201932178117638e-15 -7.078323687905326803e-05 -4.951200603694938442e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 2.438762430455725505e-15 1.378205398274257401e-04 7.452613402794629107e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 4.302961856542886968e-15 1.701147928431599038e-04 7.057004143780746825e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 7.592162527861749358e-15 4.666360814707087423e-04 1.484457578894061167e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 1.339564090297987229e-14 8.797554782849710585e-04 2.138109016312695568e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 2.363532057474613662e-14 1.814826584844239730e-03 3.363839350710477998e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 4.170225095738051496e-14 2.822393192072394311e-03 3.976222102614316960e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 7.357961274155570078e-14 3.904697251446899268e-03 4.185992498713955907e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 1.298241530590361534e-13 3.505730956275766343e-03 2.850055473753207880e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 2.290622373441387703e-13 1.103810818827492346e-03 6.802303748134658386e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 4.041582967480835065e-13 1.936194688393341539e-04 9.050239419417683434e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 7.130984605939525963e-13 1.829987436224675564e-04 6.476230638989427806e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 1.258193679538452461e-12 -1.125983535928087170e-03 -3.018972626864547550e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 2.219961790286235902e-12 3.585285733283370560e-04 7.278248437143905783e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.357961274155570078e-14 3.916909161504292686e-12 1.499611302406236206e-03 2.301537031854518193e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 1.382201932178117638e-15 -1.082188765292275027e-05 -5.759748407636516501e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 2.438762430455725505e-15 7.396266336120556003e-05 3.043179548191524207e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 4.302961856542886968e-15 6.651407461279274457e-05 2.099482377347987555e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 7.592162527861749358e-15 3.213868147758671659e-04 7.779253407917078450e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 1.339564090297987229e-14 4.353118590268916324e-04 8.049867874414883646e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 2.363532057474613662e-14 1.215394818583952425e-03 1.714106821680259603e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 4.170225095738051496e-14 2.109513856924541669e-03 2.261288063389807913e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 7.357961274155570078e-14 3.280156158782539851e-03 2.675629571800710628e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 1.298241530590361534e-13 4.261112871951866672e-03 2.635834611846129411e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 2.290622373441387703e-13 3.280049701425601788e-03 1.538020724279582675e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 4.041582967480835065e-13 2.516115041188338956e-03 8.948740749151357652e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 7.130984605939525963e-13 1.558400512019626934e-03 4.196368995353136734e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 1.258193679538452461e-12 1.186783785661042366e-04 2.421135678519887764e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 2.219961790286235902e-12 -2.823309233665652991e-04 -4.360958359714400801e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.298241530590361534e-13 3.916909161504292686e-12 -1.220421608756236571e-03 -1.425179409822495218e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 1.382201932178117638e-15 -3.859460172200818135e-05 -1.561128706089979514e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 2.438762430455725505e-15 -4.533237321493066590e-06 -1.417539418136419093e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 4.302961856542886968e-15 3.242642468997759310e-05 7.778742592002946233e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 7.592162527861749358e-15 2.102851896925065451e-04 3.868389569679534195e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 1.339564090297987229e-14 3.493824799881604611e-04 4.910220899400868748e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 2.363532057474613662e-14 5.535820730113142794e-04 5.933544093949962408e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 4.170225095738051496e-14 1.738864968671179848e-03 1.416612336965263888e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 7.357961274155570078e-14 2.655839317934879495e-03 1.646436241625104727e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 1.298241530590361534e-13 4.162246848601778779e-03 1.956746677445560679e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 2.290622373441387703e-13 5.917475804110540472e-03 2.108773364750157146e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 4.041582967480835065e-13 4.462100079458504107e-03 1.206097432584969523e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 7.130984605939525963e-13 2.109463111611816367e-03 4.316961508037276004e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 1.258193679538452461e-12 1.890071350395590042e-03 2.930470651521818824e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 2.219961790286235902e-12 3.365775447013698296e-03 3.951120574279641659e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.290622373441387703e-13 3.916909161504292686e-12 -1.157208670695024757e-03 -1.027029653957321802e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 1.382201932178117638e-15 5.716278641318777012e-05 1.758907269572596596e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 2.438762430455725505e-15 -9.614608208157296757e-05 -2.287050149422040766e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 4.302961856542886968e-15 6.997619304331398197e-05 1.276962233317155393e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 7.592162527861749358e-15 5.613992694221748062e-05 7.856168100292699184e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 1.339564090297987229e-14 2.615790680382999397e-04 2.796535281075155505e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 2.363532057474613662e-14 3.039333571083748181e-04 2.478151943974297110e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 4.170225095738051496e-14 8.714070975516257809e-04 5.400371811763247498e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 7.357961274155570078e-14 2.560664044196326542e-03 1.207572271030648084e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 1.298241530590361534e-13 3.401810578725281576e-03 1.216562167328918758e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 2.290622373441387703e-13 7.267471888538161624e-03 1.970126826212053629e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 4.041582967480835065e-13 5.025334841026319124e-03 1.033297783907352304e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 7.130984605939525963e-13 5.277982199413402097e-03 8.216589110868781007e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 1.258193679538452461e-12 3.249403131105231806e-03 3.832482488713910389e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 2.219961790286235902e-12 -3.456465577914121217e-03 -3.086631533159847813e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 4.041582967480835065e-13 3.916909161504292686e-12 6.042848820970041918e-03 4.079720783876326375e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 1.382201932178117638e-15 1.250600457130025822e-04 2.916950480540495818e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 2.438762430455725505e-15 4.796510092795447627e-05 8.648690954922632560e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 4.302961856542886968e-15 7.884730612971749481e-05 1.090675408656106447e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 7.592162527861749358e-15 9.576250500216069335e-06 1.015816686031684544e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 1.339564090297987229e-14 2.458557540122829798e-05 1.992409535195809774e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 2.363532057474613662e-14 -4.593331267819994375e-05 -2.838953317668857246e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 4.170225095738051496e-14 5.760491103626389766e-04 2.706094751340858270e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 7.357961274155570078e-14 3.912309832850014422e-04 1.398539347555375180e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 1.298241530590361534e-13 6.745836019342774624e-04 1.828693322822368822e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 2.290622373441387703e-13 4.259500609543487998e-03 8.752869000946046120e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 4.041582967480835065e-13 9.039484050842074014e-03 1.408915854730961956e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 7.130984605939525963e-13 8.612366981863343873e-03 1.016312098589143911e-03 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 1.258193679538452461e-12 9.446717221497881109e-03 8.445753849039506957e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 2.219961790286235902e-12 8.602010256527589313e-03 5.822820849143699618e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 7.130984605939525963e-13 3.916909161504292686e-12 -1.076879969103995693e-02 -5.511082728328137647e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 1.382201932178117638e-15 -2.733120201808842548e-04 -4.833375356207332833e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 2.438762430455725505e-15 1.009119328600559495e-04 1.379586254341693080e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 4.302961856542886968e-15 -6.226208394062309642e-05 -6.530006773651390926e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 7.592162527861749358e-15 4.780447117499956168e-05 3.844763942099693109e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 1.339564090297987229e-14 2.184565998995038080e-04 1.342284954600869555e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 2.363532057474613662e-14 -4.966493280260347691e-04 -2.327349753010825013e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 4.170225095738051496e-14 -5.079616668721307360e-06 -1.809238189168245852e-06 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 7.357961274155570078e-14 1.476519639420164308e-03 4.001860948989225623e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 1.298241530590361534e-13 6.954253130660932895e-04 1.429344489611787238e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 2.290622373441387703e-13 3.222879142633449431e-03 5.021310548960802563e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 4.041582967480835065e-13 1.258414048346075641e-03 1.487120941133613186e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 7.130984605939525963e-13 1.082003525723421004e-02 9.680873876540641932e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 1.258193679538452461e-12 1.060866687620747387e-02 7.191171307183122797e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 2.219961790286235902e-12 1.064548692841394036e-02 5.463617925019368868e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 1.258193679538452461e-12 3.916909161504292686e-12 1.178513302026228116e-02 4.572834021931172495e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 1.382201932178117638e-15 2.320576769243944181e-04 3.116192009707748653e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 2.438762430455725505e-15 -1.725185065068840260e-05 -1.790929548180731029e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 4.302961856542886968e-15 -3.922961722300355577e-04 -3.124212228297168731e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 7.592162527861749358e-15 -1.572179915176741605e-05 -9.601517640508956615e-06 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 1.339564090297987229e-14 -8.516328686312690799e-04 -3.973456337879263949e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 2.363532057474613662e-14 8.902786080027653114e-04 3.167920088053106323e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 4.170225095738051496e-14 1.931249886754509782e-03 5.223237288514115092e-04 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 7.357961274155570078e-14 -4.405017896213474097e-04 -9.065816445022371417e-05 9.708287439144076547e-01
2.500000000000000000e+00 0.000000000000000000e+00 2.219961790286235902e-12 1.298241530590361534e-13 1.523373117617270482e-03 2.377547392793142396e-04 9.708287439144076547e-01
