# str, deg J2000, deg J2000, str, km s^-1, km s^-1, km s^-1, km s^-1, Mpc, Mpc, str, str, mag, mag, mag, mag, mag, bool, bool, bool, bool, bool, bool, bool, str
name,RA,DEC,morphology,redshift_helio,redshift_helio_e,redshift_cmb,redshift_cmb_e,distance,distance_e,distance_method,RC_survey,ext_f,ext_n,ext_g,ext_r,ext_z,has_f-band,has_n-band,has_g-band,has_r-band,has_z-band,has_w1-band,has_w2-band,AutoProf_flags
2MFGC12406,230.3465,8.2588,Sc,10133,6,10120.3688,6,124.3977,0.3992,CosmicFlows-3,SCII,0.7360,0.6180,0.1010,0.0680,0.0380,True,True,True,True,True,True,True,-
2MFGC12917,241.3357,14.7393,Sc,12500,7,12253.1727,7,163.7882,0.2702,CosmicFlows-3,SCII,1.1360,0.9740,0.1360,0.0920,0.0510,True,True,True,True,True,True,True,-
2MFGC12939,241.7009,17.6477,S/I,11235,3,11200.0688,3,146.0006,0.3884,CosmicFlows-3,SCII,0.6940,0.5810,0.1430,0.0960,0.0540,False,False,True,True,True,True,True,-
2MFGC15388,303.2730,-57.1788,Sc,17206,8,17068.7625,8,233.8187,0.1096,Hubble Flow (H0=73),SCII,1.2100,1.0410,0.1650,0.1110,0.0620,False,False,True,True,True,True,True,Light_symmetry
2MFGC15724,311.3844,-52.7165,Sc,14627,11,14425.8171,11,180.9302,0.2890,CosmicFlows-3,SCII,0.4810,0.3980,0.1220,0.0820,0.0460,False,False,True,True,True,True,True,-
2MFGC15783,312.4630,-52.9200,Sd/I,12481,10,12227.6611,10,156.0931,0.2671,CosmicFlows-3,Mathewson96,0.6520,0.5440,0.1080,0.0730,0.0410,False,False,False,False,False,False,False,-
2MFGC16001,316.8371,-25.6306,Sc,12204,7,12169.3086,7,152.8906,0.2822,CosmicFlows-3,SCII,1.7820,1.5880,0.2100,0.1410,0.0790,False,False,False,False,False,False,False,-
2MFGC16998,338.6819,1.3592,Sbc:,17779,7,17480.9691,7,239.4653,0.0959,Hubble Flow (H0=73),SCII,1.7270,1.5320,0.2770,0.1860,0.1040,True,True,True,True,True,True,True,-
2MFGC17007,338.7945,0.8462,Sc,17785,4,17507.0681,4,239.8229,0.0548,Hubble Flow (H0=73),SCII,1.7820,1.5880,0.2760,0.1850,0.1040,True,True,True,True,True,True,True,-
2MFGC17028,339.2089,1.6315,Sc,11300,8,11198.9677,8,142.9281,0.2758,CosmicFlows-3,SCII,1.7630,1.5690,0.2710,0.1820,0.1020,True,True,True,True,True,True,True,-
2MFGC17463,349.1056,18.4707,Sc,11435,10,11225.4497,10,139.8861,0.2852,CosmicFlows-3,SCII,1.7270,1.5320,0.2590,0.1740,0.0970,True,True,True,True,True,True,True,-
2MFGC17789,355.6771,8.4901,Sb,11311,10,10979.9454,10,141.6335,0.2841,CosmicFlows-3,SCII,1.6980,1.5750,0.5730,0.3850,0.2160,False,False,True,True,True,True,True,-
2MFGC17951,358.5760,-10.2304,Sc(f),23247,4,23411.4833,4,320.7053,0.0548,Hubble Flow (H0=73),SCII,0.6940,0.5810,0.1350,0.0910,0.0510,True,True,True,True,True,True,True,FFT_coefficients
AGC121145,43.7965,16.0129,Sc,11839,7,12139.6233,7,151.7402,0.2395,CosmicFlows-3,SCII,1.7820,1.5880,0.4620,0.3110,0.1740,False,False,False,False,False,False,False,-
AGC251758,228.4104,7.3275,Sc,13727,9,13858.3414,9,178.8648,0.2598,CosmicFlows-3,SCII,0.5240,0.4340,0.1030,0.0690,0.0390,True,True,True,True,True,True,True,Light_symmetry
AGC251862,227.7401,5.9814,Sa,23532.6795,9.5002,23517.4713,9.5002,322.1571,0.1301,Hubble Flow (H0=73),SCII,0.7360,0.6180,0.1310,0.0880,0.0490,True,True,True,True,True,True,True,-
AGC251911,227.9478,5.9299,Sd:,23653.2386,6.4522,23553.4952,6.4522,322.6506,0.0884,Hubble Flow (H0=73),SCII,0.7780,0.6540,0.1280,0.0860,0.0480,True,True,True,True,True,True,True,Light_symmetry
AGC261203,241.6776,15.5928,Sa,11646,9,11642.2577,9,149.2074,0.2880,CosmicFlows-3,SCII,0.6520,0.5440,0.1360,0.0910,0.0510,True,True,True,True,True,True,True,-
AGC261206,241.4206,14.7991,SBa,12185,8,11951.6668,8,159.6124,0.2672,CosmicFlows-3,SCII,1.1360,0.9740,0.1350,0.0900,0.0510,True,True,True,True,True,True,True,-
AGC261713,248.9639,66.1784,S-,53502.7895,13.2241,53711.0660,13.2241,735.7680,0.1812,Hubble Flow (H0=73),SCII,0.8190,0.6910,0.0810,0.0550,0.0300,False,False,False,False,False,False,False,-
AGC410650,17.3167,-46.3057,Irr,9018,8,8791.2974,8,114.4742,0.2540,CosmicFlows-3,SCII,0.0840,0.0680,0.0320,0.0210,0.0120,True,True,True,True,True,True,True,-
AGC430695,59.4890,-52.2564,Sc,9720,10,9528.5688,10,128.3100,0.2360,CosmicFlows-3,SCII,0.1370,0.1110,0.0460,0.0310,0.0170,True,True,True,True,True,True,True,-
AGC460093,91.8922,-33.2039,SBb,8418,10,8765.6565,10,105.0345,0.2403,CosmicFlows-3,Mathewson96,0.7780,0.6540,0.1440,0.0970,0.0540,False,False,False,False,False,False,False,-
AGC530504,202.1117,-26.8033,S,15556,10,15214.1534,10,208.4131,0.1370,Hubble Flow (H0=73),Mathewson96,1.7450,1.5510,0.1840,0.1230,0.0690,False,False,False,False,False,False,False,-
AGC530534,204.6052,-35.6431,Sc,15500,8,15800.3600,8,216.4433,0.1096,Hubble Flow (H0=73),SCII,1.3500,1.1700,0.1940,0.1310,0.0730,False,False,False,False,False,False,False,-
AGC600240,312.7629,-52.6659,Sc,14202,9,13922.7337,9,176.5635,0.2612,CosmicFlows-3,SCII,0.5240,0.4340,0.1200,0.0810,0.0450,True,True,True,True,True,True,True,Light_symmetry
AGC630424,358.0702,-29.4393,Sc,42885.0196,10.2537,42584.9878,10.2537,583.3560,0.1405,Hubble Flow (H0=73),SCII,0.1480,0.1200,0.0530,0.0360,0.0200,False,False,False,False,False,False,False,-
AM2046-520NED01,312.4357,-51.9496,Sc,9588,7,9267.9112,7,120.2611,0.2889,CosmicFlows-3,SCII,0.2660,0.2170,0.1220,0.0820,0.0460,False,False,True,True,True,True,True,-
AM2349-294,358.0697,-29.5385,Sc,9115,11,8832.6185,11,115.8173,0.3009,CosmicFlows-3,SCII,0.1590,0.1280,0.0560,0.0380,0.0210,False,False,False,False,False,False,False,-
APMUKS(BJ)B235202.04-144828.9,358.6513,-14.5297,-,5471.5863,8.0549,5118.8386,8.0549,69.5160,0.2701,CosmicFlows-3,Mathewson96,0.5990,0.4980,0.1110,0.0750,0.0420,False,False,False,False,False,False,False,-
AT2017hrr,172.2771,8.9886,Sb:,6190,3,6184.5566,3,86.9620,0.6672,CosmicFlows-3,Mathewson96,1.3500,1.1700,0.1490,0.1000,0.0560,True,True,True,True,True,True,True,-
CGCG008-077,153.4451,-0.9142,Sb(f) HII,12726.2444,7.5786,12573.6808,7.5786,168.9903,0.2719,CosmicFlows-3,SCII,0.3950,0.3250,0.1380,0.0930,0.0520,True,True,True,True,True,True,True,-
CGCG009-018,155.9854,-3.1821,SB(r)b,5672,7,5397.2013,7,85.2404,0.3503,CosmicFlows-3,ShellFlow,1.0600,0.9050,0.1450,0.0980,0.0550,True,True,True,True,True,True,True,-
CGCG009-036,156.6444,-2.8299,Sd pec?,5890,9,5829.0939,9,88.1059,0.3562,CosmicFlows-3,ShellFlow,0.4810,0.3980,0.1210,0.0810,0.0450,False,True,True,True,True,True,True,-
CGCG010-037,162.8543,-3.7287,Sb:,6630,15,6343.6763,15,98.3593,0.3228,CosmicFlows-3,ShellFlow,0.5240,0.4340,0.1310,0.0880,0.0490,False,False,True,True,True,True,True,-
CGCG010-052,164.7744,1.1821,SAab,11675,4,12009.1413,4,155.2710,0.2441,CosmicFlows-3,SCII,0.7780,0.6540,0.1020,0.0690,0.0380,True,True,True,True,True,True,True,-
CGCG012-102,177.5856,-2.8111,SAB(s)b pec:,8010,4,8256.2719,4,111.7886,0.2473,CosmicFlows-3,Mathewson96,0.3950,0.3250,0.0640,0.0430,0.0240,False,False,True,True,True,True,True,-
CGCG013-112,183.7982,-3.4411,SB(s)d pec sp,5216,3,5496.1826,3,69.8642,0.2659,CosmicFlows-3,Mathewson96,1.0600,0.9050,0.1150,0.0770,0.0430,True,True,True,True,True,True,True,-
CGCG016-070,201.6611,-3.2630,SB(s)dm,4673,4,4902.1541,4,63.6175,0.2355,CosmicFlows-3,ShellFlow,0.6090,0.5080,0.1280,0.0860,0.0480,True,True,True,True,True,True,True,-
CGCG017-017,203.2090,-3.0828,Sbc,4269,4,4554.6038,4,58.2875,0.2565,CosmicFlows-3,Mathewson96,0.6940,0.5810,0.1390,0.0930,0.0520,True,True,True,True,True,True,True,-
CGCG022-042,237.5093,-2.8233,Sc HII,8358,5,8519.2087,5,98.4596,0.3610,CosmicFlows-3,Mathewson96,-3.1860,-2.7950,1.2290,0.8260,0.4620,False,False,False,False,False,False,False,-
CGCG049-026,227.7714,5.5202,Sbc,10488,4,10508.5673,4,135.4153,0.3422,CosmicFlows-3,SCII,0.8600,0.7270,0.1290,0.0870,0.0490,True,True,True,True,True,True,True,-
CGCG049-111,229.5375,8.2475,Sc,10766,4,11052.9615,4,133.9896,0.3216,CosmicFlows-3,SCII,0.5240,0.4340,0.1060,0.0710,0.0400,True,True,True,True,True,True,True,Light_symmetry
CGCG049-151,230.7073,8.0817,Sc,9822,3,9685.0032,3,119.8460,0.3849,CosmicFlows-3,SCII,0.7360,0.6180,0.1180,0.0800,0.0440,True,True,True,True,True,True,True,-
CGCG049-153,230.7404,8.0403,SD/I,10278,11,10132.1822,11,128.1575,0.3174,CosmicFlows-3,SCII,0.7360,0.6180,0.1170,0.0790,0.0440,True,True,True,True,True,True,True,Light_symmetry
CGCG074-032,210.0673,9.2893,Sc,5801,4,5857.5708,4,74.8396,0.2522,CosmicFlows-3,Mathewson96,0.1480,0.1200,0.0840,0.0560,0.0310,False,False,True,True,True,True,True,-
CGCG077-095,230.7326,8.5213,Sb,11561,2,11363.5388,2,152.6971,0.2861,CosmicFlows-3,SCII,0.7780,0.6540,0.1130,0.0760,0.0430,True,True,True,True,True,True,True,-
CGCG105-039,222.3887,17.2000,Sa,11189,7,10944.7695,7,147.3033,0.2476,CosmicFlows-3,SCII,0.1370,0.1110,0.0770,0.0520,0.0290,True,True,True,True,True,True,True,-
CGCG105-041,222.5067,17.0465,SBb,11253,2,11019.8471,2,148.1709,0.2485,CosmicFlows-3,SCII,0.1370,0.1110,0.0700,0.0470,0.0260,True,True,True,True,True,True,True,-
CGCG108-023,239.4640,16.3623,SA(s)c,11483,8,11742.8723,8,149.0314,0.3007,CosmicFlows-3,SCII,0.7360,0.6180,0.1240,0.0830,0.0470,False,False,True,True,True,True,True,-
CGCG108-139,241.5007,18.1959,SAB(rs)bc,11149,6,11115.5834,6,147.1057,0.3157,CosmicFlows-3,SCII/Mathewson96,0.5670,0.4710,0.1700,0.1140,0.0640,True,True,True,True,True,True,True,-
CGCG108-146,241.5594,18.4145,SAB(rs)bc,11118,4,11063.2806,4,147.4582,0.2817,CosmicFlows-3,Mathewson96,0.4380,0.3610,0.1520,0.1020,0.0570,False,False,False,False,False,False,False,-
CGCG149-028,127.0763,30.4663,Sc,16846,4,17099.8562,4,234.2446,0.0548,Hubble Flow (H0=73),SCII,1.1360,0.9740,0.1520,0.1020,0.0570,True,True,True,True,True,True,True,-
CGCG149-035NED02,127.2453,30.4580,Sb:,15167,2,15382.4871,2,210.7190,0.0274,Hubble Flow (H0=73),SCII,1.2100,1.0410,0.1580,0.1060,0.0590,True,True,True,True,True,True,True,-
CGCG164-057NED01,225.9028,28.4759,SBb,17170,9,16868.6223,9,231.0770,0.1233,Hubble Flow (H0=73),SCII,0.1800,0.1460,0.0870,0.0590,0.0330,True,True,True,True,True,True,True,-
CGCG164-057NED03,225.9185,28.4757,Sbc,16767,1,16465.9315,1,225.5607,0.0137,Hubble Flow (H0=73),SCII,0.1800,0.1460,0.0890,0.0600,0.0330,True,True,True,True,True,True,True,-
CGCG185-046,170.5129,34.3148,-,10128,3,10467.0607,3,135.9135,0.2615,CosmicFlows-3,SCII,0.5130,0.4250,0.0820,0.0550,0.0310,True,True,True,True,True,True,True,-
CGCG234-056,106.8848,48.9001,Sb pec,6212,7,5854.2600,7,87.7054,0.5175,CosmicFlows-3,SCII,1.5450,1.4500,0.2690,0.1810,0.1010,True,True,True,True,True,True,True,-
CGCG234-067,107.1972,48.9947,Sa:,6263,8,5894.9411,8,87.8758,0.5461,CosmicFlows-3,SCII,1.5450,1.4500,0.2250,0.1510,0.0850,True,True,True,True,True,True,True,-
CGCG234-069,107.2648,48.5734,Sc,5296,7,4960.4848,7,72.9879,0.3057,CosmicFlows-3,SCII,1.3820,1.3120,0.2420,0.1630,0.0910,True,True,True,True,True,True,True,-
CGCG234-090,107.7428,49.0227,Sbc,6006,8,5662.6290,8,82.6316,0.4386,CosmicFlows-3,SCII,1.7450,1.5880,0.2380,0.1600,0.0890,True,True,True,True,True,True,True,-
CGCG234-094,107.8762,49.0807,Scd,6089,8,5759.1743,8,83.6003,0.3156,CosmicFlows-3,SCII,1.7450,1.5880,0.2450,0.1650,0.0920,True,True,True,True,True,True,True,-
CGCG287-053,123.3218,58.0105,Sc,7823,4,8139.6036,4,106.6662,0.2823,CosmicFlows-3,SCII,0.9810,0.8350,0.1760,0.1180,0.0660,False,False,True,True,True,True,True,-
CGCG340-028,269.5123,69.2915,Irregular,24430,7,24173.8077,7,331.1481,0.0959,Hubble Flow (H0=73),SCII,1.6400,1.4460,0.1160,0.0780,0.0440,True,True,True,True,True,True,True,FFT_coefficients;Light_symmetry;isophote_variability
CGCG340-029NED02,269.5916,69.6114,-,12577.5507,15.8989,12308.7380,15.8989,157.5792,0.3136,CosmicFlows-3,SCII,1.5350,1.3450,0.1080,0.0730,0.0410,True,True,True,True,True,True,True,Light_symmetry
CGCG384-029,13.8067,-1.0760,Sb(f),14277,4,14081.3975,4,177.3376,0.2888,CosmicFlows-3,SCII,1.7820,1.5880,0.1100,0.0740,0.0410,True,True,True,True,True,True,True,-
CGCG384-040,14.1624,-1.2952,Sb Sbrst,15036,10,14746.1810,10,202.0025,0.1370,Hubble Flow (H0=73),SCII,1.3910,1.2080,0.1230,0.0820,0.0460,False,False,False,False,False,False,False,-
CGCG385-122,21.3882,-1.8117,S0:,6416,7,6442.7769,7,85.1564,0.4773,CosmicFlows-3,SCII,1.5760,1.3840,0.1670,0.1120,0.0630,True,True,True,True,True,True,True,-
CGCG385-138,21.6812,-1.3062,Sb?,5017,45,5255.1027,45,54.8302,0.6411,CosmicFlows-3,SCII,1.2640,1.0910,0.1280,0.0860,0.0480,True,True,True,True,True,True,True,Light_symmetry
CGCG440-036,44.3567,15.4717,SBbc,10058,10,10283.8847,10,128.5569,0.3576,CosmicFlows-3,SCII,1.4680,1.3850,0.4720,0.3180,0.1780,False,False,False,False,False,False,False,-
CGCG440-036b,44.3631,15.4446,SBb,10277,6,10494.1310,6,131.8834,0.3099,CosmicFlows-3,SCII,1.4680,1.3850,0.4930,0.3310,0.1850,False,False,False,False,False,False,False,-
CGCG459-017,18.3520,15.7828,Sc,11549,4,11236.3860,4,144.7077,0.2369,CosmicFlows-3,SCII,1.0210,0.8700,0.2280,0.1530,0.0860,False,False,True,True,True,True,True,-
CGCG463-030,43.6447,15.8443,Scd,10619,6,10864.6778,6,136.3614,0.2763,CosmicFlows-3,SCII,1.7820,1.5880,0.4060,0.2730,0.1530,False,False,False,False,False,False,False,-
CGCG503-031,27.6689,32.4959,Sb,10544,7,10484.8518,7,136.2670,0.2590,CosmicFlows-3,SCII,1.4150,1.2310,0.1660,0.1120,0.0630,True,True,True,True,True,True,True,-
DC0608-33:[D80]050,92.3751,-33.6282,Sb,11226,35,11596.2598,35,137.8474,0.6560,CosmicFlows-3,Mathewson96,0.1370,0.1110,0.1200,0.0810,0.0450,False,False,False,False,False,False,False,-
ESO001-G006,216.8353,-87.7722,SA:(rs)bc:,2251,5,2103.9057,5,36.1238,0.3221,CosmicFlows-3,Mathewson96,0.7310,0.7480,0.4040,0.2720,0.1520,False,False,False,False,False,False,False,-
ESO001-G007,255.6881,-88.9172,Sb-c,4984,10,4697.2956,10,69.9450,0.2995,CosmicFlows-3,Mathewson96,-6.5150,-5.8670,0.5270,0.3540,0.1980,False,False,False,False,False,False,False,-
ESO002-G012,15.1912,-85.5229,Sc,4657,10,4377.3343,10,67.7637,0.3979,CosmicFlows-3,Mathewson96,-1.0620,-0.8580,0.3410,0.2290,0.1280,False,False,False,False,False,False,False,-
ESO003-G003,24.6990,-83.3643,SAB(rs)c,4924,8,4672.3927,8,69.1421,0.2882,CosmicFlows-3,Mathewson96,-0.8140,-0.6340,0.4690,0.3150,0.1760,False,False,False,False,False,False,False,-
ESO003-G004,25.3891,-83.2122,Sbc: sp,4627,10,4371.4271,10,64.0399,0.5670,CosmicFlows-3,Mathewson96,-0.2480,-0.1240,0.4810,0.3230,0.1810,False,False,False,False,False,False,False,-
ESO004-G013,66.8695,-83.5508,SB(s)c: pec,4835,10,4798.9158,10,70.2200,0.4124,CosmicFlows-3,Mathewson96,-7.7720,-7.0340,0.3770,0.2530,0.1420,False,False,False,False,False,False,False,-
ESO004-G019,79.7042,-86.3857,SA(rs)cd,4670,10,4558.6162,10,66.3715,0.3328,CosmicFlows-3,Mathewson96,-13.9430,-12.7990,0.5140,0.3460,0.1930,False,False,False,False,False,False,False,-
ESO004-G020,82.3536,-85.9286,SAB(s)bc,4663,10,4663.3594,10,63.0114,0.4967,CosmicFlows-3,Mathewson96,-17.3630,-16.0120,0.4650,0.3130,0.1750,False,False,False,False,False,False,False,-
ESO005-G006,111.5773,-84.5198,Sb pec?,4653,10,4289.7890,10,65.5448,0.3211,CosmicFlows-3,Mathewson96,-4.3150,-3.8330,0.4120,0.2770,0.1550,False,False,False,False,False,False,False,-
ESO006-G003,129.1586,-83.4636,SAB(s)cd?,5228,10,5347.8267,10,75.5018,0.4203,CosmicFlows-3,Mathewson96,-1.0620,-0.8580,0.7540,0.5070,0.2830,False,False,False,False,False,False,False,-
ESO007-G002,163.8213,-85.5925,(R'_2)SB(s)c,4559,10,4765.3248,10,62.0125,0.3178,CosmicFlows-3,Mathewson96,-0.0440,0.0590,0.3110,0.2090,0.1170,False,False,False,False,False,False,False,-
ESO008-G001,203.6286,-83.1301,SB(s)d? sp,4477,10,4196.6363,10,59.1968,0.3195,CosmicFlows-3,Mathewson96,1.7820,1.5880,1.0660,0.7170,0.4010,False,False,False,False,False,False,False,-
ESO008-G007,225.8709,-82.7963,SB(s)m,2516,6,2203.9318,6,36.8925,0.3173,CosmicFlows-3,Mathewson96,-0.9360,-0.7440,0.5390,0.3620,0.2030,False,False,False,False,False,False,False,-
ESO009-G009,265.4436,-86.7147,SBcd:,5866,10,5774.2104,10,80.2071,0.2932,CosmicFlows-3,Mathewson96,-2.8390,-2.4780,0.5110,0.3440,0.1920,False,False,False,False,False,False,False,-
ESO009-G010,264.8816,-85.3104,SA(s)c,2422,10,2275.5642,10,33.5896,0.3034,CosmicFlows-3,Mathewson96,1.6860,1.4910,0.4610,0.3100,0.1730,False,False,False,False,False,False,False,-
ESO010-G004,292.7589,-86.0156,SB(rs)d,2435,7,2210.6875,7,37.2862,0.2796,CosmicFlows-3,Mathewson96,-0.8140,-0.6340,0.4430,0.2980,0.1660,False,False,False,False,False,False,False,-
ESO013-G016,23.2005,-79.4743,SB(rs)cd,1767,3,2023.7274,3,21.6447,0.3300,CosmicFlows-3,Mathewson96,1.7450,1.5880,0.2330,0.1570,0.0880,False,False,False,False,False,False,False,-
ESO013-G018,24.1404,-80.3472,Sd,4322,9,4655.2196,9,55.4624,0.2741,CosmicFlows-3,Mathewson96,1.4260,1.3500,0.3420,0.2300,0.1290,False,False,False,False,False,False,False,-
ESO015-G014,70.6817,-79.3819,S...,9509,10,9313.1947,10,121.0348,0.2527,CosmicFlows-3,Mathewson96,1.3820,1.3120,0.3230,0.2170,0.1220,False,False,False,False,False,False,False,-
ESO018-G010,128.1457,-78.9223,Sb:,5496,10,5479.0948,10,76.9756,0.4990,CosmicFlows-3,Mathewson96,1.3350,1.2720,0.2740,0.1840,0.1030,False,False,False,False,False,False,False,-
ESO018-G013,130.9526,-78.9494,SB(s)c,5493,10,5288.0083,10,78.9099,0.3222,CosmicFlows-3,Mathewson96,-0.1440,-0.0310,0.4310,0.2900,0.1620,False,False,False,False,False,False,False,-
ESO018-G015,137.5478,-79.2344,SB(r)cd:,1704,7,1371.8019,7,27.1939,0.3502,CosmicFlows-3,Mathewson96,-0.8140,-0.6340,0.6230,0.4190,0.2340,False,False,False,False,False,False,False,-
ESO021-G003,203.1137,-80.4324,(R'_2)SB(rs)cd,2294,8,2554.4016,8,31.0940,0.3106,CosmicFlows-3,Mathewson96,-1.8880,-1.6090,0.7560,0.5080,0.2840,False,False,False,False,False,False,False,-
ESO021-G005,205.6133,-79.0114,Sb? sp,2402,6,2436.9697,6,34.1946,0.4736,CosmicFlows-3,Mathewson96,-2.8390,-2.4780,0.4510,0.3030,0.1700,False,False,False,False,False,False,False,-
ESO022-G003,221.4626,-77.9249,SA(rs)c,2736,6,3086.6730,6,33.1063,0.3817,CosmicFlows-3,Mathewson96,-0.4650,-0.3190,0.3540,0.2380,0.1330,False,False,False,False,False,False,False,-
ESO023-G002,251.4810,-81.4582,S...,8520,10,8667.1615,10,108.4608,0.2092,CosmicFlows-3,Mathewson96,0.4160,0.4680,0.5390,0.3630,0.2030,False,False,False,False,False,False,False,-
ESO024-G007,264.0992,-77.5367,Scd,5065,10,5420.2435,10,64.9637,0.3189,CosmicFlows-3,Mathewson96,-1.4600,-1.2190,0.5050,0.3400,0.1900,False,False,False,False,False,False,False,-
ESO024-G014,275.5560,-80.1657,S...,5065,10,5045.8926,10,68.2527,0.3340,CosmicFlows-3,Mathewson96,0.8730,0.8720,0.5140,0.3450,0.1930,False,False,False,False,False,False,False,-
ESO024-G016,276.0351,-78.6923,S...,9002,10,8735.6901,10,116.7383,0.2332,CosmicFlows-3,Mathewson96,-10.6210,-9.6890,0.4930,0.3310,0.1850,False,False,False,False,False,False,False,-
ESO024-G019,281.8046,-82.1286,Sc,6482,10,6204.3583,10,89.7265,0.2044,CosmicFlows-3,Mathewson96,-4.3150,-3.8330,0.5740,0.3860,0.2160,False,False,False,False,False,False,False,-
ESO027-G008,335.7675,-79.9969,SAB(s)c,2491,10,2726.7850,10,33.2660,0.2621,CosmicFlows-3,Mathewson96,-0.4650,-0.3190,0.3360,0.2260,0.1260,False,False,False,False,False,False,False,-
ESO027-G010,337.0484,-79.5099,S...,10348,10,10632.4378,10,127.5453,0.2701,CosmicFlows-3,Mathewson96,-0.4650,-0.3190,0.4600,0.3090,0.1730,False,False,False,False,False,False,False,-
ESO027-G017,342.9978,-80.8358,Sc,8000,10,8257.8571,10,100.0774,0.2601,CosmicFlows-3,Mathewson96,-1.4600,-1.2190,0.4820,0.3240,0.1810,False,False,False,False,False,False,False,-
ESO027-G024,348.3872,-81.6251,SA(rs)bc,4100,10,3990.8852,10,58.3688,0.3222,CosmicFlows-3,Mathewson96,-0.6940,-0.5260,0.5330,0.3590,0.2010,False,False,False,False,False,False,False,-
ESO030-G009,32.6716,-75.0377,(R')SAB(rs)b,8133,10,8401.1757,10,98.5199,0.2947,CosmicFlows-3,Mathewson96,1.6400,1.4460,0.1690,0.1140,0.0640,False,False,False,False,False,False,False,-
ESO031-G005,44.5275,-74.4566,SAB(rs)bc HII,4805,7,4546.9059,7,64.4268,0.3770,CosmicFlows-3,ShellFlow/Mathewson96,1.2810,1.1070,0.1850,0.1240,0.0700,False,False,False,False,False,False,False,-
ESO031-G015,52.6987,-73.7843,SB...,8248,10,7934.8924,10,105.3665,0.3776,CosmicFlows-3,Mathewson96,1.7820,1.5880,0.2720,0.1830,0.1020,False,False,False,False,False,False,False,-
ESO031-G018,54.4309,-72.3918,SA(r)c,8329,10,8010.5089,10,107.4209,0.4706,CosmicFlows-3,Mathewson96,1.4770,1.2890,0.1700,0.1150,0.0640,False,False,False,False,False,False,False,-
ESO032-G003,59.4142,-76.2319,Sc,5489,10,5783.5077,10,74.8565,0.2793,CosmicFlows-3,Mathewson96,1.1240,1.0910,0.2680,0.1800,0.1010,False,False,False,False,False,False,False,-
ESO033-G015,77.1000,-73.1377,S...,8653,10,8447.1520,10,109.4344,0.2861,CosmicFlows-3,Mathewson96,-0.1440,-0.0310,0.2430,0.1630,0.0910,False,False,False,False,False,False,False,-
ESO033-G020,82.2076,-76.4710,S...,9800,10,10052.3396,10,120.2727,0.2801,CosmicFlows-3,Mathewson96,-0.6940,-0.5260,0.2970,0.1990,0.1120,False,False,False,False,False,False,False,-
ESO033-G022,82.9223,-73.7514,Scd,4376,10,4169.2415,10,63.4001,0.5955,CosmicFlows-3,Mathewson96,-0.4650,-0.3190,0.2430,0.1630,0.0910,False,False,False,False,False,False,False,-
ESO034-G012,100.8782,-72.5946,SAB(rs)c,5547,7,5228.2760,7,78.4439,0.2823,CosmicFlows-3,Mathewson96,-2.3480,-2.0280,0.3390,0.2280,0.1270,False,False,False,False,False,False,False,-
ESO034-G013,100.9476,-73.6754,SA(rs)c,6328,10,6008.8654,10,87.3366,0.2169,CosmicFlows-3,Mathewson96,-5.3640,-4.8010,0.4680,0.3140,0.1760,False,False,False,False,False,False,False,-
ESO035-G003,108.5730,-74.7370,Sc,4328,10,4548.4921,10,57.8549,0.2999,CosmicFlows-3,Mathewson96,-65.7460,-62.0620,0.7020,0.4720,0.2640,False,False,False,False,False,False,False,-
ESO035-G018,118.7675,-76.4125,SA(s)c: sp,1766,5,1914.8686,5,29.8645,0.3347,CosmicFlows-3,Mathewson96,-36.8350,-34.4490,0.5850,0.3930,0.2200,False,False,False,False,False,False,False,-
ESO036-G007,130.6005,-73.8797,Sc:,5097,10,5311.1956,10,65.5737,0.3206,CosmicFlows-3,Mathewson96,-15.7910,-14.5340,0.4840,0.3260,0.1820,False,False,False,False,False,False,False,-
ESO036-G019,136.6488,-75.8257,(R')SAB(rs)c,4643,7,4434.7593,7,67.5122,0.3167,CosmicFlows-3,Mathewson96,-3.7330,-3.2980,0.4280,0.2880,0.1610,False,False,False,False,False,False,False,-
ESO037-G002,140.8107,-75.0127,Sc,4610,10,4856.9245,10,62.8384,0.3561,CosmicFlows-3,Mathewson96,-3.5470,-3.1260,0.5010,0.3370,0.1880,False,False,False,False,False,False,False,-
ESO037-G011,153.0273,-72.8414,Sb:,5194,10,4918.8486,10,74.4916,0.4743,CosmicFlows-3,Mathewson96,-3.1860,-2.7950,0.6500,0.4370,0.2440,False,False,False,False,False,False,False,-
ESO038-G012,171.0602,-77.1608,SAB(rs)bc:,5203,7,5116.1378,7,69.7636,0.8957,CosmicFlows-3,Mathewson96,-0.6940,-0.5260,1.0210,0.6860,0.3840,False,False,False,False,False,False,False,-
ESO040-G012,203.8175,-77.6412,Sbc,2676,7,2370.6762,7,38.1953,0.3146,CosmicFlows-3,Mathewson96,-13.2390,-12.1390,0.6200,0.4170,0.2330,False,False,False,False,False,False,False,-
ESO041-G006,215.9602,-75.3220,SB(s)m,2570,3,2221.8708,3,35.6603,0.3394,CosmicFlows-3,Mathewson96,-42.7640,-40.0950,0.7670,0.5150,0.2880,False,False,False,False,False,False,False,-
ESO044-G001,257.3440,-73.3209,SAB(s)c,5180,7,5359.0132,7,65.4532,0.4451,CosmicFlows-3,Mathewson96,1.7450,1.5510,0.2310,0.1550,0.0870,False,False,False,False,False,False,False,-
