name,rc_model:Tan:r_t,rc_model:Tan:v_c,rc_model:Tan:v0,rc_model:Tan:x0,rc_model:Tanh:r_t,rc_model:Tanh:v_c,rc_model:Tanh:v0,rc_model:Tanh:x0,rc_model:C97:r_t,rc_model:C97:v_c,rc_model:C97:beta,rc_model:C97:gamma,rc_model:C97:v0,rc_model:C97:x0,sersic:Re|f,sersic:Ie|f,sersic:M|f,sersic:n|f,sersic:Re|n,sersic:Ie|n,sersic:M|n,sersic:n|n,sersic:Re|g,sersic:Ie|g,sersic:M|g,sersic:n|g,sersic:Re|r,sersic:Ie|r,sersic:M|r,sersic:n|r,sersic:Re|z,sersic:Ie|z,sersic:M|z,sersic:n|z,sersic:Re|w1,sersic:Ie|w1,sersic:M|w1,sersic:n|w1,sersic:Re|w2,sersic:Ie|w2,sersic:M|w2,sersic:n|w2
UGC07559,99.999,99.999,99.999,99.999,60.2,30.09,0,0,-68.52,48.41,-0.01304,0.9938,0,0,31.85,0.09545,15.34,1.402,36.81,0.1036,14.97,1.29,46.05,0.2583,13.64,0.9464,47.04,0.2972,13.49,0.8582,48.47,0.04287,15.29,1.418,60.19,0.06411,14.51,1.08,46.2,0.05721,15.32,0.85
UGC07577,99.999,99.999,99.999,99.999,127.4,18.69,0,0,0.4919,0.02731,4.467e-05,-0.2707,0,0,50.71,0.09371,15.15,0.3153,78.35,0.04244,14.39,1.09,82.04,0.2336,12.5,0.964,88.7,0.2863,12.1,0.9784,106.5,0.04058,13.48,1.989,118.4,0.08598,12.59,1.459,139.1,0.03832,13.1,1.507
UGC07608,99.999,99.999,99.999,99.999,62.62,29.24,0,0,-75.45,46.72,-0.02175,1.058,0,0,52.95,0.03821,15.18,0.8352,48.79,0.06073,14.93,0.7045,57.76,0.1409,13.44,1.127,58.02,0.1617,13.24,1.234,64.56,0.02377,14.75,2.427,57.54,0.05926,14.33,1.288,63.05,0.02572,15.01,1.344
UGC07644,99.999,99.999,99.999,99.999,18.18,159.3,0,0,11.06,173.1,-0.1069,1.48,0,0,35.29,0.1105,16.64,0.2214,35.67,0.2062,15.96,0.2784,23.72,2.355,13.9,0.7306,22.01,3.709,13.46,0.9411,20.69,6.031,13.09,0.8809,24.31,2.891,13.66,0.6731,24.77,1.476,14.37,0.7153
UGC07690,99.999,99.999,99.999,99.999,14.25,38.09,0,0,14.64,38.17,0.08695,2.401,0,0,27.24,0.1354,15.11,0.8857,28.17,0.2042,14.55,0.9738,23.95,1.263,12.92,0.9904,24.1,1.723,12.55,1.014,20.66,1.64,12.87,1.188,29.41,0.6088,13.17,1.195,34.26,0.2681,13.68,1.346
UGC07823,99.999,99.999,99.999,99.999,6.525,173,0,0,13.68,126.6,0.6481,4.743,0,0,7.886,0.169,17.19,0.1641,16.82,0.2543,16.39,0.5091,15.56,1.703,14.16,1.114,13.01,4.33,13.62,0.9248,12,5.154,13.45,1.309,16.03,2.73,13.69,0.8886,16.32,1.588,14.24,0.879
UGC07883,99.999,99.999,99.999,99.999,21.24,141.7,0,0,23.65,141.3,0.1166,2.272,0,0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,35.05,0.9575,13.64,1.055,31.39,1.957,13.11,1.052,30.43,2.875,12.69,1.196,35,1.494,13.19,0.9934,35.71,0.8416,13.77,0.9918
UGC07963,99.999,99.999,99.999,99.999,12.42,146.7,0,0,8.182,164,-0.09275,1.389,0,0,5.321e+04,1.841e-05,9.253,5.264,29.12,0.1573,16.88,0.2706,17.71,1.529,15.07,0.939,16.91,2.514,14.61,0.9805,14.54,4.198,14.35,1.053,19.27,1.707,14.89,0.8958,19.64,0.9748,15.47,0.882
UGC07978,99.999,99.999,99.999,99.999,3.917,58.45,0,0,4.462,55.92,0.06691,4.748,0,0,18.26,0.1572,16.49,0.2658,18.32,0.2093,16.03,0.5402,13.5,1.274,14.31,1.409,12.86,2.156,13.82,1.459,12.45,2.851,13.54,1.614,14.55,1.611,14.07,0.9596,14.44,0.9322,14.69,0.9422
UGC08143,99.999,99.999,99.999,99.999,2.41,180.6,0,0,2.101,189.6,0.00239,1.676,0,0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,12.93,1.489,14.48,1.031,10.78,3.267,13.99,1.104,10.67,3.712,13.68,1.66,13.62,2.003,14.1,0.9233,12.87,1.433,14.71,0.7227
UGC08161,99.999,99.999,99.999,99.999,5.756,151,0,0,7.053,159.6,-0.02583,4.172,0,0,9.131,0.04475,19.52,0.1979,14.73,0.07463,17.75,0.9422,14.13,1.21,14.6,2.092,13.27,2.542,13.94,2.071,11.56,4.756,13.52,2.214,14.98,2.328,13.88,1.66,16.14,1.236,14.41,1.655
UGC08238,99.999,99.999,99.999,99.999,10,162.8,0,0,3.939,189.1,0.08826,0.9026,0,0,21.9,0.0645,17.09,0.2133,24.07,0.07424,16.53,0.6395,14.26,1.32,14.4,0.8804,13.27,2.41,13.89,0.9153,12.73,3.277,13.59,1.033,15.43,1.58,14.16,0.6632,15.54,0.8846,14.79,0.6413
UGC08255,99.999,99.999,99.999,99.999,10.97,89.25,0,0,9.902,94.13,-0.1387,3.064,0,0,37.92,0.03427,15.77,1.314,23.99,0.1275,15.73,0.6656,28.76,0.3448,13.67,2.283,30.2,0.4575,13.2,2.544,29.53,0.6149,12.91,2.652,38.51,0.1981,13.63,2.303,48.6,0.1082,13.82,2.136
UGC08306,99.999,99.999,99.999,99.999,12.86,226.8,0,0,15.88,218.7,0.1832,2.935,0,0,5.363e+04,7.517e-06,9.862,6.548,28.79,0.1521,16.53,0.4086,16.57,3.482,13.85,1.287,15.48,6.895,13.23,1.358,14.51,12.03,12.77,1.346,19.65,5.438,13.12,1.001,19.84,3.12,13.72,0.9543
UGC08320,99.999,99.999,99.999,99.999,105.5,53.11,0,0,6.99,0.4943,-0.01183,-0.2485,0,0,42.48,0.1488,14.59,1.186,55.79,0.1304,14.1,1.3,68.31,0.3891,12.58,1.04,80.59,0.3783,12.37,0.8055,65.64,0.08128,14.06,1.939,96.99,0.114,13.11,1.133,111.5,0.04987,13.63,1.327
UGC08333,99.999,99.999,99.999,99.999,50.49,54.98,0,0,-50.33,59.18,-0.00903,1.986,0,0,-29.4,0.01083,99.999,1,33.22,0.1054,16.2,0.6059,30.97,0.395,14.86,0.7004,31.67,0.4953,14.57,0.6988,32.28,0.515,14.48,0.7062,45.3,0.1262,15.14,0.9394,51.19,0.04722,15.87,1.107
UGC08451,99.999,99.999,99.999,99.999,17.96,180.9,0,0,9.486,203.6,-0.104,1.243,0,0,-158.4,0.006509,99.999,1,30.05,0.1026,16.09,0.2648,19.32,1.483,13.79,0.8073,17.58,2.629,13.31,0.9445,17.74,3.402,12.94,1.092,22.07,1.599,13.41,0.8317,24.19,0.7594,13.98,0.9087
UGC08707,99.999,99.999,99.999,99.999,8.119,232.1,0,0,21.92,138.3,0.9424,5.132,0,0,8.106,0.07449,17.57,0.1638,19.83,0.1121,16.75,0.4374,24.56,0.6543,13.83,1.576,12.72,2.363,13.91,1.446,18.87,1.34,13.26,2.509,14.41,1.963,14.04,0.9352,15.42,0.9996,14.6,0.9894
UGC08787,99.999,99.999,99.999,99.999,15.08,148.3,0,0,17.95,159.5,0.09691,2.066,0,0,38.23,0.09337,16.33,0.5802,38.41,0.1526,15.69,0.7319,25.35,1.53,13.93,1.033,22.94,2.587,13.52,1.161,21.32,3.646,13.26,1.288,22.44,2.354,13.66,1.19,21.84,1.638,14.17,1.065
UGC08844,99.999,99.999,99.999,99.999,6.105,141.3,0,0,6.734,133.3,0.0217,3.449,0,0,3896,0.0002797,10.56,5.749,26.79,0.3092,15.07,0.7365,17.98,0.8734,14.51,1.484,17.3,1.432,14.03,1.559,16.82,1.973,13.73,1.602,19.24,1.088,14.21,1.232,17.01,0.8154,14.79,1.244
UGC08895,99.999,99.999,99.999,99.999,16.7,161.7,0,0,15.66,156.3,-0.08118,3.434,0,0,23.03,0.1433,17.54,0.358,24.12,0.2288,16.93,0.5245,20.97,1.218,15.25,0.794,19.21,1.989,14.85,0.9062,17.64,2.805,14.59,1.045,17.76,2.22,14.92,0.8668,21.37,0.9859,15.29,1.08
UGC08902,99.999,99.999,99.999,99.999,1.886,255.6,0,0,-5.363,241.1,0.7742,1.333,0,0,-46.05,0.008646,99.999,1,31.5,0.1543,15.61,0.5302,22.93,1.257,13.27,2.688,18.17,3.133,12.75,2.857,15.98,5.98,12.32,2.892,17.1,5.658,12.58,1.443,17.67,3.263,13.13,1.383
UGC08924,99.999,99.999,99.999,99.999,11.78,101.2,0,0,11.69,97.21,0.01122,3.228,0,0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,22,1.326,14.64,0.8913,20.73,2.163,14.21,0.9431,20.13,2.927,13.92,1.013,22.05,1.418,14.6,0.8107,26.95,0.5905,15.04,0.9735
UGC08927,99.999,99.999,99.999,99.999,4.976,116.8,0,0,0.9668,147.5,0.0501,0.6507,0,0,1.046e+04,0.0002349,9.304,3.68,18.34,0.1312,17.11,0.1984,52.32,0.07325,14.46,3.29,50.33,0.126,13.95,3.328,44.81,0.2034,13.68,3.315,85.4,0.05028,13.84,3.039,127.2,0.01881,14.02,3.212
UGC08948,99.999,99.999,99.999,99.999,5.233,155,0,0,3.161,229,-0.1033,0.7371,0,0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,16.49,1.645,14.1,1.063,14.94,3.132,13.56,1.191,13.91,5.194,13.13,1.278,17.31,2.492,13.53,1.075,17.78,1.47,14.05,1.068
UGC08951,99.999,99.999,99.999,99.999,8.426,104.8,0,0,5.939,135.7,-0.04444,1.01,0,0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,14.92,0.9283,15.6,0.7906,14.2,1.514,15.13,0.8778,13.56,2.192,14.79,0.9462,15.97,0.8822,15.6,0.6619,17.1,0.4679,16.13,0.6828
UGC08994,99.999,99.999,99.999,99.999,7.933,130.3,0,0,6.797,130.6,-0.09589,2.762,0,0,16.55,0.3069,15.99,0.2691,17.65,0.3451,15.52,0.5685,14.02,1.126,14.2,1.83,13.99,1.714,13.68,2.094,13.74,2.457,13.31,2.161,15.18,1.852,13.71,1.139,15.18,1.139,14.25,1.13
UGC09019,99.999,99.999,99.999,99.999,3.476,195,0,0,3.286,201.7,0.1032,1.515,0,0,16.38,0.05048,17.73,0.9255,19.9,0.07264,16.99,0.9954,11.4,1.423,14.98,1.052,10.75,2.57,14.41,1.179,10.13,3.817,14.06,1.316,13.43,1.562,14.57,0.9395,13.02,0.9714,15.2,0.8613
UGC09023,99.999,99.999,99.999,99.999,6.422,98.16,0,0,8.645,103.9,0.09872,2.086,0,0,27.59,0.03446,17.18,1.347,17.33,0.1419,16.77,0.8002,13.82,0.7232,15.29,1.238,13.24,1.048,14.97,1.276,13.21,1.163,14.82,1.402,15.14,0.5548,15.52,0.9217,16.55,0.2491,16.12,1.079
UGC09037,99.999,99.999,99.999,99.999,14.16,138.7,0,0,5.165,150,-0.1041,1.125,0,0,23.24,0.1464,15.87,0.7944,23.02,0.2441,15.34,0.7978,16.97,1.276,13.9,1.528,16.13,1.954,13.5,1.675,15.62,2.398,13.28,1.915,16.82,1.537,13.84,1.192,18.18,0.7753,14.36,1.333
UGC09054,99.999,99.999,99.999,99.999,10.73,166,0,0,7.98,174.1,-0.3976,4.005,0,0,11.08,0.09072,18.22,0.3796,14.36,0.0855,17.74,0.539,9.492,1.571,15.02,1.466,8.815,2.994,14.42,1.636,8.599,4.685,14,1.593,12.68,1.56,14.49,1.218,12.58,0.9056,15.12,1.159
UGC09121,99.999,99.999,99.999,99.999,4.054,153.5,0,0,3.181,163.8,0.06322,1.523,0,0,33.68,0.03552,16.96,0.96,24.23,0.1597,16.27,0.5277,16.17,1.684,14.08,1.797,14.98,3.121,13.56,1.853,13.98,4.771,13.23,1.907,17.18,2.308,13.82,1.154,18.63,1.141,14.4,1.164
UGC09195,99.999,99.999,99.999,99.999,1.225,275.4,0,0,-0.01681,282.3,-2.876e-07,0.6831,0,0,-14.25,0.001678,99.999,1,23.92,0.06564,17.3,0.2522,18.46,0.6474,14.45,2.66,17.55,1.164,13.84,3.12,15.36,2.171,13.46,3.06,13.67,2.459,14.09,1.115,14.28,1.334,14.67,1.07
UGC09215,99.999,99.999,99.999,99.999,16.04,84.63,0,0,14.28,87.06,-0.08776,2.601,0,0,32.74,0.2955,14.3,1.239,32.67,0.4627,13.87,1.114,44.06,0.7274,12.45,1.977,45.07,0.8905,12.15,2.101,47.77,0.8774,11.98,2.348,33.92,0.8947,12.94,1.476,40.19,0.3883,13.4,1.719
UGC09244NOTES01,99.999,99.999,99.999,99.999,0.8444,182.7,0,0,0.2538,186.5,-0.0001725,1.029,0,0,21.41,0.007422,18.85,1.532,22.71,0.01339,18.22,1.156,15.05,0.4507,15.09,1.757,12.64,1.148,14.33,2.249,10.16,2.818,13.76,2.562,9.631,3.715,13.85,1.488,9.217,2.686,14.32,1.426
UGC09246,99.999,99.999,99.999,99.999,4.988,148.9,0,0,4.262,159.5,-0.137,2.082,0,0,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,13.35,1.293,15.09,0.9982,12.5,2.261,14.57,1.128,13,2.579,14.19,1.536,16.27,1.315,14.63,1.022,16.18,0.7777,15.22,0.9755
UGC09309,99.999,99.999,99.999,99.999,4.496,149.3,0,0,1.558,171,0.02562,0.8815,0,0,2084,0.0003676,12.11,4.396,15.81,0.2575,16.31,0.7338,10.81,1.731,14.64,1.814,9.908,3.4,14.16,1.589,9.091,4.796,13.89,1.88,11.95,2.296,14.36,1.106,12.14,1.528,14.82,0.9906
UGC09338,99.999,99.999,99.999,99.999,8.376,159.7,0,0,7.33,170.5,-0.1323,2.117,0,0,22.83,0.07154,17.2,0.4901,22.64,0.1024,16.67,0.7481,13.76,1.323,14.66,1.447,13.35,2.222,14.14,1.512,12.31,3.271,13.84,1.715,14.99,1.829,14.32,0.9651,14.44,1.127,14.97,0.8829
UGC09410,99.999,99.999,99.999,99.999,2.518,123.9,0,0,1.876,134.5,-0.1597,1.455,0,0,9.33,0.1179,18.25,0.1741,64.09,0.02354,15.64,1.88,13.57,1.269,14.94,0.9842,12.33,2.069,14.54,1.155,11.74,2.723,14.31,1.267,14.39,1.18,14.87,1.031,15.75,0.6139,15.36,1.08
UGC09479,99.999,99.999,99.999,99.999,6.537,186.3,0,0,4.19,210.1,0.02289,1.071,0,0,348.2,0.009307,13.15,2.112,25.39,0.3192,15.56,0.4569,16.17,1.381,14.41,1.573,14.87,2.627,13.88,1.625,13.44,4.46,13.53,1.608,17.54,2.045,13.99,1.067,17.55,1.173,14.61,1.023
