type,source_path,hub_link,exists,valid,error,size_bytes
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/direction_sanity_summary.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/direction_sanity_summary.csv,True,True,,870
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/galaxy_scale_table.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/galaxy_scale_table.parquet,True,True,,1395462
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/horse_race_sigma_dm_robust.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/horse_race_sigma_dm_robust.csv,True,True,,1362
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/point_scale_table.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/point_scale_table.parquet,True,True,,17427361
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/results_scale_hierarchy.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/results_scale_hierarchy.parquet,True,True,,1398322
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/rs_split_pairs_primary.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/rs_split_pairs_primary.parquet,True,True,,3847
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/rs_vs_xi_split_by_caliper.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/rs_vs_xi_split_by_caliper.csv,True,True,,1461
tables,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/xi_split_pairs_primary.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/scale_hierarchy/xi_split_pairs_primary.parquet,True,True,,4014
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/cleanup_executed.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/cleanup_executed.csv,True,True,,2470
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/cleanup_plan.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/cleanup_plan.csv,True,True,,2494
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/organize_remaining_tng_20260223_131820.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/organize_remaining_tng_20260223_131820.csv,True,True,,1089
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/organize_remaining_tng_20260223_132540.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/organize_remaining_tng_20260223_132540.csv,True,True,,2189
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/organize_remaining_tng_20260223_134245.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/organize_remaining_tng_20260223_134245.csv,True,True,,2429
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/organize_remaining_tng_20260223_191411.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/organize_remaining_tng_20260223_191411.csv,True,True,,3743
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/organize_remaining_tng_dryrun_20260223_131411.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/organize_remaining_tng_dryrun_20260223_131411.csv,True,True,,60
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/organize_remaining_tng_dryrun_20260223_131820.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/organize_remaining_tng_dryrun_20260223_131820.csv,True,True,,1109
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/organize_remaining_tng_dryrun_20260223_191411.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/organize_remaining_tng_dryrun_20260223_191411.csv,True,True,,3763
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/quality_cut_reconstruction.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/quality_cut_reconstruction.csv,True,True,,1456
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/registry_runs.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/registry_runs.csv,True,True,,1806
tables,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/selected_ids_catalog.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/session_recovery/selected_ids_catalog.csv,True,True,,2168947
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_matched_analogs.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_matched_analogs.csv,True,True,,18111
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/dataset_lineage_audit.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/dataset_lineage_audit.csv,True,True,,757
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/fairness_gap_vs_threshold.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/fairness_gap_vs_threshold.csv,True,True,,21193
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/fairness_top10_by_mm_score.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/fairness_top10_by_mm_score.csv,True,True,,3731
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/bootstrap_ci_best_configs.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/bootstrap_ci_best_configs.csv,True,True,,1209
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_gap_vs_threshold.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_gap_vs_threshold.csv,True,True,,14235
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_gap_vs_threshold.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_gap_vs_threshold.csv,True,True,,14237
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_gap_vs_threshold.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_gap_vs_threshold.csv,True,True,,14185
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_gap_vs_threshold.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_gap_vs_threshold.csv,True,True,,14229
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_sensitivity_best_per_threshold.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/caliper_sensitivity_best_per_threshold.csv,True,True,,6462
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_sensitivity_rows.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/caliper_sensitivity_rows.csv,True,True,,54469
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_sensitivity_summary.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/caliper_sensitivity_summary.csv,True,True,,587
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/composition_ranking.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/composition_ranking.csv,True,True,,136697
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/fairness_gap_vs_threshold.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/fairness_gap_vs_threshold.csv,True,True,,14185
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/pairfloor30_best_by_caliper.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/pairfloor30_best_by_caliper.csv,True,True,,1535
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/pairfloor30_best_per_threshold.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/pairfloor30_best_per_threshold.csv,True,True,,5217
tables,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/pairfloor30_ranking.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/tng_sparc_composition_sweep/pairfloor30_ranking.csv,True,True,,19026
tables,/Users/russelllicht/bec-dark-matter/analysis/results/trgb_cepheid_subsample.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/analysis/results/trgb_cepheid_subsample.csv,True,True,,3298
tables,/Users/russelllicht/bec-dark-matter/outputs/20260223_192210/summary_alpha_star_convergence_table.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/20260223_192210/summary_alpha_star_convergence_table.csv,True,True,,1317
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/alpha_sweep.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/alpha_sweep.csv,True,True,,86882
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/alpha_sweep_SPARC.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/alpha_sweep_SPARC.csv,True,True,,44930
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/alpha_sweep_TNG_BIG48133.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/alpha_sweep_TNG_BIG48133.csv,True,True,,38280
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/alpha_sweep_TNG_DEV3000.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/alpha_sweep_TNG_DEV3000.csv,True,True,,42009
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/beta_sweep.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/beta_sweep.csv,True,True,,86802
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/beta_sweep_SPARC.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/beta_sweep_SPARC.csv,True,True,,44896
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/beta_sweep_TNG_BIG48133.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/beta_sweep_TNG_BIG48133.csv,True,True,,38249
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/beta_sweep_TNG_DEV3000.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/beta_sweep_TNG_DEV3000.csv,True,True,,41962
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/boundary_model_summary.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/boundary_model_summary.csv,True,True,,1540
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/comparison_compact_table.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/comparison_compact_table.csv,True,True,,822
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_duplication.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_duplication.csv,True,True,,318
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_duplication_SPARC.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_duplication_SPARC.csv,True,True,,166
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_duplication_TNG_BIG48133.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_duplication_TNG_BIG48133.csv,True,True,,187
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_duplication_TNG_DEV3000.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_duplication_TNG_DEV3000.csv,True,True,,184
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_env_swap.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_env_swap.csv,True,True,,103476
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_env_swap_SPARC.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_env_swap_SPARC.csv,True,True,,51812
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_env_swap_TNG_BIG48133.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_env_swap_TNG_BIG48133.csv,True,True,,61835
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_env_swap_TNG_DEV3000.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_env_swap_TNG_DEV3000.csv,True,True,,59365
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_shuffle_null.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_shuffle_null.csv,True,True,,74173
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_shuffle_null_SPARC.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_shuffle_null_SPARC.csv,True,True,,34762
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_shuffle_null_TNG_BIG48133.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_shuffle_null_TNG_BIG48133.csv,True,True,,42040
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_shuffle_null_TNG_DEV3000.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_shuffle_null_TNG_DEV3000.csv,True,True,,40789
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_split_half.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_split_half.csv,True,True,,12344
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_split_half_SPARC.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_split_half_SPARC.csv,True,True,,6083
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_split_half_TNG_BIG48133.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_split_half_TNG_BIG48133.csv,True,True,,6777
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_split_half_TNG_DEV3000.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_split_half_TNG_DEV3000.csv,True,True,,6687
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_synthetic_injection.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_synthetic_injection.csv,True,True,,343953
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_synthetic_injection_SPARC.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_synthetic_injection_SPARC.csv,True,True,,179471
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_synthetic_injection_TNG_BIG48133.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_synthetic_injection_TNG_BIG48133.csv,True,True,,187134
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/controls_synthetic_injection_TNG_DEV3000.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/controls_synthetic_injection_TNG_DEV3000.csv,True,True,,190927
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/df_gal.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/df_gal.parquet,True,True,,400431
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/df_resid.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/df_resid.parquet,True,True,,528112
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/invariant_sweep_summary.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/invariant_sweep_summary.csv,True,True,,731
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/pca_loadings.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/pca_loadings.parquet,True,True,,143598
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/pca_pc1_shape.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/pca_pc1_shape.csv,True,True,,1891
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/pca_summary.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/pca_summary.csv,True,True,,459
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/ratio_regression_summary.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/ratio_regression_summary.csv,True,True,,474
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/ratio_residuals.parquet,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/ratio_residuals.parquet,True,True,,461005
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/boundary_model_summary_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/boundary_model_summary_big_full.csv,True,True,,894
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/controls_duplication_TNG_BIG48133_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/controls_duplication_TNG_BIG48133_big_full.csv,True,True,,187
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/controls_env_swap_TNG_BIG48133_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/controls_env_swap_TNG_BIG48133_big_full.csv,True,True,,61835
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/controls_shuffle_null_TNG_BIG48133_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/controls_shuffle_null_TNG_BIG48133_big_full.csv,True,True,,42040
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/controls_split_half_TNG_BIG48133_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/controls_split_half_TNG_BIG48133_big_full.csv,True,True,,6777
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/controls_synthetic_injection_TNG_BIG48133_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/controls_synthetic_injection_TNG_BIG48133_big_full.csv,True,True,,187134
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/invariant_sweep_summary_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/invariant_sweep_summary_big_full.csv,True,True,,501
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/pca_summary_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/pca_summary_big_full.csv,True,True,,307
tables,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/step1_full_big_backup/ratio_regression_summary_big_full.csv,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/tables/outputs/universality_audit/step1_full_big_backup/ratio_regression_summary_big_full.csv,True,True,,295
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/report_phase4_unified_adjudication.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/report_phase4_unified_adjudication.md,True,True,,2008
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/scale_hierarchy/scale_map_report.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/scale_hierarchy/scale_map_report.md,True,True,,1958
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/FINAL_STATUS.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/session_recovery/FINAL_STATUS.md,True,True,,1697
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/session_recovery/missing_vs_present.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/session_recovery/missing_vs_present.md,True,True,,2373
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/tng_dataset_versioning_plan.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/tng_dataset_versioning_plan.md,True,True,,2213
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/outputs/tng_sparc_composition_sweep/fairness_one_page_summary.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/tng_sparc_composition_sweep/TNG_RAR_3000x50_SOFT1p5_RUN201626_VERIFIED/outputs/tng_sparc_composition_sweep/fairness_one_page_summary.md,True,True,,2367
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_one_page_summary.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/tng_sparc_composition_sweep/caliper_0p05/fairness_one_page_summary.md,True,True,,2186
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_one_page_summary.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/tng_sparc_composition_sweep/caliper_0p10/fairness_one_page_summary.md,True,True,,2181
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_one_page_summary.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/tng_sparc_composition_sweep/caliper_0p20/fairness_one_page_summary.md,True,True,,2192
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_one_page_summary.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/tng_sparc_composition_sweep/caliper_0p30/fairness_one_page_summary.md,True,True,,2197
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/caliper_sensitivity_summary.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/tng_sparc_composition_sweep/caliper_sensitivity_summary.md,True,True,,1580
markdown,/Users/russelllicht/bec-dark-matter/analysis/results/tng_sparc_composition_sweep/fairness_one_page_summary.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/analysis/results/tng_sparc_composition_sweep/fairness_one_page_summary.md,True,True,,2284
markdown,/Users/russelllicht/bec-dark-matter/docs/reports/summary_rar_tng.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/docs/reports/summary_rar_tng.md,True,True,,6809
markdown,/Users/russelllicht/bec-dark-matter/outputs/20260223_192210/dataset_lineage.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/outputs/20260223_192210/dataset_lineage.md,True,True,,4681
markdown,/Users/russelllicht/bec-dark-matter/outputs/20260223_192210/summary_all.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/outputs/20260223_192210/summary_all.md,True,True,,1655
markdown,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/comparison_compact.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/outputs/universality_audit/comparison_compact.md,True,True,,1321
markdown,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/project_map.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/outputs/universality_audit/project_map.md,True,True,,11720
markdown,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/report.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/outputs/universality_audit/report.md,True,True,,5023
markdown,/Users/russelllicht/bec-dark-matter/outputs/universality_audit/report_unified_full_controls.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/outputs/universality_audit/report_unified_full_controls.md,True,True,,5023
markdown,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190215/dataset_lineage.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/rerun_outputs/20260223_190215/dataset_lineage.md,True,True,,57
markdown,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_190934/dataset_lineage.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/rerun_outputs/20260223_190934/dataset_lineage.md,True,True,,57
markdown,/Users/russelllicht/bec-dark-matter/rerun_outputs/20260223_191129/dataset_lineage.md,/Users/russelllicht/bec-dark-matter/bec_rar_identity/artifacts/markdown/rerun_outputs/20260223_191129/dataset_lineage.md,True,True,,3511
