SubhaloID,dataset,selected_by
626223,big_base_48133,base_quality_cut
626236,big_base_48133,base_quality_cut
626244,big_base_48133,base_quality_cut
626256,big_base_48133,base_quality_cut
626262,big_base_48133,base_quality_cut
626273,big_base_48133,base_quality_cut
626277,big_base_48133,base_quality_cut
626287,big_base_48133,base_quality_cut
626304,big_base_48133,base_quality_cut
626309,big_base_48133,base_quality_cut
626322,big_base_48133,base_quality_cut
626330,big_base_48133,base_quality_cut
626334,big_base_48133,base_quality_cut
626345,big_base_48133,base_quality_cut
626352,big_base_48133,base_quality_cut
626353,big_base_48133,base_quality_cut
626365,big_base_48133,base_quality_cut
626375,big_base_48133,base_quality_cut
626383,big_base_48133,base_quality_cut
626388,big_base_48133,base_quality_cut
626404,big_base_48133,base_quality_cut
626415,big_base_48133,base_quality_cut
626419,big_base_48133,base_quality_cut
626437,big_base_48133,base_quality_cut
626440,big_base_48133,base_quality_cut
626444,big_base_48133,base_quality_cut
626454,big_base_48133,base_quality_cut
626475,big_base_48133,base_quality_cut
626476,big_base_48133,base_quality_cut
626479,big_base_48133,base_quality_cut
626487,big_base_48133,base_quality_cut
626490,big_base_48133,base_quality_cut
626497,big_base_48133,base_quality_cut
626506,big_base_48133,base_quality_cut
626513,big_base_48133,base_quality_cut
626527,big_base_48133,base_quality_cut
626538,big_base_48133,base_quality_cut
626545,big_base_48133,base_quality_cut
626552,big_base_48133,base_quality_cut
626558,big_base_48133,base_quality_cut
626573,big_base_48133,base_quality_cut
626579,big_base_48133,base_quality_cut
626585,big_base_48133,base_quality_cut
626591,big_base_48133,base_quality_cut
626598,big_base_48133,base_quality_cut
626608,big_base_48133,base_quality_cut
626620,big_base_48133,base_quality_cut
626628,big_base_48133,base_quality_cut
626634,big_base_48133,base_quality_cut
626635,big_base_48133,base_quality_cut
626647,big_base_48133,base_quality_cut
626648,big_base_48133,base_quality_cut
626667,big_base_48133,base_quality_cut
626676,big_base_48133,base_quality_cut
626681,big_base_48133,base_quality_cut
626688,big_base_48133,base_quality_cut
626693,big_base_48133,base_quality_cut
626697,big_base_48133,base_quality_cut
626711,big_base_48133,base_quality_cut
626717,big_base_48133,base_quality_cut
626731,big_base_48133,base_quality_cut
626739,big_base_48133,base_quality_cut
626753,big_base_48133,base_quality_cut
626757,big_base_48133,base_quality_cut
626765,big_base_48133,base_quality_cut
626771,big_base_48133,base_quality_cut
626778,big_base_48133,base_quality_cut
626787,big_base_48133,base_quality_cut
626793,big_base_48133,base_quality_cut
626800,big_base_48133,base_quality_cut
626809,big_base_48133,base_quality_cut
626826,big_base_48133,base_quality_cut
626833,big_base_48133,base_quality_cut
626839,big_base_48133,base_quality_cut
626854,big_base_48133,base_quality_cut
626858,big_base_48133,base_quality_cut
626868,big_base_48133,base_quality_cut
626872,big_base_48133,base_quality_cut
626880,big_base_48133,base_quality_cut
626881,big_base_48133,base_quality_cut
626893,big_base_48133,base_quality_cut
626904,big_base_48133,base_quality_cut
626912,big_base_48133,base_quality_cut
626924,big_base_48133,base_quality_cut
626937,big_base_48133,base_quality_cut
626950,big_base_48133,base_quality_cut
626959,big_base_48133,base_quality_cut
626965,big_base_48133,base_quality_cut
626977,big_base_48133,base_quality_cut
626978,big_base_48133,base_quality_cut
626984,big_base_48133,base_quality_cut
626989,big_base_48133,base_quality_cut
627003,big_base_48133,base_quality_cut
627022,big_base_48133,base_quality_cut
627027,big_base_48133,base_quality_cut
627047,big_base_48133,base_quality_cut
627048,big_base_48133,base_quality_cut
627057,big_base_48133,base_quality_cut
627061,big_base_48133,base_quality_cut
627071,big_base_48133,base_quality_cut
627075,big_base_48133,base_quality_cut
627087,big_base_48133,base_quality_cut
627099,big_base_48133,base_quality_cut
627109,big_base_48133,base_quality_cut
627117,big_base_48133,base_quality_cut
627127,big_base_48133,base_quality_cut
627135,big_base_48133,base_quality_cut
627139,big_base_48133,base_quality_cut
627147,big_base_48133,base_quality_cut
627151,big_base_48133,base_quality_cut
627157,big_base_48133,base_quality_cut
627158,big_base_48133,base_quality_cut
627171,big_base_48133,base_quality_cut
627172,big_base_48133,base_quality_cut
627179,big_base_48133,base_quality_cut
627190,big_base_48133,base_quality_cut
627191,big_base_48133,base_quality_cut
627203,big_base_48133,base_quality_cut
627207,big_base_48133,base_quality_cut
627210,big_base_48133,base_quality_cut
627222,big_base_48133,base_quality_cut
627229,big_base_48133,base_quality_cut
627240,big_base_48133,base_quality_cut
627241,big_base_48133,base_quality_cut
627250,big_base_48133,base_quality_cut
627262,big_base_48133,base_quality_cut
627275,big_base_48133,base_quality_cut
627304,big_base_48133,base_quality_cut
627315,big_base_48133,base_quality_cut
627319,big_base_48133,base_quality_cut
627320,big_base_48133,base_quality_cut
627329,big_base_48133,base_quality_cut
627337,big_base_48133,base_quality_cut
627343,big_base_48133,base_quality_cut
627359,big_base_48133,base_quality_cut
627368,big_base_48133,base_quality_cut
627380,big_base_48133,base_quality_cut
627394,big_base_48133,base_quality_cut
627406,big_base_48133,base_quality_cut
627411,big_base_48133,base_quality_cut
627416,big_base_48133,base_quality_cut
627422,big_base_48133,base_quality_cut
627423,big_base_48133,base_quality_cut
627439,big_base_48133,base_quality_cut
627444,big_base_48133,base_quality_cut
627455,big_base_48133,base_quality_cut
627468,big_base_48133,base_quality_cut
627479,big_base_48133,base_quality_cut
627484,big_base_48133,base_quality_cut
627492,big_base_48133,base_quality_cut
627498,big_base_48133,base_quality_cut
627502,big_base_48133,base_quality_cut
627505,big_base_48133,base_quality_cut
627519,big_base_48133,base_quality_cut
627532,big_base_48133,base_quality_cut
627540,big_base_48133,base_quality_cut
627549,big_base_48133,base_quality_cut
627554,big_base_48133,base_quality_cut
627563,big_base_48133,base_quality_cut
627569,big_base_48133,base_quality_cut
627570,big_base_48133,base_quality_cut
627574,big_base_48133,base_quality_cut
627585,big_base_48133,base_quality_cut
627586,big_base_48133,base_quality_cut
627595,big_base_48133,base_quality_cut
627609,big_base_48133,base_quality_cut
627615,big_base_48133,base_quality_cut
627626,big_base_48133,base_quality_cut
627632,big_base_48133,base_quality_cut
627640,big_base_48133,base_quality_cut
627641,big_base_48133,base_quality_cut
627645,big_base_48133,base_quality_cut
627646,big_base_48133,base_quality_cut
627653,big_base_48133,base_quality_cut
627662,big_base_48133,base_quality_cut
627668,big_base_48133,base_quality_cut
627680,big_base_48133,base_quality_cut
627692,big_base_48133,base_quality_cut
627701,big_base_48133,base_quality_cut
627709,big_base_48133,base_quality_cut
627715,big_base_48133,base_quality_cut
627722,big_base_48133,base_quality_cut
627730,big_base_48133,base_quality_cut
627735,big_base_48133,base_quality_cut
627745,big_base_48133,base_quality_cut
627756,big_base_48133,base_quality_cut
627775,big_base_48133,base_quality_cut
627784,big_base_48133,base_quality_cut
627795,big_base_48133,base_quality_cut
627804,big_base_48133,base_quality_cut
627805,big_base_48133,base_quality_cut
627806,big_base_48133,base_quality_cut
627810,big_base_48133,base_quality_cut
627829,big_base_48133,base_quality_cut
627833,big_base_48133,base_quality_cut
627843,big_base_48133,base_quality_cut
627851,big_base_48133,base_quality_cut
627861,big_base_48133,base_quality_cut
627877,big_base_48133,base_quality_cut
627878,big_base_48133,base_quality_cut
627879,big_base_48133,base_quality_cut
627888,big_base_48133,base_quality_cut
627895,big_base_48133,base_quality_cut
627896,big_base_48133,base_quality_cut
627909,big_base_48133,base_quality_cut
627910,big_base_48133,base_quality_cut
627921,big_base_48133,base_quality_cut
627928,big_base_48133,base_quality_cut
627931,big_base_48133,base_quality_cut
627937,big_base_48133,base_quality_cut
627941,big_base_48133,base_quality_cut
627960,big_base_48133,base_quality_cut
627972,big_base_48133,base_quality_cut
627975,big_base_48133,base_quality_cut
627987,big_base_48133,base_quality_cut
627998,big_base_48133,base_quality_cut
627999,big_base_48133,base_quality_cut
628014,big_base_48133,base_quality_cut
628023,big_base_48133,base_quality_cut
628034,big_base_48133,base_quality_cut
628042,big_base_48133,base_quality_cut
628047,big_base_48133,base_quality_cut
628054,big_base_48133,base_quality_cut
628070,big_base_48133,base_quality_cut
628075,big_base_48133,base_quality_cut
628083,big_base_48133,base_quality_cut
628094,big_base_48133,base_quality_cut
628102,big_base_48133,base_quality_cut
628110,big_base_48133,base_quality_cut
628122,big_base_48133,base_quality_cut
628125,big_base_48133,base_quality_cut
628126,big_base_48133,base_quality_cut
628134,big_base_48133,base_quality_cut
628142,big_base_48133,base_quality_cut
628148,big_base_48133,base_quality_cut
628149,big_base_48133,base_quality_cut
628161,big_base_48133,base_quality_cut
628173,big_base_48133,base_quality_cut
628180,big_base_48133,base_quality_cut
628187,big_base_48133,base_quality_cut
628199,big_base_48133,base_quality_cut
628204,big_base_48133,base_quality_cut
628208,big_base_48133,base_quality_cut
628215,big_base_48133,base_quality_cut
628221,big_base_48133,base_quality_cut
628225,big_base_48133,base_quality_cut
628235,big_base_48133,base_quality_cut
628244,big_base_48133,base_quality_cut
628248,big_base_48133,base_quality_cut
628263,big_base_48133,base_quality_cut
628268,big_base_48133,base_quality_cut
628279,big_base_48133,base_quality_cut
628285,big_base_48133,base_quality_cut
628291,big_base_48133,base_quality_cut
628296,big_base_48133,base_quality_cut
628307,big_base_48133,base_quality_cut
628321,big_base_48133,base_quality_cut
628326,big_base_48133,base_quality_cut
628335,big_base_48133,base_quality_cut
628344,big_base_48133,base_quality_cut
628345,big_base_48133,base_quality_cut
628354,big_base_48133,base_quality_cut
628355,big_base_48133,base_quality_cut
628360,big_base_48133,base_quality_cut
628377,big_base_48133,base_quality_cut
628389,big_base_48133,base_quality_cut
628391,big_base_48133,base_quality_cut
628399,big_base_48133,base_quality_cut
628401,big_base_48133,base_quality_cut
628416,big_base_48133,base_quality_cut
628421,big_base_48133,base_quality_cut
628430,big_base_48133,base_quality_cut
628437,big_base_48133,base_quality_cut
628441,big_base_48133,base_quality_cut
628451,big_base_48133,base_quality_cut
628461,big_base_48133,base_quality_cut
628467,big_base_48133,base_quality_cut
628474,big_base_48133,base_quality_cut
628479,big_base_48133,base_quality_cut
628486,big_base_48133,base_quality_cut
628502,big_base_48133,base_quality_cut
628510,big_base_48133,base_quality_cut
628520,big_base_48133,base_quality_cut
628521,big_base_48133,base_quality_cut
628532,big_base_48133,base_quality_cut
628543,big_base_48133,base_quality_cut
628561,big_base_48133,base_quality_cut
628567,big_base_48133,base_quality_cut
628583,big_base_48133,base_quality_cut
628588,big_base_48133,base_quality_cut
628596,big_base_48133,base_quality_cut
628604,big_base_48133,base_quality_cut
628613,big_base_48133,base_quality_cut
628614,big_base_48133,base_quality_cut
628628,big_base_48133,base_quality_cut
628638,big_base_48133,base_quality_cut
628643,big_base_48133,base_quality_cut
628655,big_base_48133,base_quality_cut
628664,big_base_48133,base_quality_cut
628673,big_base_48133,base_quality_cut
628690,big_base_48133,base_quality_cut
628701,big_base_48133,base_quality_cut
628713,big_base_48133,base_quality_cut
628733,big_base_48133,base_quality_cut
628741,big_base_48133,base_quality_cut
628758,big_base_48133,base_quality_cut
628763,big_base_48133,base_quality_cut
628768,big_base_48133,base_quality_cut
628769,big_base_48133,base_quality_cut
628781,big_base_48133,base_quality_cut
628790,big_base_48133,base_quality_cut
628802,big_base_48133,base_quality_cut
628810,big_base_48133,base_quality_cut
628818,big_base_48133,base_quality_cut
628827,big_base_48133,base_quality_cut
628838,big_base_48133,base_quality_cut
628843,big_base_48133,base_quality_cut
628853,big_base_48133,base_quality_cut
628860,big_base_48133,base_quality_cut
628868,big_base_48133,base_quality_cut
628870,big_base_48133,base_quality_cut
628882,big_base_48133,base_quality_cut
628888,big_base_48133,base_quality_cut
628899,big_base_48133,base_quality_cut
628911,big_base_48133,base_quality_cut
628917,big_base_48133,base_quality_cut
628931,big_base_48133,base_quality_cut
628939,big_base_48133,base_quality_cut
628940,big_base_48133,base_quality_cut
628952,big_base_48133,base_quality_cut
628956,big_base_48133,base_quality_cut
628959,big_base_48133,base_quality_cut
628963,big_base_48133,base_quality_cut
628974,big_base_48133,base_quality_cut
628985,big_base_48133,base_quality_cut
628991,big_base_48133,base_quality_cut
629003,big_base_48133,base_quality_cut
629015,big_base_48133,base_quality_cut
629027,big_base_48133,base_quality_cut
629035,big_base_48133,base_quality_cut
629047,big_base_48133,base_quality_cut
629053,big_base_48133,base_quality_cut
629060,big_base_48133,base_quality_cut
629068,big_base_48133,base_quality_cut
629080,big_base_48133,base_quality_cut
629089,big_base_48133,base_quality_cut
629090,big_base_48133,base_quality_cut
629100,big_base_48133,base_quality_cut
629119,big_base_48133,base_quality_cut
629132,big_base_48133,base_quality_cut
629155,big_base_48133,base_quality_cut
629161,big_base_48133,base_quality_cut
629166,big_base_48133,base_quality_cut
629174,big_base_48133,base_quality_cut
629175,big_base_48133,base_quality_cut
629188,big_base_48133,base_quality_cut
629195,big_base_48133,base_quality_cut
629208,big_base_48133,base_quality_cut
629218,big_base_48133,base_quality_cut
629219,big_base_48133,base_quality_cut
629233,big_base_48133,base_quality_cut
629244,big_base_48133,base_quality_cut
629245,big_base_48133,base_quality_cut
629249,big_base_48133,base_quality_cut
629255,big_base_48133,base_quality_cut
629257,big_base_48133,base_quality_cut
629265,big_base_48133,base_quality_cut
629273,big_base_48133,base_quality_cut
629282,big_base_48133,base_quality_cut
629292,big_base_48133,base_quality_cut
629306,big_base_48133,base_quality_cut
629316,big_base_48133,base_quality_cut
629330,big_base_48133,base_quality_cut
629336,big_base_48133,base_quality_cut
629348,big_base_48133,base_quality_cut
629360,big_base_48133,base_quality_cut
629371,big_base_48133,base_quality_cut
629377,big_base_48133,base_quality_cut
629379,big_base_48133,base_quality_cut
629386,big_base_48133,base_quality_cut
629403,big_base_48133,base_quality_cut
629409,big_base_48133,base_quality_cut
629411,big_base_48133,base_quality_cut
629421,big_base_48133,base_quality_cut
629428,big_base_48133,base_quality_cut
629432,big_base_48133,base_quality_cut
629448,big_base_48133,base_quality_cut
629452,big_base_48133,base_quality_cut
629459,big_base_48133,base_quality_cut
629460,big_base_48133,base_quality_cut
629467,big_base_48133,base_quality_cut
629468,big_base_48133,base_quality_cut
629477,big_base_48133,base_quality_cut
629485,big_base_48133,base_quality_cut
629491,big_base_48133,base_quality_cut
629503,big_base_48133,base_quality_cut
629511,big_base_48133,base_quality_cut
629516,big_base_48133,base_quality_cut
629520,big_base_48133,base_quality_cut
629528,big_base_48133,base_quality_cut
629536,big_base_48133,base_quality_cut
629540,big_base_48133,base_quality_cut
629553,big_base_48133,base_quality_cut
629563,big_base_48133,base_quality_cut
629572,big_base_48133,base_quality_cut
629577,big_base_48133,base_quality_cut
629594,big_base_48133,base_quality_cut
629615,big_base_48133,base_quality_cut
629627,big_base_48133,base_quality_cut
629630,big_base_48133,base_quality_cut
629637,big_base_48133,base_quality_cut
629643,big_base_48133,base_quality_cut
629645,big_base_48133,base_quality_cut
629651,big_base_48133,base_quality_cut
629658,big_base_48133,base_quality_cut
629679,big_base_48133,base_quality_cut
629689,big_base_48133,base_quality_cut
629698,big_base_48133,base_quality_cut
629705,big_base_48133,base_quality_cut
629721,big_base_48133,base_quality_cut
629722,big_base_48133,base_quality_cut
629726,big_base_48133,base_quality_cut
629744,big_base_48133,base_quality_cut
629758,big_base_48133,base_quality_cut
629773,big_base_48133,base_quality_cut
629776,big_base_48133,base_quality_cut
629783,big_base_48133,base_quality_cut
629792,big_base_48133,base_quality_cut
629800,big_base_48133,base_quality_cut
629804,big_base_48133,base_quality_cut
629816,big_base_48133,base_quality_cut
629821,big_base_48133,base_quality_cut
629826,big_base_48133,base_quality_cut
629833,big_base_48133,base_quality_cut
629835,big_base_48133,base_quality_cut
629849,big_base_48133,base_quality_cut
629856,big_base_48133,base_quality_cut
629867,big_base_48133,base_quality_cut
629875,big_base_48133,base_quality_cut
629881,big_base_48133,base_quality_cut
629888,big_base_48133,base_quality_cut
629895,big_base_48133,base_quality_cut
629911,big_base_48133,base_quality_cut
629913,big_base_48133,base_quality_cut
629924,big_base_48133,base_quality_cut
629934,big_base_48133,base_quality_cut
629935,big_base_48133,base_quality_cut
629942,big_base_48133,base_quality_cut
629946,big_base_48133,base_quality_cut
629951,big_base_48133,base_quality_cut
629962,big_base_48133,base_quality_cut
629973,big_base_48133,base_quality_cut
629998,big_base_48133,base_quality_cut
630010,big_base_48133,base_quality_cut
630029,big_base_48133,base_quality_cut
630039,big_base_48133,base_quality_cut
630045,big_base_48133,base_quality_cut
630054,big_base_48133,base_quality_cut
630059,big_base_48133,base_quality_cut
630067,big_base_48133,base_quality_cut
630073,big_base_48133,base_quality_cut
630084,big_base_48133,base_quality_cut
630092,big_base_48133,base_quality_cut
630103,big_base_48133,base_quality_cut
630109,big_base_48133,base_quality_cut
630129,big_base_48133,base_quality_cut
630141,big_base_48133,base_quality_cut
630151,big_base_48133,base_quality_cut
630156,big_base_48133,base_quality_cut
630157,big_base_48133,base_quality_cut
630164,big_base_48133,base_quality_cut
630175,big_base_48133,base_quality_cut
630183,big_base_48133,base_quality_cut
630196,big_base_48133,base_quality_cut
630202,big_base_48133,base_quality_cut
630207,big_base_48133,base_quality_cut
630215,big_base_48133,base_quality_cut
630223,big_base_48133,base_quality_cut
630238,big_base_48133,base_quality_cut
630245,big_base_48133,base_quality_cut
630248,big_base_48133,base_quality_cut
630251,big_base_48133,base_quality_cut
630257,big_base_48133,base_quality_cut
630263,big_base_48133,base_quality_cut
630270,big_base_48133,base_quality_cut
630271,big_base_48133,base_quality_cut
630282,big_base_48133,base_quality_cut
630292,big_base_48133,base_quality_cut
630293,big_base_48133,base_quality_cut
630304,big_base_48133,base_quality_cut
630312,big_base_48133,base_quality_cut
630321,big_base_48133,base_quality_cut
630339,big_base_48133,base_quality_cut
630351,big_base_48133,base_quality_cut
630363,big_base_48133,base_quality_cut
630371,big_base_48133,base_quality_cut
630389,big_base_48133,base_quality_cut
630405,big_base_48133,base_quality_cut
630410,big_base_48133,base_quality_cut
630414,big_base_48133,base_quality_cut
630429,big_base_48133,base_quality_cut
630438,big_base_48133,base_quality_cut
630444,big_base_48133,base_quality_cut
630445,big_base_48133,base_quality_cut
630461,big_base_48133,base_quality_cut
630468,big_base_48133,base_quality_cut
630483,big_base_48133,base_quality_cut
630489,big_base_48133,base_quality_cut
630500,big_base_48133,base_quality_cut
630504,big_base_48133,base_quality_cut
630512,big_base_48133,base_quality_cut
630520,big_base_48133,base_quality_cut
630532,big_base_48133,base_quality_cut
630544,big_base_48133,base_quality_cut
630548,big_base_48133,base_quality_cut
630555,big_base_48133,base_quality_cut
630562,big_base_48133,base_quality_cut
630572,big_base_48133,base_quality_cut
630580,big_base_48133,base_quality_cut
630592,big_base_48133,base_quality_cut
630606,big_base_48133,base_quality_cut
630619,big_base_48133,base_quality_cut
630632,big_base_48133,base_quality_cut
630633,big_base_48133,base_quality_cut
630644,big_base_48133,base_quality_cut
630653,big_base_48133,base_quality_cut
630663,big_base_48133,base_quality_cut
630664,big_base_48133,base_quality_cut
630674,big_base_48133,base_quality_cut
630681,big_base_48133,base_quality_cut
630686,big_base_48133,base_quality_cut
630692,big_base_48133,base_quality_cut
630700,big_base_48133,base_quality_cut
630708,big_base_48133,base_quality_cut
630715,big_base_48133,base_quality_cut
630726,big_base_48133,base_quality_cut
630743,big_base_48133,base_quality_cut
630744,big_base_48133,base_quality_cut
630752,big_base_48133,base_quality_cut
630768,big_base_48133,base_quality_cut
630776,big_base_48133,base_quality_cut
630784,big_base_48133,base_quality_cut
630785,big_base_48133,base_quality_cut
630793,big_base_48133,base_quality_cut
630802,big_base_48133,base_quality_cut
630811,big_base_48133,base_quality_cut
630813,big_base_48133,base_quality_cut
630819,big_base_48133,base_quality_cut
630829,big_base_48133,base_quality_cut
630837,big_base_48133,base_quality_cut
630846,big_base_48133,base_quality_cut
630858,big_base_48133,base_quality_cut
630863,big_base_48133,base_quality_cut
630864,big_base_48133,base_quality_cut
630876,big_base_48133,base_quality_cut
630882,big_base_48133,base_quality_cut
630891,big_base_48133,base_quality_cut
630895,big_base_48133,base_quality_cut
630905,big_base_48133,base_quality_cut
630919,big_base_48133,base_quality_cut
630920,big_base_48133,base_quality_cut
630929,big_base_48133,base_quality_cut
630938,big_base_48133,base_quality_cut
630944,big_base_48133,base_quality_cut
630957,big_base_48133,base_quality_cut
630966,big_base_48133,base_quality_cut
630981,big_base_48133,base_quality_cut
630986,big_base_48133,base_quality_cut
630994,big_base_48133,base_quality_cut
631001,big_base_48133,base_quality_cut
631011,big_base_48133,base_quality_cut
631013,big_base_48133,base_quality_cut
631028,big_base_48133,base_quality_cut
631029,big_base_48133,base_quality_cut
631036,big_base_48133,base_quality_cut
631037,big_base_48133,base_quality_cut
631045,big_base_48133,base_quality_cut
631051,big_base_48133,base_quality_cut
631063,big_base_48133,base_quality_cut
631069,big_base_48133,base_quality_cut
631075,big_base_48133,base_quality_cut
631082,big_base_48133,base_quality_cut
631095,big_base_48133,base_quality_cut
631104,big_base_48133,base_quality_cut
631108,big_base_48133,base_quality_cut
631127,big_base_48133,base_quality_cut
631131,big_base_48133,base_quality_cut
631139,big_base_48133,base_quality_cut
631140,big_base_48133,base_quality_cut
631153,big_base_48133,base_quality_cut
631156,big_base_48133,base_quality_cut
631163,big_base_48133,base_quality_cut
631175,big_base_48133,base_quality_cut
631190,big_base_48133,base_quality_cut
631194,big_base_48133,base_quality_cut
631195,big_base_48133,base_quality_cut
631196,big_base_48133,base_quality_cut
631211,big_base_48133,base_quality_cut
631216,big_base_48133,base_quality_cut
631223,big_base_48133,base_quality_cut
631232,big_base_48133,base_quality_cut
631240,big_base_48133,base_quality_cut
631241,big_base_48133,base_quality_cut
631246,big_base_48133,base_quality_cut
631260,big_base_48133,base_quality_cut
631268,big_base_48133,base_quality_cut
631278,big_base_48133,base_quality_cut
631281,big_base_48133,base_quality_cut
631298,big_base_48133,base_quality_cut
631307,big_base_48133,base_quality_cut
631314,big_base_48133,base_quality_cut
631326,big_base_48133,base_quality_cut
631337,big_base_48133,base_quality_cut
631342,big_base_48133,base_quality_cut
631347,big_base_48133,base_quality_cut
631348,big_base_48133,base_quality_cut
631355,big_base_48133,base_quality_cut
631368,big_base_48133,base_quality_cut
631378,big_base_48133,base_quality_cut
631388,big_base_48133,base_quality_cut
631389,big_base_48133,base_quality_cut
631401,big_base_48133,base_quality_cut
631413,big_base_48133,base_quality_cut
631414,big_base_48133,base_quality_cut
631420,big_base_48133,base_quality_cut
631431,big_base_48133,base_quality_cut
631441,big_base_48133,base_quality_cut
631451,big_base_48133,base_quality_cut
631458,big_base_48133,base_quality_cut
631466,big_base_48133,base_quality_cut
631471,big_base_48133,base_quality_cut
631487,big_base_48133,base_quality_cut
631494,big_base_48133,base_quality_cut
631500,big_base_48133,base_quality_cut
631501,big_base_48133,base_quality_cut
631512,big_base_48133,base_quality_cut
631521,big_base_48133,base_quality_cut
631530,big_base_48133,base_quality_cut
631542,big_base_48133,base_quality_cut
631552,big_base_48133,base_quality_cut
631564,big_base_48133,base_quality_cut
631576,big_base_48133,base_quality_cut
631589,big_base_48133,base_quality_cut
631595,big_base_48133,base_quality_cut
631606,big_base_48133,base_quality_cut
631617,big_base_48133,base_quality_cut
631625,big_base_48133,base_quality_cut
631630,big_base_48133,base_quality_cut
631639,big_base_48133,base_quality_cut
631640,big_base_48133,base_quality_cut
631643,big_base_48133,base_quality_cut
631644,big_base_48133,base_quality_cut
631655,big_base_48133,base_quality_cut
631660,big_base_48133,base_quality_cut
631665,big_base_48133,base_quality_cut
631684,big_base_48133,base_quality_cut
631687,big_base_48133,base_quality_cut
631691,big_base_48133,base_quality_cut
631700,big_base_48133,base_quality_cut
631709,big_base_48133,base_quality_cut
631718,big_base_48133,base_quality_cut
631728,big_base_48133,base_quality_cut
631734,big_base_48133,base_quality_cut
631737,big_base_48133,base_quality_cut
631741,big_base_48133,base_quality_cut
631751,big_base_48133,base_quality_cut
631757,big_base_48133,base_quality_cut
631759,big_base_48133,base_quality_cut
631770,big_base_48133,base_quality_cut
631776,big_base_48133,base_quality_cut
631785,big_base_48133,base_quality_cut
631795,big_base_48133,base_quality_cut
631799,big_base_48133,base_quality_cut
631800,big_base_48133,base_quality_cut
631815,big_base_48133,base_quality_cut
631816,big_base_48133,base_quality_cut
631823,big_base_48133,base_quality_cut
631831,big_base_48133,base_quality_cut
631838,big_base_48133,base_quality_cut
631846,big_base_48133,base_quality_cut
631856,big_base_48133,base_quality_cut
631867,big_base_48133,base_quality_cut
631876,big_base_48133,base_quality_cut
631879,big_base_48133,base_quality_cut
631890,big_base_48133,base_quality_cut
631891,big_base_48133,base_quality_cut
631906,big_base_48133,base_quality_cut
631910,big_base_48133,base_quality_cut
631926,big_base_48133,base_quality_cut
631929,big_base_48133,base_quality_cut
631936,big_base_48133,base_quality_cut
631942,big_base_48133,base_quality_cut
631947,big_base_48133,base_quality_cut
631948,big_base_48133,base_quality_cut
631959,big_base_48133,base_quality_cut
631966,big_base_48133,base_quality_cut
631973,big_base_48133,base_quality_cut
631976,big_base_48133,base_quality_cut
631986,big_base_48133,base_quality_cut
631998,big_base_48133,base_quality_cut
631999,big_base_48133,base_quality_cut
632009,big_base_48133,base_quality_cut
632010,big_base_48133,base_quality_cut
632020,big_base_48133,base_quality_cut
632028,big_base_48133,base_quality_cut
632033,big_base_48133,base_quality_cut
632055,big_base_48133,base_quality_cut
632059,big_base_48133,base_quality_cut
632069,big_base_48133,base_quality_cut
632078,big_base_48133,base_quality_cut
632084,big_base_48133,base_quality_cut
632090,big_base_48133,base_quality_cut
632098,big_base_48133,base_quality_cut
632105,big_base_48133,base_quality_cut
632115,big_base_48133,base_quality_cut
632116,big_base_48133,base_quality_cut
632129,big_base_48133,base_quality_cut
632145,big_base_48133,base_quality_cut
632154,big_base_48133,base_quality_cut
632161,big_base_48133,base_quality_cut
632168,big_base_48133,base_quality_cut
632175,big_base_48133,base_quality_cut
632188,big_base_48133,base_quality_cut
632199,big_base_48133,base_quality_cut
632205,big_base_48133,base_quality_cut
632212,big_base_48133,base_quality_cut
632234,big_base_48133,base_quality_cut
632239,big_base_48133,base_quality_cut
632244,big_base_48133,base_quality_cut
632252,big_base_48133,base_quality_cut
632265,big_base_48133,base_quality_cut
632272,big_base_48133,base_quality_cut
632286,big_base_48133,base_quality_cut
632295,big_base_48133,base_quality_cut
632303,big_base_48133,base_quality_cut
632319,big_base_48133,base_quality_cut
632330,big_base_48133,base_quality_cut
632339,big_base_48133,base_quality_cut
632350,big_base_48133,base_quality_cut
632351,big_base_48133,base_quality_cut
632363,big_base_48133,base_quality_cut
632378,big_base_48133,base_quality_cut
632392,big_base_48133,base_quality_cut
632402,big_base_48133,base_quality_cut
632408,big_base_48133,base_quality_cut
632410,big_base_48133,base_quality_cut
632423,big_base_48133,base_quality_cut
632424,big_base_48133,base_quality_cut
632436,big_base_48133,base_quality_cut
632447,big_base_48133,base_quality_cut
632460,big_base_48133,base_quality_cut
632467,big_base_48133,base_quality_cut
632475,big_base_48133,base_quality_cut
632485,big_base_48133,base_quality_cut
632492,big_base_48133,base_quality_cut
632500,big_base_48133,base_quality_cut
632505,big_base_48133,base_quality_cut
632515,big_base_48133,base_quality_cut
632522,big_base_48133,base_quality_cut
632533,big_base_48133,base_quality_cut
632544,big_base_48133,base_quality_cut
632554,big_base_48133,base_quality_cut
632564,big_base_48133,base_quality_cut
632576,big_base_48133,base_quality_cut
632588,big_base_48133,base_quality_cut
632596,big_base_48133,base_quality_cut
632605,big_base_48133,base_quality_cut
632609,big_base_48133,base_quality_cut
632619,big_base_48133,base_quality_cut
632629,big_base_48133,base_quality_cut
632637,big_base_48133,base_quality_cut
632648,big_base_48133,base_quality_cut
632658,big_base_48133,base_quality_cut
632662,big_base_48133,base_quality_cut
632669,big_base_48133,base_quality_cut
632678,big_base_48133,base_quality_cut
