dm_threshold,rmin_kpc,min_pts_per_gal,tng_lowres0_only,style,tng_n_points,sparc_n_points,tng_n_gal,sparc_n_gal,n_tng,n_sparc,mw_p,u_stat,cliffs_delta,median_tng,median_sparc,median_diff,median_ratio,median_diff_ci95,score
-10.3,2.0,10,False,per_gal_scatter,163269,1114,12878,63,12878,63,0.16098865270229046,447122.0,0.10221689752672836,0.045070424683951546,0.03713853844343631,0.007931886240515239,1.2135756164070879,"[-0.0008508883031707878, 0.013412013461490074]",0.08107892703034246
-10.7,2.0,5,False,per_gal_scatter,134556,1027,14310,86,14310,86,0.14041868683526457,671978.0,0.09206117042887563,0.040269694101632524,0.031548842761483814,0.00872085134014871,1.2764238107267598,"[0.0007735932458404648, 0.01300917509480802]",0.078489060913299
-10.5,0.5,10,False,per_gal_scatter,132277,1148,10060,66,10060,66,0.1659252284500502,364775.0,0.09878607145008744,0.05033590774064246,0.045566611504904465,0.004769296235737998,1.1046664669200752,"[-0.0011692123634877585, 0.01747472746357589]",0.07706178699416806
-10.7,1.0,2,False,per_gal_scatter,148656,1246,18275,118,18275,118,0.12634958731889295,990337.0,-0.08151174383825266,0.03153644688361707,0.03420533280203209,-0.0026688859184150204,0.9219745665431308,"[-0.012976125355380437, 0.0034274688336262743]",0.07323228400821465
-10.4,2.0,8,False,per_gal_scatter,167923,1131,14196,73,14196,73,0.16671167531410236,566699.0,0.09368836291913207,0.04313840278561139,0.03514486616845532,0.007993536617156065,1.2274453565662105,"[0.002314741724223605, 0.01218651693393376]",0.07289273027267412
-10.6,1.0,8,False,per_gal_scatter,132187,1097,11288,72,11288,72,0.17297224713047032,444169.0,0.09302159618867623,0.048014815088136084,0.041792756673062974,0.00622205841507311,1.1488788706556767,"[-0.004575631227965816, 0.014583882216035892]",0.07088464904798589
-10.4,0.5,8,False,per_gal_scatter,178374,1420,14214,90,14214,90,0.18163887415627544,587468.0,-0.08155027125056669,0.04289752268538858,0.04907226147366095,-0.00617473878827237,0.8741704864858001,"[-0.022364914536946393, 0.0039441987973370335]",0.06041172318829838
-10.8,2.0,3,False,per_gal_scatter,124797,990,16006,100,16006,100,0.17877474159144446,862621.0,0.07787204798200675,0.03376349270918688,0.02962683499908255,0.004136657710104331,1.1396253670104293,"[-0.0023581050171724797, 0.010144435479821419]",0.05822445066486692
-10.5,0.0,8,False,per_gal_scatter,155523,1355,12795,87,12795,87,0.20311490597286042,512584.0,-0.07905117390503658,0.04534115082723349,0.04964591452498721,-0.004304763697753726,0.9132906757999775,"[-0.020121683544975483, 0.0019557525964067923]",0.054723823663756034
-10.7,2.0,3,False,per_gal_scatter,144598,1103,17141,108,17141,108,0.1866625161871287,993735.0,0.07359547284289136,0.03390054082234625,0.03032485627750118,0.0035756845448450744,1.117912662540728,"[-0.0020866481072146863, 0.011065623178933209]",0.05364689624062276
-10.4,1.0,10,False,per_gal_scatter,156259,1178,11613,68,11613,68,0.24547966756267836,427044.0,0.08155667330223237,0.0469082586092853,0.043108643374883834,0.0037996152344014628,1.088140450196009,"[-0.009032738774658157, 0.015493609999069563]",0.049748304426695145
-10.8,1.0,2,False,per_gal_scatter,128213,1132,17314,112,17314,112,0.21171176724667629,903309.0,-0.06835405699764019,0.031139687966964133,0.0329441820335023,-0.0018044940665381676,0.945225713459721,"[-0.011491099316766772, 0.0035419827463274317]",0.0460880648782116
-10.9,0.5,5,False,per_gal_scatter,92412,1008,11048,83,11048,83,0.2562590993908216,425380.0,-0.07221936260610873,0.04285902372691885,0.049861640475736366,-0.007002616748817518,0.859559038130221,"[-0.023967651590233074, 0.012606698184718684]",0.04270480437421121
-10.9,1.0,2,False,per_gal_scatter,108032,1020,16173,105,16173,105,0.23344350513722634,791892.0,-0.0673556456528076,0.030409605711860906,0.028942154061880932,0.0014674516499799742,1.0507029175106466,"[-0.012502456274475252, 0.00753176817123797]",0.04255652309940658
-10.5,1.0,8,False,per_gal_scatter,155517,1195,12795,77,12795,77,0.27151736836098084,528355.0,0.07256791664763518,0.04534115082723349,0.04296740607560709,0.002373744751626397,1.055245242113277,"[-0.005620906091486008, 0.012099691865068488]",0.04108812743221396
-10.9,2.0,3,False,per_gal_scatter,104609,889,14610,92,14610,92,0.25768732609765665,717994.0,0.06834806416093797,0.03378415151551645,0.02711076835830399,0.006673383157212456,1.2461524907378145,"[-0.0018213464814235934, 0.012898197665005953]",0.04025064938429516
-10.8,0.0,10,False,per_gal_scatter,59239,860,4806,48,4806,48,0.32597135719649484,124834.0,0.08227562768761265,0.06793880709588396,0.065564835523587,0.0023739715722969623,1.0362080001168146,"[-0.010997407953670933, 0.02775691413113304]",0.04005346708866789
-10.4,0.0,15,False,per_gal_scatter,88155,946,5877,42,5877,42,0.3591713195438433,133536.0,0.08199032548190277,0.06221515999852676,0.053624598261132264,0.008590561737394496,1.160198155621821,"[-0.0058950775668328015, 0.02103621802153978]",0.03646096244070088
-10.6,1.0,3,False,per_gal_scatter,167091,1339,18095,119,18095,119,0.26750396879063965,1013259.0,-0.05888018650400195,0.03375800379210927,0.03946606792653142,-0.005708064134422153,0.8553678024107171,"[-0.01165722581962678, 0.002806464347837567]",0.03371890287674761
-10.6,0.0,8,False,per_gal_scatter,132189,1253,11288,82,11288,82,0.3147899521737322,433037.0,-0.0643268914971219,0.048014815088136084,0.04978507481457213,-0.0017702597264360465,0.9644419591006039,"[-0.019342663525250988, 0.008314531991872256]",0.03229075756970607
-10.6,2.0,3,False,per_gal_scatter,163392,1195,18095,113,18095,113,0.2967671216808898,1080487.0,0.056847953402274554,0.03389156670853169,0.03118205953429492,0.0027095071742367707,1.0868931435159623,"[-0.0045012613212119055, 0.006755663712122946]",0.02999208289663218
-10.3,1.0,10,False,per_gal_scatter,178709,1290,13042,72,13042,72,0.35526413958364345,499127.0,0.06307613010956059,0.04449970271685059,0.043462753607818205,0.0010369491090323826,1.023858338990419,"[-0.005492512794323978, 0.012104132680175808]",0.028349480140412064
-10.6,2.0,5,False,per_gal_scatter,155022,1114,15715,91,15715,91,0.33408510174352735,756956.0,0.05863160066150841,0.03872665684939517,0.03514486616845532,0.0035817906809398475,1.1019150468171288,"[-0.0013308704360222145, 0.008829823296592555]",0.027917019839601098
-10.9,0.5,8,False,per_gal_scatter,61392,835,5846,54,5846,54,0.40612296939656234,168193.0,0.06557823646431249,0.06178049788287546,0.055327815486781534,0.006452682396093923,1.1166263720937173,"[-0.014829165308768471, 0.019352795063711285]",0.02566354753456067
-10.6,0.0,10,False,per_gal_scatter,106887,1092,8313,63,8313,63,0.39102310430601406,278261.0,0.06263473351167326,0.05536996648440069,0.04687259878925692,0.008497367695143775,1.1812864640458414,"[-0.011255042208287044, 0.01914514435408059]",0.025542292798391382
-10.5,2.0,5,False,per_gal_scatter,173238,1219,16812,99,16812,99,0.3510944156689809,877356.0,0.05426859602448464,0.037669084340665945,0.034063417209649755,0.003605667131016191,1.1058515975900018,"[-0.0030813055543458434, 0.0076396647171551695]",0.024669205547468088
-10.4,2.0,2,False,per_gal_scatter,197419,1367,20219,121,20219,121,0.35587580918486716,1163794.0,-0.048604556960783585,0.032981374668768416,0.032954261419988744,2.7113248779672694e-05,1.0008227539508208,"[-0.005912084966296101, 0.002567947612795573]",0.021808939187586036
-10.5,1.0,5,False,per_gal_scatter,179845,1393,16812,110,16812,110,0.3787944141013395,879713.0,-0.04860921852356537,0.03749394785228488,0.04293278767837168,-0.005438839826086797,0.8733173380952681,"[-0.011896197174313963, 0.005011220668058652]",0.020493473186775097
-10.4,0.0,10,False,per_gal_scatter,156290,1330,11613,75,11613,75,0.43348017803916905,412673.0,-0.052388415281724554,0.04694631736574748,0.05133713097104695,-0.004390813605299471,0.9144709974584323,"[-0.019480991886832392, 0.00823373994829225]",0.019018606054120778
-10.3,0.0,10,False,per_gal_scatter,178814,1460,13042,80,13042,80,0.4318772760609999,495130.0,-0.05089326790369575,0.04450996322110351,0.04840263786735917,-0.003892674646255659,0.9195772210406589,"[-0.015785696133342127, 0.0072730907598387495]",0.01855770321639372
-10.7,1.0,3,False,per_gal_scatter,146388,1238,17141,114,17141,114,0.4005604270169236,932476.0,-0.04560830347264233,0.0338486026090836,0.03758349428501386,-0.0037348916759302603,0.9006241503888178,"[-0.011194413786069736, 0.0055771922830649264]",0.018121636548568718
-10.6,1.0,5,False,per_gal_scatter,158721,1272,15715,101,15715,101,0.4144157564594251,756277.0,-0.0470389959772306,0.0385173936087007,0.041579014817487575,-0.003061621208786877,0.9263661916419627,"[-0.01466340085493323, 0.004342652264694085]",0.01799541425899755
-10.3,0.0,15,False,per_gal_scatter,114030,1055,7602,46,7602,46,0.49382699653340156,185062.0,0.058428559989933904,0.05489318250883478,0.04840263786735917,0.00649054464147561,1.1340948536578122,"[-0.010780766349336899, 0.015570382153734397]",0.01790398152973468
-10.8,1.0,3,False,per_gal_scatter,125597,1120,16006,106,16006,106,0.45077324186654466,812323.0,-0.042431022328890844,0.03375016137433172,0.03611895965521225,-0.0023687982808805325,0.9344167632874029,"[-0.01345606099341384, 0.005270194892941209]",0.014682910389353725
-10.9,1.0,3,False,per_gal_scatter,104906,1006,14610,98,14610,98,0.4686242568995592,685529.0,-0.042410146810264115,0.03378641778694173,0.03598825693244089,-0.0022018391454991584,0.938817844119748,"[-0.015777885790818777, 0.007947037422193107]",0.013960370052549465
-10.3,2.0,2,False,per_gal_scatter,210530,1450,20517,121,20517,121,0.4710202862402245,1194177.0,-0.03794595652788635,0.03321731524401756,0.032934168392281624,0.00028314685173593673,1.0085973584747412,"[-0.005045293420574532, 0.003471170744962479]",0.01240682466792472
-10.8,2.0,2,False,per_gal_scatter,127413,1006,17314,108,17314,108,0.4913791521152523,970811.0,0.038349398260452805,0.03114236082427614,0.027677066539177536,0.003465294285098605,1.1252045364053809,"[-0.0019092536793324226, 0.008864820540298688]",0.0118339828482105
-10.8,0.0,8,False,per_gal_scatter,83892,1027,7717,68,7717,68,0.5561439300752435,251517.0,-0.04139447667106233,0.0556657526319662,0.06337672845416563,-0.0077109758221994285,0.8783311160061529,"[-0.021429888044539547, 0.013621571522117846]",0.010547842440476747
-10.4,2.0,3,False,per_gal_scatter,196171,1355,19595,115,19595,115,0.5121486127165475,1086832.0,-0.035395453587317105,0.033931027704685854,0.03451555188905816,-0.0005845241843723051,0.9830649040104844,"[-0.0047405247889661176, 0.0037872131852094]",0.010286060370972929
-10.7,0.0,10,False,per_gal_scatter,82174,951,6540,53,6540,53,0.635663996919781,179849.0,0.03773007904910286,0.06052724041446694,0.061249572285467936,-0.0007223318710009932,0.9882067442424839,"[-0.01293525518992656, 0.022714823113876348]",0.007424237666312357
-10.3,2.0,8,False,per_gal_scatter,185508,1232,15492,77,15492,77,0.6220115682365708,615838.0,0.0325195073452238,0.04113399767124626,0.03785280448794665,0.0032811931832996064,1.0866829612147872,"[-0.0029090407084630277, 0.008940854050409446]",0.006705572435428494
-10.4,1.0,8,False,per_gal_scatter,178343,1314,14214,84,14214,84,0.6279811921427064,615266.0,0.03061703082809042,0.04289752268538858,0.04241869355614959,0.00047882912923898763,1.0112881630502166,"[-0.008616018229945177, 0.010996063054582152]",0.006186274045840254
-10.9,2.0,2,False,per_gal_scatter,107735,907,16173,101,16173,101,0.6201302776871906,840067.0,0.028565516540524305,0.030404301175277405,0.02584316307454974,0.004561138100727665,1.1764930278685375,"[-0.002293346209810401, 0.010564502365344995]",0.0059278321192453515
-10.7,2.0,2,False,per_gal_scatter,146866,1115,18275,114,18275,114,0.6178184919599117,1069868.0,0.027065063479492224,0.0315673648420265,0.03038158117086106,0.0011857836711654385,1.0390296892217947,"[-0.0048570385118087605, 0.008291328531826292]",0.0056603629349290885
-10.3,2.0,3,False,per_gal_scatter,209704,1444,20104,118,20104,118,0.6660898360126655,1158851.0,-0.02300326438115019,0.03391483598953912,0.03372486014066989,0.0001899758488692338,1.0056331100581832,"[-0.004688105467987001, 0.00388606285258581]",0.004059321501434607
-10.5,0.5,8,False,per_gal_scatter,155523,1290,12795,83,12795,83,0.6928739543407207,517658.0,-0.025112407425716965,0.04534115082723349,0.047975576708940586,-0.002634425881707099,0.9450881873147727,"[-0.011857294570016053, 0.006286571193721719]",0.0040015557426065175
-10.9,1.0,5,False,per_gal_scatter,92412,935,11048,78,11048,78,0.7092348390771744,441413.0,0.024464342078389878,0.04285902372691885,0.04148000948840835,0.0013790142385105009,1.0332452729765134,"[-0.01234804430313517, 0.015548491023104748]",0.0036503229918096155
-10.8,0.5,8,False,per_gal_scatter,83892,966,7717,64,7717,64,0.7260993155962653,253214.0,0.02539037190618121,0.0556657526319662,0.051620009781473554,0.0040457428504926465,1.0783754762469004,"[-0.01561736032663873, 0.015480824607448184]",0.0035293625607032606
-10.5,0.0,10,False,per_gal_scatter,132277,1204,10060,69,10060,69,0.7264281410294986,355540.0,0.02440429884461337,0.05033590774064246,0.047975576708940586,0.0023603310317018775,1.0491985963195731,"[-0.01467649536796029, 0.011093443644057854]",0.003387495808873606
-10.7,0.0,8,False,per_gal_scatter,107961,1169,9582,79,9582,79,0.7218223629893652,369699.0,-0.023223924605470736,0.05153360906752073,0.048219193063864324,0.003314416003656409,1.0687364469012703,"[-0.016279979308934114, 0.013468721610884903]",0.0032878032743146215
-10.6,2.0,2,False,per_gal_scatter,165416,1203,19107,117,19107,117,0.7060216869362881,1140334.0,0.020196204997586786,0.03190725058089949,0.03118205953429492,0.0007251910466045744,1.0232566757114612,"[-0.006060773402935566, 0.004685422952833158]",0.003053301825354207
-10.7,0.5,8,False,per_gal_scatter,107961,1100,9582,74,9582,74,0.7481613286332631,362204.0,0.021634032278991633,0.05153360906752073,0.04775051233529616,0.0037830967322245723,1.0792263066343728,"[-0.016735064480690925, 0.014176385893646991]",0.0027259906904645455
-10.3,0.5,10,False,per_gal_scatter,178814,1382,13042,76,13042,76,0.7667509335950695,505361.0,0.019703548858344355,0.04450996322110351,0.04537561885608048,-0.0008656556349769667,0.9809224500557756,"[-0.007036272035851688, 0.009708884943447394]",0.002272719370511288
-10.4,0.5,10,False,per_gal_scatter,156290,1258,11613,71,11613,71,0.7774701181413685,420270.0,0.01942577708566051,0.04694631736574748,0.047975576708940586,-0.0010292593431931035,0.978546180915397,"[-0.017261124319671643, 0.00929778996037409]",0.0021235539585705314
-10.7,1.0,5,False,per_gal_scatter,136346,1172,14310,95,14310,95,0.7636292608377202,667576.0,-0.01787340468571852,0.04019551846865863,0.041579014817487575,-0.0013834963488289428,0.9667260911567568,"[-0.01235844841808342, 0.009728291279950157]",0.0020932873760566794
-10.3,1.0,8,False,per_gal_scatter,200066,1424,15555,88,15555,88,0.7711663030317075,672133.0,-0.017952426872388294,0.040764445317628864,0.043462753607818205,-0.0026983082901893413,0.9379167662836724,"[-0.01062727143990177, 0.008420654435561344]",0.0020259664815800837
-10.3,2.0,5,False,per_gal_scatter,204417,1385,18620,102,18620,102,0.7949188469141408,935470.0,-0.014900697120953654,0.03607236578583349,0.03609297267014781,-2.060688431432256e-05,0.9994290610390381,"[-0.004955649583161837, 0.004557439457942964]",0.0014852598580520555
-10.5,2.0,3,False,per_gal_scatter,180731,1274,18937,114,18937,114,0.8032436332048835,1093996.0,0.013513876575051764,0.0338500521973138,0.032789032105708354,0.0010610200916054482,1.0323589939521494,"[-0.005320604876046558, 0.006440668640828232]",0.0012858819535256337
-10.6,0.5,8,False,per_gal_scatter,132189,1190,11288,78,11288,78,0.8317000062959508,434094.0,-0.01394264842174131,0.048014815088136084,0.04584661919892153,0.002168195889214554,1.0472923833229029,"[-0.017887123552320517, 0.008742319574142109]",0.0011158760974115567
-10.5,2.0,2,False,per_gal_scatter,182347,1284,19745,119,19745,119,0.8358344830956892,1161903.0,-0.01100118953633622,0.03244625874609202,0.032562319444698014,-0.00011606069860599366,0.9964357361335053,"[-0.006080769334247244, 0.005026748197354059]",0.0008567695125420192
-10.8,1.0,5,False,per_gal_scatter,114257,1044,12781,85,12781,85,0.9258131654183377,540014.0,-0.005851516727495287,0.0417025503527595,0.041579014817487575,0.000123535535271925,1.0029711029906356,"[-0.01366240950407871, 0.010784933610292603]",0.00019588916385175872
-10.9,0.0,8,False,per_gal_scatter,61392,903,5846,59,5846,59,0.9433708724489629,171531.0,-0.0053694544147236956,0.06178049788287546,0.06698223758831275,-0.005201739705437289,0.922341505856996,"[-0.01679933282740843, 0.015296083884170425]",0.00013594136175130216
-10.4,2.0,5,False,per_gal_scatter,189738,1303,17785,101,17785,101,0.9654091645737629,895898.0,-0.002499046643489211,0.03671230841214394,0.034707281730682896,0.0020050266814610473,1.0577696258963578,"[-0.00322584229279715, 0.006243438904989243]",3.820688144302985e-05
-10.3,0.0,20,False,equal_weight_galaxy_median,0,761,0,28,0,28,,,,,,,,,
-10.3,0.0,25,False,equal_weight_galaxy_median,0,587,0,20,0,20,,,,,,,,,
-10.3,0.5,20,False,equal_weight_galaxy_median,0,723,0,27,0,27,,,,,,,,,
-10.3,0.5,25,False,equal_weight_galaxy_median,0,526,0,18,0,18,,,,,,,,,
-10.3,1.0,20,False,equal_weight_galaxy_median,0,677,0,26,0,26,,,,,,,,,
-10.3,1.0,25,False,equal_weight_galaxy_median,0,438,0,15,0,15,,,,,,,,,
-10.3,2.0,20,False,equal_weight_galaxy_median,0,547,0,21,0,21,,,,,,,,,
-10.3,2.0,25,False,equal_weight_galaxy_median,0,396,0,14,0,14,,,,,,,,,
-10.4,0.0,20,False,equal_weight_galaxy_median,0,702,0,27,0,27,,,,,,,,,
-10.4,0.0,25,False,equal_weight_galaxy_median,0,441,0,15,0,15,,,,,,,,,
-10.4,0.5,20,False,equal_weight_galaxy_median,0,649,0,25,0,25,,,,,,,,,
-10.4,0.5,25,False,equal_weight_galaxy_median,0,383,0,13,0,13,,,,,,,,,
-10.4,1.0,20,False,equal_weight_galaxy_median,0,609,0,24,0,24,,,,,,,,,
-10.4,1.0,25,False,equal_weight_galaxy_median,0,321,0,11,0,11,,,,,,,,,
-10.4,2.0,20,False,equal_weight_galaxy_median,0,501,0,20,0,20,,,,,,,,,
-10.4,2.0,25,False,equal_weight_galaxy_median,0,280,0,10,0,10,,,,,,,,,
-10.5,0.0,20,False,equal_weight_galaxy_median,0,583,0,22,0,22,,,,,,,,,
-10.5,0.0,25,False,equal_weight_galaxy_median,0,406,0,14,0,14,,,,,,,,,
-10.5,0.5,20,False,equal_weight_galaxy_median,0,552,0,21,0,21,,,,,,,,,
-10.5,0.5,25,False,equal_weight_galaxy_median,0,349,0,12,0,12,,,,,,,,,
-10.5,1.0,20,False,equal_weight_galaxy_median,0,533,0,21,0,21,,,,,,,,,
-10.5,1.0,25,False,equal_weight_galaxy_median,0,288,0,10,0,10,,,,,,,,,
-10.5,2.0,20,False,equal_weight_galaxy_median,0,427,0,17,0,17,,,,,,,,,
-10.5,2.0,25,False,equal_weight_galaxy_median,0,249,0,9,0,9,,,,,,,,,
-10.6,0.0,20,False,equal_weight_galaxy_median,0,528,0,20,0,20,,,,,,,,,
-10.6,0.0,25,False,equal_weight_galaxy_median,0,397,0,14,0,14,,,,,,,,,
-10.6,0.5,20,False,equal_weight_galaxy_median,0,497,0,19,0,19,,,,,,,,,
-10.6,0.5,25,False,equal_weight_galaxy_median,0,340,0,12,0,12,,,,,,,,,
-10.6,1.0,20,False,equal_weight_galaxy_median,0,479,0,19,0,19,,,,,,,,,
-10.6,1.0,25,False,equal_weight_galaxy_median,0,279,0,10,0,10,,,,,,,,,
-10.6,2.0,20,False,equal_weight_galaxy_median,0,375,0,15,0,15,,,,,,,,,
-10.6,2.0,25,False,equal_weight_galaxy_median,0,242,0,9,0,9,,,,,,,,,
-10.7,0.0,20,False,equal_weight_galaxy_median,0,513,0,20,0,20,,,,,,,,,
-10.7,0.0,25,False,equal_weight_galaxy_median,0,342,0,12,0,12,,,,,,,,,
-10.7,0.5,20,False,equal_weight_galaxy_median,0,482,0,19,0,19,,,,,,,,,
-10.7,0.5,25,False,equal_weight_galaxy_median,0,285,0,10,0,10,,,,,,,,,
-10.7,1.0,20,False,equal_weight_galaxy_median,0,464,0,19,0,19,,,,,,,,,
-10.7,1.0,25,False,equal_weight_galaxy_median,0,224,0,8,0,8,,,,,,,,,
-10.7,2.0,20,False,equal_weight_galaxy_median,0,362,0,15,0,15,,,,,,,,,
-10.7,2.0,25,False,equal_weight_galaxy_median,0,188,0,7,0,7,,,,,,,,,
-10.8,0.0,20,False,equal_weight_galaxy_median,0,440,0,17,0,17,,,,,,,,,
-10.8,0.0,25,False,equal_weight_galaxy_median,0,287,0,10,0,10,,,,,,,,,
-10.8,0.5,20,False,equal_weight_galaxy_median,0,409,0,16,0,16,,,,,,,,,
-10.8,0.5,25,False,equal_weight_galaxy_median,0,230,0,8,0,8,,,,,,,,,
-10.8,1.0,20,False,equal_weight_galaxy_median,0,392,0,16,0,16,,,,,,,,,
-10.8,1.0,25,False,equal_weight_galaxy_median,0,194,0,7,0,7,,,,,,,,,
-10.8,2.0,20,False,equal_weight_galaxy_median,0,292,0,12,0,12,,,,,,,,,
-10.8,2.0,25,False,equal_weight_galaxy_median,0,159,0,6,0,6,,,,,,,,,
-10.9,0.0,20,False,equal_weight_galaxy_median,0,365,0,14,0,14,,,,,,,,,
-10.9,0.0,25,False,equal_weight_galaxy_median,0,236,0,8,0,8,,,,,,,,,
-10.9,0.5,20,False,equal_weight_galaxy_median,0,334,0,13,0,13,,,,,,,,,
-10.9,0.5,25,False,equal_weight_galaxy_median,0,179,0,6,0,6,,,,,,,,,
-10.9,1.0,20,False,equal_weight_galaxy_median,0,317,0,13,0,13,,,,,,,,,
-10.9,1.0,25,False,equal_weight_galaxy_median,0,143,0,5,0,5,,,,,,,,,
-10.9,2.0,20,False,equal_weight_galaxy_median,0,239,0,10,0,10,,,,,,,,,
-10.9,2.0,25,False,equal_weight_galaxy_median,0,108,0,4,0,4,,,,,,,,,
-10.3,0.0,20,False,per_gal_scatter,0,761,0,28,0,28,,,,,,,,,
-10.3,0.0,25,False,per_gal_scatter,0,587,0,20,0,20,,,,,,,,,
-10.3,0.5,20,False,per_gal_scatter,0,723,0,27,0,27,,,,,,,,,
-10.3,0.5,25,False,per_gal_scatter,0,526,0,18,0,18,,,,,,,,,
-10.3,1.0,20,False,per_gal_scatter,0,677,0,26,0,26,,,,,,,,,
-10.3,1.0,25,False,per_gal_scatter,0,438,0,15,0,15,,,,,,,,,
-10.3,2.0,20,False,per_gal_scatter,0,547,0,21,0,21,,,,,,,,,
-10.3,2.0,25,False,per_gal_scatter,0,396,0,14,0,14,,,,,,,,,
-10.4,0.0,20,False,per_gal_scatter,0,702,0,27,0,27,,,,,,,,,
-10.4,0.0,25,False,per_gal_scatter,0,441,0,15,0,15,,,,,,,,,
-10.4,0.5,20,False,per_gal_scatter,0,649,0,25,0,25,,,,,,,,,
-10.4,0.5,25,False,per_gal_scatter,0,383,0,13,0,13,,,,,,,,,
-10.4,1.0,20,False,per_gal_scatter,0,609,0,24,0,24,,,,,,,,,
-10.4,1.0,25,False,per_gal_scatter,0,321,0,11,0,11,,,,,,,,,
-10.4,2.0,20,False,per_gal_scatter,0,501,0,20,0,20,,,,,,,,,
-10.4,2.0,25,False,per_gal_scatter,0,280,0,10,0,10,,,,,,,,,
-10.5,0.0,20,False,per_gal_scatter,0,583,0,22,0,22,,,,,,,,,
-10.5,0.0,25,False,per_gal_scatter,0,406,0,14,0,14,,,,,,,,,
-10.5,0.5,20,False,per_gal_scatter,0,552,0,21,0,21,,,,,,,,,
-10.5,0.5,25,False,per_gal_scatter,0,349,0,12,0,12,,,,,,,,,
-10.5,1.0,20,False,per_gal_scatter,0,533,0,21,0,21,,,,,,,,,
-10.5,1.0,25,False,per_gal_scatter,0,288,0,10,0,10,,,,,,,,,
-10.5,2.0,20,False,per_gal_scatter,0,427,0,17,0,17,,,,,,,,,
-10.5,2.0,25,False,per_gal_scatter,0,249,0,9,0,9,,,,,,,,,
-10.6,0.0,20,False,per_gal_scatter,0,528,0,20,0,20,,,,,,,,,
-10.6,0.0,25,False,per_gal_scatter,0,397,0,14,0,14,,,,,,,,,
-10.6,0.5,20,False,per_gal_scatter,0,497,0,19,0,19,,,,,,,,,
-10.6,0.5,25,False,per_gal_scatter,0,340,0,12,0,12,,,,,,,,,
-10.6,1.0,20,False,per_gal_scatter,0,479,0,19,0,19,,,,,,,,,
-10.6,1.0,25,False,per_gal_scatter,0,279,0,10,0,10,,,,,,,,,
-10.6,2.0,20,False,per_gal_scatter,0,375,0,15,0,15,,,,,,,,,
-10.6,2.0,25,False,per_gal_scatter,0,242,0,9,0,9,,,,,,,,,
-10.7,0.0,20,False,per_gal_scatter,0,513,0,20,0,20,,,,,,,,,
-10.7,0.0,25,False,per_gal_scatter,0,342,0,12,0,12,,,,,,,,,
-10.7,0.5,20,False,per_gal_scatter,0,482,0,19,0,19,,,,,,,,,
-10.7,0.5,25,False,per_gal_scatter,0,285,0,10,0,10,,,,,,,,,
-10.7,1.0,20,False,per_gal_scatter,0,464,0,19,0,19,,,,,,,,,
-10.7,1.0,25,False,per_gal_scatter,0,224,0,8,0,8,,,,,,,,,
-10.7,2.0,20,False,per_gal_scatter,0,362,0,15,0,15,,,,,,,,,
-10.7,2.0,25,False,per_gal_scatter,0,188,0,7,0,7,,,,,,,,,
-10.8,0.0,20,False,per_gal_scatter,0,440,0,17,0,17,,,,,,,,,
-10.8,0.0,25,False,per_gal_scatter,0,287,0,10,0,10,,,,,,,,,
-10.8,0.5,20,False,per_gal_scatter,0,409,0,16,0,16,,,,,,,,,
-10.8,0.5,25,False,per_gal_scatter,0,230,0,8,0,8,,,,,,,,,
-10.8,1.0,20,False,per_gal_scatter,0,392,0,16,0,16,,,,,,,,,
-10.8,1.0,25,False,per_gal_scatter,0,194,0,7,0,7,,,,,,,,,
-10.8,2.0,20,False,per_gal_scatter,0,292,0,12,0,12,,,,,,,,,
-10.8,2.0,25,False,per_gal_scatter,0,159,0,6,0,6,,,,,,,,,
-10.9,0.0,20,False,per_gal_scatter,0,365,0,14,0,14,,,,,,,,,
-10.9,0.0,25,False,per_gal_scatter,0,236,0,8,0,8,,,,,,,,,
-10.9,0.5,20,False,per_gal_scatter,0,334,0,13,0,13,,,,,,,,,
-10.9,0.5,25,False,per_gal_scatter,0,179,0,6,0,6,,,,,,,,,
-10.9,1.0,20,False,per_gal_scatter,0,317,0,13,0,13,,,,,,,,,
-10.9,1.0,25,False,per_gal_scatter,0,143,0,5,0,5,,,,,,,,,
-10.9,2.0,20,False,per_gal_scatter,0,239,0,10,0,10,,,,,,,,,
-10.9,2.0,25,False,per_gal_scatter,0,108,0,4,0,4,,,,,,,,,
-10.3,0.0,20,False,pooled_points,0,761,0,28,0,761,,,,,,,,,
-10.3,0.0,25,False,pooled_points,0,587,0,20,0,587,,,,,,,,,
-10.3,0.5,20,False,pooled_points,0,723,0,27,0,723,,,,,,,,,
-10.3,0.5,25,False,pooled_points,0,526,0,18,0,526,,,,,,,,,
-10.3,1.0,20,False,pooled_points,0,677,0,26,0,677,,,,,,,,,
-10.3,1.0,25,False,pooled_points,0,438,0,15,0,438,,,,,,,,,
-10.3,2.0,20,False,pooled_points,0,547,0,21,0,547,,,,,,,,,
-10.3,2.0,25,False,pooled_points,0,396,0,14,0,396,,,,,,,,,
-10.4,0.0,20,False,pooled_points,0,702,0,27,0,702,,,,,,,,,
-10.4,0.0,25,False,pooled_points,0,441,0,15,0,441,,,,,,,,,
-10.4,0.5,20,False,pooled_points,0,649,0,25,0,649,,,,,,,,,
-10.4,0.5,25,False,pooled_points,0,383,0,13,0,383,,,,,,,,,
-10.4,1.0,20,False,pooled_points,0,609,0,24,0,609,,,,,,,,,
-10.4,1.0,25,False,pooled_points,0,321,0,11,0,321,,,,,,,,,
