id	catalogue_id	name	ra	dec	freq	f_sum	err_f_sum	rms	w20	w50	kin_pa	rel	qflag	kflag	n_pix	f_min	f_max	ell_maj	ell_min	ell_pa	ell3s_maj	ell3s_min	ell3s_pa	x	err_x	y	err_y	z	err_z	x_min	x_max	y_min	y_max	z_min	z_max	comments	team_release	dist_h	log_m_hi
170	5843	WALLABY J103353-274945	158.474510967804	-27.8294307874751	1.40747385004545E9	8511.3571885757	618.611814833014	0.001769599673336	930093.467612174	872612.385687204	257.177705837964	1.0	4.0	0	8486.0	-0.005683783441782	0.013085528276861	8.62163916124525	6.23979908601714	63.5522881696766	7.47174553643761	3.71002980679275	77.9397713253616	3215.54743217458	0.069805838398529	2282.44203436497	0.05892290955211	6046.58790246056	0.20830135266169	1504.0	1528.0	1673.0	1693.0	1312.0	1367.0		Hydra TR1	39.349998823296986	8.816244652698805
171	5843	WALLABY J103353-274945	158.474803162031	-27.8291286169307	1.40746898380531E9	8404.21948699445	588.397186790136	0.001839269822276	940638.381693166	874187.404090612	258.882939656791	0.999999999999999	4.0	0	8503.0	-0.005454734899104	0.013489596545696	7.84005707326363	5.93022276872	61.8375889665899	8.09295831542318	5.57565544072151	76.2696937578299	3210.24011297654	0.210828081814196	2273.57298085906	0.191463181641059	6046.32512549284	0.685963837779934	1027.0	1048.0	547.0	567.0	1064.0	1119.0		Hydra TR2	39.36494222441314	8.811073011510448
172	5843	WALLABY J103359-272013	158.498622209202	-27.3372142538543	1.37559709563969E9	9605.85409395626	691.884176092403	0.001702931859898	641341.25837533	483319.058006845	137.328725286715	1.0	0.0	1	11765.0	-0.00658738007769	0.009901917539537	10.7714450952268	9.62275194767916	46.1834976517925	8.02558308182028	7.37615305277919	-48.0777235464069	3190.75660158989	0.084641080387154	2577.00161599079	0.084478344507802	4325.24316454731	0.141162775142321	1475.0	1506.0	314.0	343.0	1203.0	1247.0		Hydra TR1	139.50614300990853	9.96807903794966
173	5843	WALLABY J103359-272013	158.498864181486	-27.3367964919873	1.37559774223541E9	9098.6423472895	642.267585404158	0.001755674843	579249.645558078	492669.120512875	136.094674321072	0.999999999996395	0.0	0	11119.0	-0.006739410106093	0.010304687544704	9.8236769896936	8.82991409201023	53.6691075326377	8.84300693880307	7.95614487701089	37.8301685554231	3186.66370747458	0.248221474482155	2568.3068165056	0.234775230954198	4325.27808071651	0.41288402950899	997.0	1029.0	838.0	866.0	749.0	793.0		Hydra TR2	139.50406434154579	9.944506703941629
174	5843	WALLABY J103359-301003	158.496736843074	-30.1677401183329	1.40408470197837E9	15819.6059733473	1187.47932661484	0.002664188124808	1926103.35134492	1895088.64447111	264.484081452861	0.999999999997109	0.0	1	13834.0	-0.011029006913304	0.012900166213512	11.4152659133953	5.10370534211974	88.2892389706166	11.8680366868147	2.73699179712701	85.3685768816606	3263.69095250755	0.088986325921638	881.200952488998	0.048727713918682	5863.57390683777	0.484479097003643	1549.0	1581.0	271.0	289.0	1099.0	1211.0		Hydra TR1	49.78258512140977	9.289706940846589
175	5843	WALLABY J103359-301003	158.496589506136	-30.1676537776029	1.40409083118023E9	15222.4968020148	1098.29838006201	0.002750049914853	1922795.08918171	1862532.9166048	267.057328726096	0.999999987663989	0.0	2	13252.0	-0.010712399147451	0.012428319081664	11.2204448677727	4.4091085537436	86.6502930605743	13.1247512913341	4.24123975538198	83.4833877899945	3252.64078348647	0.258358149690896	871.682858741463	0.132711741370209	5863.90488373802	1.44303309292244	1064.0	1097.0	260.0	281.0	852.0	965.0		Hydra TR2	49.76367255356755	9.272667127723189
176	5843	WALLABY J103405-270612	158.523382657757	-27.1033546895837	1.36715284177305E9	2513.73040457384	328.276983679561	0.001638660046543	754695.962117691	657869.963645379	342.142399859415	0.924683934235905	0.0	0	2880.0	-0.003998660948128	0.00714320410043	6.58249959444268	4.47893424903355	-74.6689700590059	4.0032721826451	3.52110329522693	-63.4560908266806	3171.92933125801	0.093235218628055	2716.6735690305	0.069938435538847	3869.25345574858	0.319809979334588	1462.0	1479.0	460.0	474.0	745.0	790.0	WALLABY J103407-270622 and WALLABY J103405-270612 might be two halves of the same galaxy. (Tobias Westmeier)	Hydra TR1	166.8203154472068	9.54117296303978
177	5843	WALLABY J103405-270612	158.523331092589	-27.1029332432418	1.36715615012701E9	2410.54974586019	310.563077809246	0.00168721943607	758309.136434197	621563.089842038	316.166434025889	0.89941281274204	0.0	0	2815.0	-0.004131795838475	0.007561621256173	5.91785915190873	4.21857374587625	-79.3183394147726	4.98026278593902	3.84306916783467	-83.4361078353735	3168.54597185281	0.299932201128547	2708.05327017907	0.23955524565613	3869.4321068624	1.12404807773111	987.0	1002.0	983.0	997.0	291.0	336.0	Only one half of a galaxy, other half is WALLABY J103407-270622. (Tobias Westmeier)	Hydra TR2	166.80954802200282	9.522914298305691
178	5843	WALLABY J103407-270622	158.531924961528	-27.1063838611188	1.36626311607477E9	1757.3520799092	314.256791619099	0.001552880326664	372958.957823785	312534.844933213	205.228232982048	0.607891169454743	0.0	0	2941.0	-0.004893112462014	0.007125604897738	7.05614274961192	5.46535239809192	-41.2874761402571	5.4940515864353	2.73774903769249	-68.9719141878881	3167.45815964748	0.122481963790002	2714.67451338121	0.132214822848463	3821.20826804123	0.215594281346774	1458.0	1474.0	457.0	474.0	708.0	735.0	WALLABY J103407-270622 and WALLABY J103405-270612 might be two halves of the same galaxy. (Tobias Westmeier)	Hydra TR1	169.71792460868068	9.400670593202365
179	5843	WALLABY J103420-264728	158.585621473471	-26.7912498413601	1.4001998928846E9	2671.39140328506	397.675684434642	0.001720301220824	498960.847342899	388566.393823834	263.706792116375	0.888780023039904	0.0	1	3733.0	-0.004863971844316	0.007355697453022	11.5690625150706	5.66425057302313	58.0518614899458	7.8441565177229	2.80384574862543	77.6689814522469	3131.21475088979	0.160306146851346	2902.44101451699	0.135914337793576	5653.79421577389	0.226083456350454	1419.0	1444.0	643.0	665.0	931.0	962.0		Hydra TR1	61.80305429897544	8.705113789576693
180	5843	WALLABY J103420-264728	158.585313207704	-26.7911491769764	1.4002141058077E9	2936.03492016446	416.3298995925	0.001798543602881	501024.173398748	397433.90910943	263.683889069765	0.954323596855053	0.0	1	4452.0	-0.004557427484542	0.00757387233898	12.5999095593524	5.82919809779486	56.9317271712859	9.54726061903058	3.71424611081776	79.1419466750275	3128.69546383234	0.512595068195291	2893.76863106597	0.433736366204174	5654.56171362127	0.699393594349007	943.0	968.0	1165.0	1189.0	684.0	718.0		Hydra TR2	61.75895476471017	8.745517479757638
181	5843	WALLABY J103420-265408	158.585655303362	-26.9022812820491	1.4029527846033E9	5628.05767504562	530.925048857802	0.001716781178777	712702.935197133	542116.103145798	308.404134645327	0.999999999999982	0.0	0	6666.0	-0.004733575507998	0.010599348694086	9.22720463333594	5.22636769890364	-64.5544706334407	5.62989126350124	3.00154801261285	-62.6565745681807	3133.89258785731	0.097458532741333	2835.87628706561	0.072131853637683	5802.45036858402	0.20964311360502	1419.0	1446.0	578.0	595.0	1067.0	1115.0		Hydra TR1	53.27811846068162	8.899812686348183
182	5843	WALLABY J103420-265408	158.586524968494	-26.9023268351637	1.4029464331386E9	5836.1036806356	541.473044429285	0.001815703602901	721334.334008215	544690.083403903	317.197371642823	0.999999908097001	0.0	0	7389.0	-0.004433020949364	0.010708859190345	7.95541976430073	4.43838810712704	-60.9838671068111	8.54427715501744	4.23015560345977	-59.609197816925	3130.4840785629	0.266508916203981	2827.08609455341	0.209459249775408	5802.10738949031	0.66375626656826	945.0	970.0	1100.0	1118.0	819.0	867.0		Hydra TR2	53.29774866542188	8.915897116448678
183	5843	WALLABY J103435-282840	158.647032505586	-28.4779065224506	1.39846926925083E9	1173.83039833422	259.542974072984	0.001709245135437	185551.894340565	121055.193812948	151.695659614673	0.809053605859886	0.0	0	1613.0	-0.005111569538713	0.008478034287691	7.66924613940194	5.82500110345342	26.151391977825	6.6029674069623	4.57419304314841	-45.1451689184494	3141.01780267808	0.149192030050464	1890.09451423352	0.177915062143975	5560.3405395506	0.145408016372735	1432.0	1447.0	1280.0	1297.0	846.0	859.0		Hydra TR1	67.1794936107884	8.420435192589839
184	5843	WALLABY J103436-273900	158.653304416226	-27.6500510980596	1.40624275339353E9	16637.045155983	927.657644541462	0.001748630185069	1239933.45687214	1114870.70774314	53.7377062528465	1.0	0.0	1	19563.0	-0.006981114856899	0.014523927122355	13.78102889425	10.6141600872878	6.9255051150584	12.0681890724598	7.05058663494724	45.2479809493873	3116.50935140292	0.065511449031867	2386.1322281412	0.086978849160632	5980.10868325639	0.221327026864653	1401.0	1430.0	123.0	163.0	1230.0	1309.0		Hydra TR1	43.13378514775358	9.187067725603157
185	5843	WALLABY J103436-273900	158.653209592768	-27.6496617271413	1.40625423648642E9	15970.639952235	871.404931820593	0.001798674259276	1240848.63800884	1115809.42891559	52.8520756307264	1.0	0.0	1	19501.0	-0.007023032288998	0.015378229320049	13.0730858102632	9.7944622211604	5.09549385655242	15.2946497717856	9.51181842063947	-0.421645944652624	3111.77331621178	0.18803956261403	2377.67135242403	0.251438988808354	5980.72877027288	0.664548149883838	924.0	952.0	646.0	685.0	985.0	1061.0		Hydra TR2	43.0984611521654	9.168602235194674
186	5843	WALLABY J103442-283406	158.678638641457	-28.5686081303133	1.40418261077093E9	61317.5998188799	1993.91866091514	0.00176550652091	1304962.28234288	1048666.39423865	117.016687142846	1.0	0.0	1	88811.0	-0.006809076759964	0.012523286044598	33.2451810847164	29.0648812432271	25.8675126273195	31.1612115396171	23.7428098016868	-74.0423011866466	3126.78840777711	0.09878886139885	1835.05736768956	0.115270930590377	5868.86098163627	0.127055468629201	1389.0	1455.0	1203.0	1301.0	1113.0	1206.0	Interacting system. (Tobias Westmeier)	Hydra TR1	49.48049266410589	9.87280956573965
187	5843	WALLABY J103442-283406	158.678659981501	-28.5669807099912	1.4041863785571E9	56434.4294380013	1838.2232221015	0.001813464666647	1266801.66482352	998707.407793685	293.450710414508	1.0	0.0	1	85369.0	-0.00722249597311	0.013584332540631	31.9958943120749	29.4810963174716	27.7410574129802	32.1473081406427	27.1021087677915	-66.9251707497739	3119.67247614674	0.280996491595623	1827.22553052514	0.329747905527693	5869.06444208901	0.366107686071199	910.0	976.0	76.0	166.0	865.0	957.0	Interacting system of multiple galaxies. (Tobias Westmeier)	Hydra TR2	49.46886819877609	9.836564475798992
188	5843	WALLABY J103442-291935	158.675778613182	-29.3266585219723	1.37837460957192E9	8922.45795614777	672.481403494286	0.001884544420304	869070.796501426	757995.115395991	227.523424160673	0.999999999999999	0.0	0	9055.0	-0.007050690706819	0.011894420720637	8.724771256636	7.9500651704875	-6.22633681388682	8.49539859735013	5.12432728821426	34.5428238783043	3148.36032540443	0.0685860735387	1380.99165322902	0.071623515091304	4475.22891688817	0.198435998062792	1436.0	1460.0	770.0	793.0	1350.0	1400.0		Hydra TR1	130.59501224959573	9.878694079835299
189	5843	WALLABY J103442-291935	158.675695557894	-29.3264224407493	1.37838806575199E9	8907.42148521708	648.192544863847	0.001917320103189	869711.370288521	755033.414287844	226.530082084458	0.999999999999719	0.0	0	9496.0	-0.006428736262023	0.012901548296213	8.66285246618458	7.36292990996941	2.11067199257221	9.07370035474004	6.97212395805941	13.5472558536226	3139.40108746277	0.207878114456127	1372.13941234338	0.235066780009398	4475.95555061202	0.645948050212208	955.0	978.0	761.0	784.0	895.0	946.0		Hydra TR2	130.55192804232587	9.877674971745918
190	5843	WALLABY J103455-273816	158.733218371158	-27.6380311917811	1.4062262217053E9	2743.36491368164	298.11243214187	0.001847445857569	261168.48361048	135374.529283234	325.41376772918	0.999998970921546	0.0	0	1810.0	-0.004913926590234	0.010419679805636	5.17676149838413	5.16191823657349	-75.505315700246	3.82965315958879	3.33239362092343	-16.2637871250295	3073.90641486952	0.071058328591979	2391.57788663702	0.070700146399075	5979.21597209209	0.096084288329488	1365.0	1382.0	135.0	149.0	1263.0	1282.0		Hydra TR1	43.1846405158531	8.405298586109343
191	5843	WALLABY J103455-273816	158.733518442335	-27.6380777189612	1.40622795989021E9	2590.51737145584	285.278323169375	0.001983315390022	261371.336174254	133642.543174265	151.543578299597	0.999963193961522	0.0	0	1719.0	-0.004705864004791	0.011253031902015	4.79968883390059	4.65915483220058	-66.282868258738	4.76913746062095	4.43275550867282	-56.445003793332	3068.96795874863	0.25838662802661	2382.9933835867	0.258688016837061	5979.30983407748	0.385415995519961	890.0	904.0	659.0	672.0	1015.0	1034.0		Hydra TR2	43.179293393277774	8.380293959757427
192	5843	WALLABY J103459-280440	158.748579925163	-28.0778125039335	1.40925685071233E9	3830.42557707271	471.040179411434	0.001787144479737	1228678.47803903	1019909.31602031	142.627537742429	0.987170604249332	0.0	0	4817.0	-0.006333520170301	0.008095496334136	6.02512918827816	4.94878497342295	-46.0991745301254	7.8768975979576	3.56810786445391	-42.5139165509699	3077.17383540499	0.079415036789903	2127.64261180221	0.073992223788461	6142.86993847219	0.433725137149916	1369.0	1386.0	1518.0	1536.0	1404.0	1474.0		Hydra TR1	33.88165137014864	8.339532556226345
193	5843	WALLABY J103459-280440	158.747573688209	-28.0776748180278	1.40921005835236E9	2959.77003090531	405.914188733894	0.001810568392378	1152748.02323612	1017379.21445215	132.497481392068	0.953740445415489	0.0	0	4176.0	-0.006615767721087	0.00778970727697	5.98670557253445	4.67880290280646	-41.0716337322813	6.96113193161246	3.74574504958835	-27.740709851677	3071.83263969753	0.26169448273843	2119.15684729253	0.256447939432467	6140.34315103345	1.372705650154	891.0	909.0	391.0	409.0	1158.0	1226.0		Hydra TR2	34.02498369510425	8.23121020868079
194	5843	WALLABY J103502-293019	158.760434320572	-29.5054390026309	1.40288916349838E9	6101.64657275635	586.300376272295	0.002008073309626	466856.531876776	272676.168947126	91.873214826217	0.999999896824789	0.0	0	5942.0	-0.007541268598288	0.01166554633528	8.91127749254356	7.05296641148328	-73.6132792704253	5.9147539630895	4.37017351522518	-72.0124164760452	3109.14492746446	0.096377409779172	1272.08455036877	0.083863292680698	5799.01482891824	0.15559521962079	1400.0	1422.0	661.0	681.0	1074.0	1111.0		Hydra TR1	53.4747575600962	8.938101085568883
195	5843	WALLABY J103502-293019	158.760414855561	-29.506163509242	1.40288700367796E9	5856.79166686224	535.050200062726	0.0020349243205	465007.181688618	376467.923929556	89.7746442479981	0.999999757405881	0.0	0	5744.0	-0.008155600167811	0.012562703341246	8.05209766310594	6.1399988498722	-66.7986502487246	9.47121667400991	5.7915414531544	-67.8567810207447	3099.67980290141	0.266572834734909	1262.75506447713	0.239812282153686	5798.89819861552	0.46358945179786	917.0	938.0	652.0	672.0	826.0	860.0		Hydra TR2	53.481433411719664	8.920422242109252
196	5843	WALLABY J103507-275923	158.783103907652	-27.9899971470286	1.4089589522645E9	5669.50711632375	572.525541892677	0.00176399870815	838026.45456281	773587.764661696	36.1343615337408	0.999998805751638	0.0	0	7306.0	-0.006437561474741	0.009713131934404	6.74596385318702	6.0330694486879	21.9128285627946	5.34193795454078	3.00123913345944	38.3743795724794	3056.67211648806	0.075990441527786	2179.50581627775	0.080895953559892	6126.78342228917	0.264905805602137	1347.0	1368.0	1569.0	1593.0	1392.0	1446.0		Hydra TR1	34.79432358674724	8.532918489654872
197	5843	WALLABY J103507-275923	158.78300439068	-27.990518333725	1.40895899436636E9	5191.47450731468	524.392900854144	0.001809084829584	839151.846996296	763321.266632987	36.9409734684609	0.999997518106694	0.0	0	6981.0	-0.006562225520611	0.009678626433015	5.88685765860718	5.27329041397062	48.7451322876236	8.28481863079816	4.65283527519327	48.8690960221165	3051.07130088635	0.21919914598375	2170.6830140827	0.211511334621186	6126.78569578929	0.776899110842171	868.0	890.0	442.0	461.0	1144.0	1197.0		Hydra TR2	34.794194571905464	8.494660689985446
198	5843	WALLABY J103508-283427	158.786367858402	-28.5744019995482	1.40496840267084E9	3517.76243623477	477.54329556221	0.001702456008275	304017.254350441	137638.981442873	288.603608513757	0.865618511907422	0.0	1	5475.0	-0.005603538360447	0.008598865009844	11.7340170939396	7.59628759623637	84.6744995670796	12.3136987184678	4.45773417650571	-74.7272281107768	3070.41718948657	0.164778485041353	1829.21684236357	0.1181142128939	5911.29374423134	0.159413576608829	1360.0	1387.0	1219.0	1238.0	1191.0	1217.0		Hydra TR1	47.0574978467625	8.587880557869166
199	5843	WALLABY J103508-283427	158.78478771331	-28.5754851132865	1.40497501929987E9	3312.03966932314	442.561574854781	0.001745187380455	339698.465063304	134774.004061469	287.870132833189	0.996760225001095	0.0	1	5343.0	-0.0052081043832	0.008437587879598	11.1878279983496	6.44041162167768	85.2016159413991	10.929867828065	4.08943325783469	82.8243267801188	3064.14833220999	0.441483485103832	1819.98414556394	0.317911553734426	5911.65104219907	0.431291311226574	880.0	905.0	91.0	110.0	943.0	968.0	No optical counterpart? False positive? (Tobias Westmeier)	Hydra TR2	47.037106931891564	8.56133312283249
200	5843	WALLABY J103521-272302	158.840473787277	-27.3840867046743	1.40569102985701E9	3801.16114306573	432.058421319948	0.001810594713515	472761.815090828	415776.846251849	357.227038263986	0.999996790877491	0.0	1	3960.0	-0.004421085584909	0.00848411116749	16.7035178819395	4.91180261765854	5.89372011692356	11.9945732827472	2.93866045117311	3.25489957124444	3010.52540902557	0.069176837593252	2541.39180889087	0.215135365703666	5950.31561228424	0.183177850928291	1302.0	1318.0	280.0	314.0	1224.0	1259.0		Hydra TR1	44.83166293084307	8.579442366528342
201	5843	WALLABY J103521-272324	158.840051589684	-27.3901377322968	1.40566485910969E9	3065.27070783863	378.813393993842	0.001911243458979	470387.873647054	421842.528407972	340.941718315784	0.995396630544266	0.0	0	2732.0	-0.003994548693299	0.00848411116749	6.51477443745438	4.44643595953067	-12.1463756670968	4.57617033028554	2.67331815374048	-21.5448466397791	3010.90638080015	0.070113702488633	2537.77423875815	0.090616862864504	5948.90239192945	0.195744179565929	1304.0	1318.0	1930.0	1946.0	1224.0	1259.0		Hydra TR1	44.91223407820486	8.487554541373816
202	5843	WALLABY J103521-272324	158.840493146781	-27.3845044893875	1.40569611513351E9	3143.59897569204	359.363400212211	0.00188335461865	513841.541199116	418174.623695329	354.540458285513	0.997097336737755	0.0	1	3025.0	-0.003515687538311	0.008428307250142	15.2595035255466	4.13508211390571	6.75402768144215	12.9815533944384	3.45764378787053	5.52567526066309	3006.31726015806	0.220406630826583	2532.81420091429	0.720576190672148	5950.59021721569	0.671866307936727	826.0	840.0	805.0	835.0	976.0	1011.0		Hydra TR2	44.81600738051137	8.49664985332681
203	5843	WALLABY J103521-274137	158.839104847287	-27.6936155669772	1.40686323304538E9	9497.95651346316	607.022610825009	0.001741197527701	868592.547700708	816633.333235165	276.416890088883	1.0	0.0	0	8444.0	-0.005617447197437	0.015474325977266	7.21441117178429	5.97341694004149	-75.3713587299743	5.78868322354016	3.22433145592927	-83.2182106061836	3019.32399219472	0.055603849537562	2355.88867853582	0.052200433861666	6013.61458445669	0.176369513292597	1309.0	1329.0	1747.0	1767.0	1276.0	1335.0		Hydra TR1	41.22590780074576	8.904327020864553
204	5843	WALLABY J103521-274137	158.839065532307	-27.6937564148133	1.40686063533151E9	8783.20778381995	551.731818210174	0.001775831655399	866055.732596983	766281.480400628	275.590080005496	1.0	0.0	0	8020.0	-0.005459914449602	0.016188994050026	6.58724009899334	5.15657789915465	-77.6150066988064	7.38134592139243	4.9542283362751	-81.6945632028174	3014.38773268347	0.170462116924754	2347.43741572971	0.161229955575335	6013.47430790736	0.570498470728164	831.0	851.0	620.0	641.0	1029.0	1083.0		Hydra TR2	41.233891854282234	8.870518200787693
205	5843	WALLABY J103522-244506	158.844130864418	-24.7518468362445	1.41548593067986E9	149612.873477856	3338.16677457012	0.003686499328736	340890.097161819	274502.943688013	44.2315066129101	1.0	0.0	2	56564.0	-0.014239836484194	0.038811787962914	26.8021042472382	21.6334083813431	21.6464256940444	21.4219749440915	17.6735632801038	33.6604358764657	2943.28417630958	0.057835102451824	4118.9435281569	0.071492706720711	6479.24025671906	0.03441762716829	1215.0	1274.0	1824.0	1904.0	1747.0	1789.0	Possibly mostly deconvolved; 30 arcsec flux might be more accurate. (Tobias Westmeier)	Hydra TR1	14.885602432811112	9.216858184049492
206	5843	WALLABY J103522-244506	158.844058583737	-24.7510276945911	1.41548811411859E9	130745.224466269	3041.36088963098	0.003754800174502	343987.104439204	278521.11771326	43.7494670950912	1.0	0.0	2	54511.0	-0.013930167071521	0.038846779614687	25.0117642615234	20.6009915996975	22.279514910473	23.7619066001424	20.5631755920077	46.618273135974	2945.1845754223	0.196467831718843	4111.11168139659	0.24192341174905	6479.35816241004	0.113697813044448	744.0	803.0	1229.0	1308.0	1499.0	1541.0		Hydra TR2	14.878973184131276	9.157928145859366
207	5843	WALLABY J103523-281855	158.848683960131	-28.3154627670752	1.40495121629932E9	31436.3974619773	1203.28940180841	0.001722669950484	1594692.47188517	1349190.40423566	133.204626225688	1.0	0.0	2	33951.0	-0.00647470774129	0.019002553075552	17.5118711736092	10.8136740496967	-46.8243689116111	17.243732255315	7.72882348820462	-47.1193161312904	3030.75658541833	0.062501224320826	1982.98435221056	0.060390824012168	5910.36568016911	0.196016674672689	1310.0	1348.0	1362.0	1403.0	1155.0	1251.0		Hydra TR1	47.110463151957674	9.540023907597195
208	5843	WALLABY J103523-281855	158.848927913437	-28.3158060402717	1.4049658096589E9	29916.1163869184	1127.73258286164	0.001774127944347	1592502.25845706	1349871.41861944	132.841451733258	1.0	0.0	2	33571.0	-0.006557911168784	0.020041665062308	17.144706575282	9.77138512223034	-46.9359700037857	19.1703075943473	9.64815768101173	-46.3623456125517	3024.13522163798	0.18680734538197	1974.32095104425	0.179984919170661	5911.15372158658	0.603706443028741	830.0	868.0	237.0	275.0	907.0	1003.0		Hydra TR2	47.065488960073786	9.517666752690525
209	5843	WALLABY J103530-282232	158.878877298728	-28.3758161866713	1.40382539400458E9	1580.41748963079	320.522357998309	0.001804277813425	186164.201843557	158311.113772769	264.985279278504	0.90076658778647	0.0	1	2198.0	-0.005028379615396	0.008487531915307	10.6459321154	8.08919072859771	-52.2993482226323	13.7868061339823	8.60195932312008	-87.8226100267642	3016.50770029721	0.195804696049416	1946.13644535766	0.197699464624848	5849.57127625295	0.181214751264656	1307.0	1328.0	1339.0	1361.0	1133.0	1153.0		Hydra TR1	50.58286989702376	8.303135148020273
210	5843	WALLABY J103539-284606	158.913033389421	-28.7683373751894	1.37845087936623E9	8886.70502084075	718.207337411153	0.001705422357175	1085820.51310045	939839.023957398	284.94252109902	0.99999999999615	0.0	1	12611.0	-0.006450138986111	0.009809204377234	16.0410803648944	6.99118326240474	-86.4465084056277	13.6744394689271	6.5566751754716	-85.9423424570038	3009.29187483114	0.135396660935684	1710.1781563184	0.063391580780157	4479.34748578096	0.255823407320887	1289.0	1323.0	1100.0	1120.0	1345.0	1412.0		Hydra TR1	130.35082156019186	9.875324698937995
211	5843	WALLABY J103540-284607	158.919612069846	-28.7686622723441	1.37830595699445E9	11550.7577568447	768.779705662142	0.001751983497821	1490541.19631132	1318239.58194423	274.256152227032	0.999999999788926	0.0	1	15998.0	-0.006412756629288	0.009670940227807	19.1191367341526	6.82677946912846	89.6670546549965	19.9691462439718	7.31793682326437	88.980210350944	2998.18576511661	0.391530897792315	1701.41202420102	0.159527639676323	4471.52167770487	0.885003894047845	804.0	842.0	1091.0	1112.0	871.0	958.0	Close galaxy pair made up of WALLABY J103546-284602 and WALLABY J103539-284606. (Tobias Westmeier)	Hydra TR2	130.81483823788605	9.992280881652787
212	5843	WALLABY J103541-265827	158.923423022112	-26.9743401324504	1.40818034867664E9	3445.96602547533	411.256558748201	0.001687284850566	570247.980223628	396317.764190278	178.327115524058	0.999804775117632	4.0	0	4123.0	-0.006341001484543	0.008566033095121	7.77129122690503	5.77833843440661	-1.97613763182349	6.02450531388432	4.50049686445104	-10.0465926705574	2955.80991634352	0.082496069748807	2785.10836680486	0.105828684369285	6084.73882854478	0.190520275789924	1249.0	1263.0	525.0	545.0	1355.0	1394.0		Hydra TR1	37.181556896092445	8.374322521952987
213	5843	WALLABY J103541-265827	158.92258870707	-26.974487929938	1.4081763395198E9	3380.27545816193	399.293821666335	0.001739067673139	569810.679560834	398185.356600397	178.247119426009	0.996210069584006	4.0	0	4380.0	-0.006493751425296	0.008864654228091	7.61643082033824	5.20393806236029	-5.47208071381513	7.53657082597442	4.59946173167257	-3.6855875072835	2953.00000389563	0.245832422067992	2776.89860564494	0.31430414603551	6084.52233407503	0.569967801248146	773.0	788.0	1049.0	1069.0	1106.0	1148.0		Hydra TR2	37.19385598126952	8.366250891252312
214	5843	WALLABY J103543-255954	158.932613567651	-25.998415229417	1.3616877729846E9	2308.18446569262	355.86811775959	0.001640235172372	821703.759188213	644567.11035665	296.687439037595	0.888871729054949	0.0	0	3911.0	-0.004376471042633	0.007814208045602	9.14262200520242	5.32725408700719	-47.0896124661749	6.70990415188907	4.0005640787501	-20.6564095790419	2924.97165336818	0.354282157126645	3361.79698106883	0.336614095817301	3574.13974117197	1.1125910994295	743.0	764.0	517.0	535.0	1398.0	1443.0	No optical counterpart? False positive? (Tobias Westmeier)	Hydra TR2	184.67845081154454	9.592459348157083
215	5843	WALLABY J103546-273840	158.944730115123	-27.6446330548685	1.39823324157969E9	5837.22877137994	512.889359210929	0.001689397013872	479970.933536649	381225.397115862	190.478285727252	0.999999999999993	0.0	0	6449.0	-0.005039966665208	0.010240449570119	8.39116251698454	7.47666479523863	-1.35463439891123	6.80142057338678	4.63091084352551	7.69303980119321	2962.1540990729	0.080076297988298	2382.83517159827	0.085039297965307	5547.59504530899	0.144529220751836	1251.0	1272.0	122.0	145.0	823.0	859.0		Hydra TR1	67.91377996291622	9.126478909580882
216	5843	WALLABY J103546-273840	158.945059870114	-27.6452207193969	1.39823919469335E9	5441.787254146	476.232236340955	0.001717636572554	480232.022498155	384971.873818774	189.394907216905	0.999999935598199	0.0	0	6387.0	-0.005258457735181	0.010584865696728	7.79378082250537	6.83815283707186	-0.213776975703311	7.33715088072488	5.57715879984278	9.117105834163	2957.10827949115	0.244322813357868	2374.30395481664	0.252695407049445	5547.91651344666	0.44451272902209	773.0	794.0	644.0	668.0	576.0	612.0		Hydra TR2	67.89525667126134	9.095776816762074
217	5843	WALLABY J103546-284602	158.944927313322	-28.767231520298	1.37770185039147E9	2085.24853223901	305.185089234102	0.001686091424361	537183.556611064	252276.037712539	213.366162631066	0.967881387812702	0.0	0	2331.0	-0.004862958099693	0.00866718031466	7.99481803934128	4.96992431006176	43.866961846255	6.69392752306434	3.26665457866449	32.5790327556305	2992.56364804598	0.110488804065069	1710.11473278607	0.101034718556862	4438.89992114363	0.218516325185985	1279.0	1300.0	1103.0	1119.0	1324.0	1363.0		Hydra TR1	132.75013599352096	9.261584162228026
218	5843	WALLABY J103547-290131	158.946368703558	-29.0252970552239	1.37546233137092E9	8563.85013490313	655.085170706719	0.001703654957603	1163656.07728271	1058788.08561891	248.908036382993	1.0	0.0	0	10539.0	-0.006327400449663	0.011995543725789	8.58443463993284	6.24261793476965	82.8785708470536	6.07245887785666	3.08556253334422	69.2576772203267	2998.98269400283	0.076307528841199	1555.49048353088	0.058044096642723	4317.96589403379	0.266842882677499	1283.0	1310.0	946.0	965.0	1187.0	1255.0		Hydra TR1	139.93942425722088	9.9209056129705
