id	catalogue_id	name	ra	dec	freq	f_sum	err_f_sum	f_sum_corr	err_f_sum_corr	rms	w20	w50	kin_pa	rel	qflag	kflag	n_pix	f_min	f_max	ell_maj	ell_min	ell_pa	ell3s_maj	ell3s_min	ell3s_pa	x	err_x	y	err_y	z	err_z	x_min	x_max	y_min	y_max	z_min	z_max	dist_h	log_m_hi	log_m_hi_corr	team_release	comments
2640	28971	WALLABY J131739-152824	199.4133137993157	-15.47356124525571	1.408554476777127E9	1323.706349292543	243.255834706149	1996.0790234356637	366.81690712202465	0.001908561637245829	349939.2165345211	228332.9366914003	300.0871983210113	0.8659247567169956	4.0	0.0	1334.0	-0.00505359098315239	0.007949618622660637	4.88609185486602	3.362655918863923	-16.39140041357648	3.979924534952808	2.976513428811781	-36.06202035629423	1305.2717834053194	0.2556609721536886	4237.795120246985	0.3551876486350028	6104.941745970964	0.7676175104240587	192.0	201.0	482.0	494.0	904.0	930.0	36.03413317198675	7.931576220786744	8.109962277938909	NGC 5044 TR3	
2641	28971	WALLABY J134303-195001	205.7665671792354	-19.83375813296693	1.345558786036713E9	1321.847122417166	296.0871637915009	1993.4529812532528	446.5235270866015	0.001812077844815246	400354.7402958428	197573.1383738059	96.88250993669996	0.7540891037541085	0.0	0.0	2218.0	-0.004928579553961754	0.006710081826895475	5.308929987316662	4.082170912072042	77.66153647024481	3.148900300367011	2.998459637112791	69.60301060805722	1034.678953515255	0.3926923836915997	3802.551564239669	0.3185742297913525	2703.1744459852225	0.7275044214423546	1027.0	1041.0	1013.0	1027.0	823.0	850.0	238.22875109153776	9.57152598953102	9.749950733265809	NGC 5044 TR3	
2642	28971	WALLABY J131355-115301	198.4829023566631	-11.88379351129867	1.352115667481109E9	1308.564446707716	272.0720882141646	1974.6858398759591	410.5696906053849	0.001460732272606093	515137.121823834	323146.8115628284	-1.0	0.9278550053924987	0.0	0.0	2850.0	-0.003342715324833989	0.004457996226847172	6.304672655406765	4.406774702737346	-42.50644253304181	3.592079412415388	2.852936075990983	-65.29825352877081	1825.5334830120823	0.3637810672999527	3159.316454956973	0.3571516495312883	3057.246043982938	0.9368976678819846	728.0	742.0	1022.0	1037.0	195.0	229.0	216.30494848130866	9.483284438215831	9.66198731077331	NGC 5044 TR3	
2643	28971	WALLABY J131717-132332	199.3233361914536	-13.39233218893276	1.360473064992569E9	1305.551519651411	284.8099168524962	1970.42734526124	429.8545403383094	0.001471158031504448	594133.1784297982	394964.0305837612	195.9449828381668	0.8479647686258692	0.0	0.0	3079.0	-0.005974254105240107	0.0070069027133286	6.154700025062352	4.237971643936757	-41.91294972652065	5.40827882668597	3.255330247944814	-1.546396474803643	1335.2100143243815	0.3344071095210939	2253.3226876211943	0.328824364100482	3508.545509602257	1.074068400505308	237.0	252.0	117.0	130.0	646.0	687.0	188.6672203789919	9.363543328341352	9.542309716802428	NGC 5044 TR3	
2644	28971	WALLABY J130033-122307	195.1406669932643	-12.38545003571449	1.408653323978235E9	1303.084013997538	245.9643858117557	1966.9393328516344	371.27078510438304	0.002094432353397741	256853.5577436062	131010.8718016967	164.1094798863733	0.9882949888880512	0.0	0.0	1133.0	-0.005726176779717207	0.01100210379809141	3.830844306094885	3.696155471997433	41.97104179672385	4.160049929938374	3.342512174811121	3.194298068651278	3783.2156411821743	0.2956766381082874	2845.8346347888473	0.2685892419065796	6110.279494830795	0.8566072380768252	922.0	932.0	883.0	891.0	877.0	905.0	35.73107801577357	7.917421065608127	8.096239592081055	NGC 5044 TR3	
2645	28971	WALLABY J134150-175703	205.4614568150503	-17.95104211223377	1.345519052398763E9	1300.239182697993	248.0868919142003	1962.9174698343863	374.52654915753953	0.001683708541696421	961828.1580489387	760944.7053069951	317.7148401325609	0.7146285198188502	0.0	0.0	1785.0	-0.00254550389945507	0.005814302712678909	4.216616765773852	2.87229733207244	-28.72870330632247	4.133865124314402	2.415069879977948	-32.89004889468248	1115.80624041491	0.2394475144306559	1710.1358946849593	0.3050808896523421	2701.028829535882	2.063848759301115	998.0	1006.0	461.0	473.0	287.0	351.0	238.36225711969388	9.564854639477414	9.74373340741968	NGC 5044 TR3	
2646	28971	WALLABY J132238-204726	200.6600418021146	-20.79077388888838	1.305658831889906E9	1294.150510763637	331.4502265932886	1954.3079448621172	500.525870654251	0.002249251895729463	504734.333729044	340185.8990244843	242.1331568471972	0.9859568297880433	0.0	0.0	1804.0	-0.005741864908486605	0.01079964358359575	4.493661333306625	3.374155443140821	-61.70000167459403	4.062063072851936	2.432412592131072	-57.32768621700909	3907.88466049953	0.3575370046237097	3260.213462164721	0.3109637840791089	548.5769220554848	1.203135032059214	796.0	807.0	1234.0	1243.0	31.0	70.0	376.38644739124317	9.959609154466655	10.13861734095062	NGC 5044 TR3	Questionable (twestmeier)
2647	28971	WALLABY J132442-211714	201.1756265703436	-21.28734481161168	1.395683846992062E9	1293.435465761219	199.2063220885273	1953.2967017959832	300.83375801314395	0.001957906432217192	204368.9999904071	110568.478486783	139.1124303435573	0.9999998775223994	0.0	0.0	860.0	-0.005884665064513683	0.01232856046408415	3.992372692366249	3.498267156136884	-0.475134193704406	4.038530162962296	3.42341527403148	-17.35291673015645	3615.848953034081	0.2360106084601897	2965.997692677566	0.2725654571949921	5409.927737576773	0.6083157868176988	505.0	513.0	939.0	950.0	1122.0	1145.0	75.8608192987614	8.568136233754414	8.747159663047286	NGC 5044 TR3	
2648	28971	WALLABY J130113-170851	195.3044988027374	-17.14752543835866	1.36046353704419E9	1293.00618226072	300.7721921528507	1952.6895777582602	454.2242202349741	0.002095358512196658	322041.8956744549	106695.4831291539	65.00511365444885	0.7382832560615563	0.0	0.0	1692.0	-0.005243992898613214	0.009285811334848404	4.668390543993284	4.037516642391744	-41.69762467828684	3.572437735369222	3.136199090110565	-59.47989487961315	3660.1776006336067	0.3576980942794316	3238.2599311292843	0.3663425008752987	3508.0310003897703	0.8074472626147182	817.0	829.0	1264.0	1277.0	1108.0	1134.0	188.69853575385582	9.359494073330447	9.538526657363885	NGC 5044 TR3	
2649	28971	WALLABY J130659-151041	196.7473793782272	-15.17824228528932	1.397824106922983E9	1291.510129127471	222.146482761733	1950.57365964862	335.5088497458118	0.001675819018442995	311214.5920249953	268262.7679404486	185.1941266686064	0.8421161798243599	0.0	0.0	1443.0	-0.004705891013145447	0.007139784749597311	4.382312451022925	4.124805995063793	-37.09470112600142	4.010170937529101	3.185761056066586	-81.86218003155098	2846.682706520596	0.2920839623039384	4423.584638401284	0.3039123000654773	5525.501773846594	0.678552986035086	705.0	715.0	667.0	682.0	324.0	352.0	69.18719096736787	8.487505624497802	8.666570140784176	NGC 5044 TR3	
2650	28971	WALLABY J131749-150807	199.4553174696306	-15.13538109265806	1.358262794539891E9	1290.329863281147	258.5000211248346	1948.9042705864592	390.43643757558294	0.001649335726786937	618338.0222309371	596858.3573854872	234.8828086780815	0.7175230909442092	0.0	0.0	2018.0	-0.003394351107999682	0.006097585428506136	7.050211493240131	3.704709089112321	-4.439281585069864	7.142527429144375	2.404533213557287	-4.959642395263771	4570.734942689294	0.2731659142225654	4440.129996813486	0.4169024716884576	3389.190905157528	1.163370240594521	1022.0	1031.0	1098.0	1118.0	38.0	83.0	195.9434557472605	9.391318686655678	9.570408422388192	NGC 5044 TR3	
2651	28971	WALLABY J131109-163337	197.7885659012166	-16.56047567772121	1.406561386014409E9	1286.044017761588	310.9456703370278	1942.8415547693958	469.7492164054348	0.001818483114883565	283864.1825403728	267059.8164702004	43.11083440153203	0.9518797445624544	0.0	0.0	2401.0	-0.004686124622821808	0.009011778049170971	5.208953189315029	4.540592977993701	-68.78925905563523	3.897448173334518	3.008097133729703	67.43420721120913	2246.7926552926015	0.3600343885306741	3594.10886907038	0.3687170404244176	5997.314844784082	0.7674783609056469	104.0	116.0	904.0	918.0	796.0	823.0	42.153828639208655	8.0552862955459	8.234467824071045	NGC 5044 TR3	
2652	28971	WALLABY J130353-192550	195.9743806681757	-19.43063577266795	1.358297332214408E9	1284.451830252177	237.9533725149785	1940.5889656029399	359.5072062296908	0.001746134855059045	890393.8170970677	803850.7350726004	349.8736354643031	0.7888683042389141	0.0	0.0	1525.0	-0.003745267633348703	0.00930948369204998	4.424361257808539	2.719757863098419	-20.55774325619542	4.733362582416995	2.318872489310425	-9.24267065746605	3268.3358762094813	0.2332922857614493	1871.402600839779	0.3012808731557445	3391.0559395814153	2.008121699738417	1136.0	1145.0	801.0	811.0	523.0	582.0	195.82957520837022	9.388830797217226	9.568046510036654	NGC 5044 TR3	
2653	28971	WALLABY J130152-133135	195.4690411011469	-13.5264635010645	1.356364009310685E9	1283.66242621431	258.1693281263449	1939.4720758845167	390.0653259966325	0.001581940155507874	391796.7149663345	213625.9381966128	320.3994767450048	0.7717769071212589	0.0	0.0	2188.0	-0.004596550948917866	0.006947314366698265	6.361784866795475	3.599772064265018	-26.01038486882637	4.262440214418203	2.911301641028095	-40.57299541575392	3583.148982517085	0.2673019893358795	2163.670437239131	0.3770333801417666	3286.6565027802812	1.158309693305448	550.0	564.0	1130.0	1149.0	879.0	919.0	202.21321487184943	9.416426308546777	9.595658987509834	NGC 5044 TR3	
