recno	Plateifu	MaNGA	RAJ2000	DEJ2000	logMstar	logSFR	VelST1Re	e_VelST1Re	VelST1_3Re	e_VelST1_3Re	VelST2Re	e_VelST2Re	VsigST1Re	VsigST1_3Re	VsigST2Re	VelG1Re	e_VelG1Re	VelG1_3Re	e_VelG1_3Re	VelG2Re	e_VelG2Re	VsigG1Re	VsigG1_3Re	VsigG2Re	Sample	RmaxST	RmaxG
125	"  8311-1902"	" 1-519393"	203.106674331	22.5586895714	10.398	-1.957	119.490107036233	33.0276576996683	160.878790628954	34.3665100362856	177.714027733718	36.3421418336012	0.228586423771664	0.297179849710002	0.466346207964255										1	2.0	
1953	"  8311-3704"	" 1-519429"	204.011832456	22.6337302011	10.828	-0.327	228.277374287238	12.5151872912546	245.89523386247	14.2987819495323			0.567977312379787	0.682979158620419		228.990499921745	8.60247621464532	268.660733407477	8.60247621464532			1.078560536001451	1.52801265481335		4	1.3	1.3
3369	" 8311-12705"	" 1-522742"	203.489293607	22.4175505533	10.068	-0.26										124.104564758134	8.4081443872083	137.323062066446	8.4081443872083			2.242344637319386	2.45222930346228		2		1.3
2073	"  8311-6103"	" 1-522789"	202.90050397	23.3140787608	11.115	-1.565	86.7133803107431	16.1273007331001	93.7878390171926	19.1779602713547			0.215711274898726	0.228520084343207											1	1.3	
1438	" 8320-12701"	" 1-519706"	205.548609157	22.2691540173	9.665	-0.345										112.002379279816	7.0	123.313314796118	7.0	143.97872829536	7.0	1.8262329903509582	2.00233501712726	2.23196733725877	2		2.0
3998	" 9881-12705"	" 1-523085"	205.373570269	23.1669644206	10.926	0.633	136.253158302413	11.6084278466748					0.788628860143422			137.58027401418	7.0	163.384424995711	7.0			1.4126843258560868	1.70351213124027		4	1.0	1.3
1367	"  9881-3704"	" 1-568583"	205.355710988	23.2474871744	10.868	-1.089	161.597869868875	24.5701225260442	181.601882899057	27.7742468817766			0.291055887994843	0.360134597668072											1	1.3	
811	"  8320-3702"	" 1-523108"	205.289299982	23.2779276984	10.058	-0.035	89.803171260778	9.5189741308308	95.5170553072753	10.2102722455617	100.596276026585	14.6216805145826	0.456328063723433	0.560181466444056	0.645447549127862	104.084843083848	7.5518908680554	111.124068810435	7.5518908680554	100.918042460265	11.9472307276056	0.8909540571682407	1.03375088927843	1.14381278560057	3	2.0	2.0
3983	" 8320-12702"	" 1-523065"	206.21346966	23.0215233924	10.607	-0.108	145.846429775156	9.26047718601209	155.408639665535	11.1305930641291			1.04013274568924	1.1584180691963		138.976775485692	26.8341016848907	174.602257354067	26.8341016848907			1.80978160770831	2.16959735279631		4	1.3	1.3
2349	"  9882-6101"	" 1-523058"	206.235574258	23.0961699039	9.528	-0.765										88.8848173201554	11.3643188151523	88.2055012155027	11.3643188151523			2.00187540356163	2.27258497985553		2		1.3
952	"  9882-3703"	" 1-523056"	206.359679671	23.1201165335	10.11	-0.19	121.058087660567	12.1400462855802					0.575323947974177			141.656269692921	10.1388285914122	144.006077894805	10.1388285914122			1.4404325669853215	1.56774281078635		3	1.0	1.3
3148	"  9882-9101"	" 1-523057"	206.317357141	23.2189703948	11.339	-0.326	89.3585338844943	22.4918695133798	107.145227217136	28.9785111648683			0.104202034833658	0.124014916122025		195.701128529092	18.7478664191222	160.093554804136	20.6664833780186			1.164153100280264	1.20904426687387		3	1.3	1.3
3272	"  8320-9101"	" 1-523050"	206.313852837	23.3165126883	10.17	0.515	109.942626915041	35.1007220526297	138.639420019781	36.0577158480776			0.631414251663705	0.720880838567675		108.924594738143	11.5224395091564	143.579913713144	11.5224395091564			1.4641023585493416	1.50223643448767		3	1.3	1.3
2294	"  8311-3703"	" 1-626924"	205.012172737	23.1429736187	11.034	0.504	180.736924811517	10.4910070707286	175.820303157081	14.6668996704753			0.479318344605835	0.534841543792624		228.495110215585	7.31677464017909	226.925982103212	7.31677464017909			2.026792972584483	2.25956004133051		3	1.3	1.3
3457	" 8311-12703"	" 1-523105"	205.041630791	23.341080523	10.664	0.332	203.100993701251	8.42605236663447	209.341889295218	9.88035676066878			1.27255414344706	1.3598514000816		206.487730859349	8.39803142110101	213.675224361514	8.39803142110101			2.7248302727384055	2.96955305991857		3	1.3	1.3
2400	" 9881-12702"	" 1-523178"	204.999064635	24.008089843	10.913	-0.119	183.49659372692	17.1580995490433	196.89471903514	21.9446680334804			0.804550821669067	0.924035440022301		216.604157457475	7.0	219.859748816404	7.0	228.421714041517	7.0	2.550249785594049	3.1343998290942	3.85940668415406	4	1.3	2.0
3336	" 9882-12702"	" 1-523221"	205.560555214	24.3022787061	10.665	0.417										193.497431494346	8.5815696870604	194.233584547188	8.5815696870604			3.590445541904844	4.07656995168936		2		1.3
3878	" 9881-12704"	" 1-523188"	205.326216402	24.4962006646	10.717	-0.514	83.1238631993618	14.3132889977296	104.001428898821	15.9512596069296			0.327259891270739	0.387166651935464		100.048779229216	8.98323226382874	114.202836727839	8.98323226382874			0.8994995429719465	1.30120978911291		3	1.3	1.3
2775	" 9882-12703"	" 1-422947"	207.658592862	24.6375176529	10.4	-0.519	156.632060772129	6.5660841321211					0.88816857155764			164.944285928404	7.0	177.932917877203	7.0	179.297870540311	7.0	2.1114219450766405	2.83989459727334	3.27017298800911	3	1.0	2.0
2450	"  8443-6102"	" 1-422969"	207.061565491	24.7777196101	10.68	-0.43	137.132031926188	26.5083486284033	152.840943945901	33.1485713222974			0.27996582997295	0.33397716658728		189.098614605427	25.3066909710811	156.656152503658	13.6007884042862			0.558150291899724	0.64839671664428		3	1.3	1.3
1212	"  8443-3704"	" 1-422911"	207.583860798	24.9359394591	9.982	0.116										83.6360209955834	7.72437345280263	76.2896135459191	7.72437345280263			1.1731351687358347	1.23558458679812		2		1.3
2638	"  9882-6104"	" 1-422897"	207.73754843	24.9789668888	10.533	-2.482	116.086156398403	13.377657419073					0.581013820156812			110.961782403169	17.9714770141369	129.078719374662	21.0447960893117			0.590665040196352	0.594825623569025		3	1.0	1.3
3185	"  8443-9102"	" 1-422974"	207.142413876	24.8915949163	10.075	-0.269										117.531366784037	8.92276544090532	131.519417378432	8.92276544090532			2.1255183552708483	2.48226692119475		2		1.3
899	"  9881-6101"	" 1-523206"	205.543171514	24.5579164178	10.952	-0.55	177.703754804774	42.9472850648683	213.648853119824	46.9773123179434			0.308416429228511	0.411285876562735		222.454285976925	12.531326542871	217.151380509417	13.4557277243351	246.185466120291	9.52450914897595	0.5567788266253135	0.675278969069923	0.83646494757212	3	1.3	2.0
941	"  8443-3701"	" 1-422976"	207.074291887	25.1238885413	10.872	-1.407	164.297054907877	7.9184276021994	198.80376380314	8.39854373763009	226.390624133613	11.065898730411	0.41474406868171	0.533883979740891	0.660329736439713	157.061027579341	13.0537553930227	187.346480957603	13.0537553930227	249.244473375735	15.7486063008727	0.4152369748315716	0.526338428776869	0.668038196044911	3	2.0	2.0
715	"  8311-3702"	" 1-522735"	203.972100817	23.7573407896	9.12	-0.891										82.5484621155688	7.35678335610387	92.0741321603561	7.35678335610387	89.7245373982934	7.35678335610387	1.4906727182412247	1.90758780268947	2.41346211575598	2		2.0
439	"  8311-1901"	" 1-523154"	204.597124931	23.9721453602	10.287	-2.561										132.409803750444	48.6370323153259	159.158324998813	51.3730973828562			0.6448173881015841	0.731029873986588		2		1.3
202	"  9881-1901"	" 1-458316"	204.806912689	24.8930759381	9.995	-0.92	92.7391530983797	34.78236564603					0.335402584383227												1	1.0	
3629	" 9881-12703"	" 1-626840"	204.738877751	24.980246406	10.755	-0.851	254.029625494426	13.5401948286405	285.231354265889	13.6649462834311			0.741350383441927	0.841190834188489											1	1.3	
898	"  8983-6101"	" 1-457875"	203.841741304	25.44913917	9.731	-0.172										112.004839520092	8.23850608970768	122.582898125414	8.23850608970768	88.5512836224028	13.1087220128664	1.7205282010143002	2.14712275590896	2.62850173895566	2		2.0
1089	"  7495-6101"	"12-129434"	203.783770335	25.4954419216	9.057	-0.958										67.1188180869607	8.75285410892341	67.5927939337194	8.75285410892341			2.0293764699887427	1.97350941102609		2		1.3
3842	" 8983-12705"	" 1-626684"	203.910044306	25.8752373782	10.518	0.067										174.922092283334	7.72689369177308	183.581145555451	7.72689369177308			2.4273957606101626	3.04177344620893		2		1.3
3266	"  9881-9102"	" 1-458248"	205.386543129	25.3121083012	9.628	0.231										62.4553855613862	9.30473993405258	90.8786056687882	9.30473993405258			1.0292572691094912	1.11333802544905		2		1.3
2217	"  9881-6103"	" 1-458223"	205.638152898	25.3448980203	11.432	-1.201										287.988501137841	28.1281987999018	320.533750813548	28.0547712153533			0.9108842887415621	1.14766476406604		2		1.3
3045	"  8443-9101"	" 1-592031"	206.016983541	25.6635132875	11.071	0.429	220.197956322285	8.75882571384721	245.571879789782	9.48486276720833			0.837127357497728	1.01899737862101		244.147871027037	9.9488593185246	272.471112605686	9.9488593185246			2.1613386480446386	2.64424684790848		4	1.3	1.3
327	"  8983-1902"	" 1-627086"	205.606712995	26.2124287286	11.239	-1.692	134.657355219495	14.8413394531978	139.601117687192	16.232904836568	147.190619589313	23.730645943142	0.224490068589577	0.248214042064216	0.287242618922362										1	2.0	
1393	"  8952-3701"	" 1-458459"	205.63584338	26.2327336039	10.281	-1.119	166.046355543451	2.75396527308435	181.632085028412	3.29225143473472			0.632452403250022	0.788120798776126											1	1.3	
2304	" 8952-12705"	" 1-458504"	206.036124092	26.3489140635	10.901	0.637	200.862838262193	14.0493539512779	238.508103753309	16.2219850282037	251.860707470057	27.3400199188938	1.05812133922057	1.23402360956032	1.38379363809448	217.682364079001	9.07562035287429	237.461955807847	9.07562035287429	353.536543104183	9.07562035287429	2.956587532012962	3.55517611055189	4.04634037947702	3	2.0	2.0
923	"  9881-3703"	" 1-458301"	204.891366357	25.5560986915	10.447	-2.406	149.408129429981	10.1638770194673	166.888995732664	11.025053255115			0.389906333051882	0.515370261422083		138.767060837847	14.4115636709914	163.635252233459	16.2515998353519			0.7960079091118065	1.02138249149454		3	1.3	1.3
55	"  8952-1902"	" 1-458272"	205.177809487	26.0086876455	9.707	-0.914	49.3377529856453	29.5227647709177	72.0046787872142	32.5035621920361	98.1915771421906	32.8525936037146	0.209881183629834	0.300646203463048	0.481893923130375										1	2.0	
3167	"  8952-9101"	" 1-458168"	204.631692494	26.1054586831	10.98	-1.837	138.164178855548	14.5531513073428	127.434769593058	19.523582891779			0.35461648593633	0.37787317919763		220.847749391241	14.0570138943616	237.269601565924	15.6457565067525			0.9286537177830575	0.945883117553452		3	1.3	1.3
3974	" 7495-12701"	"12-192120"	204.57951601	26.1984249967	10.891	-0.417										193.448627256879	11.3497991825623					1.5050635896560633			2		1.0
3538	" 8952-12701"	" 1-626830"	204.68383155	26.3285381656	10.634	-0.321	211.05055733126	7.99493813774689	217.430657900801	7.92585643170666			0.820314645876656	0.873216363836977		208.903225403081	8.51151203461915	225.166751551735	8.51151203461915			1.9717576490590618	2.47080978069806		4	1.3	1.3
2516	"  7495-6104"	"12-129534"	204.692728548	26.4987690252	9.431	-0.8										77.0803086991981	10.3819987950574	91.2227373830985	10.3819987950574			1.8682158574494339	1.986200209403		2		1.3
3603	" 8952-12702"	" 1-627000"	205.321148777	26.2720305918	11.243	0.179	228.54097799965	27.3332810100841	286.517912266124	30.911567365814			0.50708537285094	0.689959847878155		276.623732287181	10.2378556746368	331.212517991359	10.2378556746368			1.7945105692258436	2.222975223703		3	1.3	1.3
2060	"  8952-6101"	" 1-627041"	205.460227018	26.3702992351	11.546	-1.629	179.203141641502	62.9355230511309	191.940769302635	75.6453648391305			0.147118605941977	0.185133221243566											1	1.3	
1473	"  8983-9101"	" 1-568624"	205.129395034	26.3073566696	11.038	0.352	236.065095482812	34.1431495875883	260.773499318753	36.8219797976969			0.444213216344382	0.613242171867547		251.639405225714	9.32173465782288	274.018714040782	9.32173465782288	253.111434230668	11.0131928780915	0.9717798364711777	1.23554331141631	1.64044563713703	3	1.3	2.0
4077	" 7495-12702"	"12-129612"	205.074820342	26.3495638698	10.75	-0.198	178.162920554816	8.65822617374147					1.34175829995793			187.242880248544	9.0607424193308					2.974477494863336			4	1.0	1.0
1290	"  8983-9102"	" 1-458499"	205.871373437	26.4935700094	11.131	-1.127	183.216671741035	37.5029907809492	203.339331617836	41.5211859127507			0.399603876827579	0.460742481828718											1	1.3	
12	"  7495-1902"	"12-129608"	205.044768573	26.8410410581	9.93	-2.927	70.6778669768771	23.6744324601332	81.1853624734274	24.2867779789253	91.7659530855562	28.7223883406686	0.441139686479487	0.580175205921869	0.678853164872463										1	2.0	
1501	"  7495-9102"	"12-129609"	204.884524192	26.7775419978	10.369	-1.014	154.538455286561	10.3682264565774	167.232205249071	11.9330547217214			0.568361631216797	0.634330545211704		164.925336142151	10.2409916534751	169.31058375378	13.1340627460242	185.584406569634	11.098834133341	1.1223930310551569	1.46246552346486	1.35969310771745	3	1.3	2.0
3899	" 7495-12704"	"12-129618"	205.438403156	27.0047536667	10.738	0.097										213.810695294658	7.65323401600614	228.408925785398	7.65323401600614			4.056762526181027	4.51134105687842		2		1.3
1420	"  7495-3702"	"12-192149"	205.007987216	26.9788998689	9.859	-0.279										92.325931355551	8.09552348088142	100.958647761097	8.09552348088142			1.5512408872498855	1.75160336165917		2		1.3
992	"  8952-3703"	" 1-458395"	205.440923024	27.1063453373	10.459	-0.422	169.718887143674	10.1492109907019	171.449213161384	10.9245307460381			0.525005732854945	0.63642554063256		176.828379801863	7.0	194.618683989461	7.0	239.457849009972	7.0	0.9993311273828797	1.27838928569125	1.72056644803567	3	1.3	2.0
2054	" 11010-6101"	" 1-522145"	198.222943565	23.6346297839	9.536	-0.495										32.9216593836291	9.45482153040364	32.3842095710309	9.45482153040364			0.8457705051561732	0.937223561929438		2		1.3
2839	" 11010-9102"	" 1-522187"	197.689647684	24.0815629563	11.162	0.853	230.552060359386	16.57608633641	251.779944698559	22.2194764855012			0.900128973189977	1.02576077816804		259.35670644091	7.0	274.536632705239	7.0			3.8968463400423032	4.48626808131843		4	1.3	1.3
2220	"  9878-6101"	" 1-522568"	200.392058054	25.5162302268	11.102	0.018	344.744885375876	8.91652967906909	346.711688274408	9.93724897217177			0.650191521747312	0.759579455604711		371.031573340585	8.41980018893188	362.766275895871	10.9466334027291			1.9711928467855306	2.27174473410197		4	1.3	1.3
2352	" 9878-12702"	" 1-457614"	200.52037569	25.751679868	11.164	0.301	207.703914371664	51.157505406953					0.584299117191856			219.432386719427	7.86209855302554	230.677357157023	9.56804363045499	235.002810641438	9.13851695155581	2.3499915736447976	2.77041219212758	3.61275523617646	4	1.0	2.0
1627	"  9878-3702"	" 1-591690"	200.395513121	26.3046480689	9.94	-0.075	100.374357018684	10.0786579795182	110.289202008764	12.8379484434649			0.689705124003163	0.806053610926121		118.507515423106	7.65321100731183	132.234363433008	7.65321100731183			1.7664730219483635	2.07879769489763		4	1.3	1.3
3804	" 8982-12705"	" 1-626533"	203.162313326	25.4411699502	10.651	-0.253	137.410488629297	20.8831983633425	138.739722685435	28.0641924503545			0.521497611905184	0.517964727208845		209.212255572933	7.9962245515288	209.988042268123	7.9962245515288			2.9967514598755263	1.80001264855358		3	1.3	1.3
2095	" 9878-12705"	" 1-458007"	202.754846269	25.9255666821	10.844	0.678	201.849797820947	8.81206072177513					0.898625493221049			207.705236441763	7.3358463054658	213.038199668322	7.3358463054658	214.710277005854	7.3358463054658	1.9927422766830123	2.60583340618568	3.31061562485177	4	1.0	2.0
553	"  9878-6104"	" 1-568594"	202.814145386	25.9829332419	10.957	-1.941	98.7909070441425	22.4088222929942	105.187687755992	26.5025590798657			0.195494943153326	0.209129434291021											1	1.3	
3485	" 8982-12704"	" 1-458105"	203.387737518	26.2719759529	11.095	-1.951	78.9475703144764	17.3167711626663	51.2580860941895	24.1737130287503			0.314304352311911	0.322318878599554		233.707322622309	9.91571625141752	244.813949916653	12.349456526977			2.1037636803873636	2.16145148018049		3	1.3	1.3
758	"  9878-1902"	" 1-458011"	201.948043235	25.4495678287	10.178	-3.01	106.081037752716	19.0696525330216	123.454585732326	20.0270757527574			0.334961762239203	0.41170408351979											1	1.3	
2466	"  8982-3701"	" 1-457523"	202.289468822	25.7571417094	11.388	0.129	297.305800497837	15.9544357253555					0.706280388936057			307.967456554041	7.0					1.3154329104911087			4	1.0	1.0
296	"  8982-1902"	" 1-457547"	201.920656754	26.0616332527	10.065	-0.459	45.4865215657357	26.9539430836213	54.8370683201383	29.9556756147308			0.235189379455638	0.252723001529932		124.16017954859	10.6691202960135	138.832482895145	10.6691202960135			1.4173380581625963	1.69908288143573		3	1.3	1.3
3829	" 9878-12704"	" 1-626306"	202.396308236	26.4099358425	10.419	0.091	96.8454332826334	11.7018797220394					0.740514202970174			110.954524601806	8.54957577721672	137.114558489632	8.54957577721672			1.2219388392734158	1.57735790579683		4	1.0	1.3
3253	"  8982-9102"	" 1-626395"	202.6892	26.52161	9.587	-0.454										99.5508386895401	8.65889516536404	101.898557177391	8.65889516536404			2.6538227389839077	3.32966857896077		2		1.3
2778	" 8982-12702"	" 1-457843"	202.623387924	26.5145483668	8.81	-0.752										60.8073471043854	8.24778965494795	67.098830772065	8.24778965494795	61.8284825931118	9.20200447334121	1.3509112922438415	1.54951950952499	1.89978201711483	2		2.0
993	"  9878-9101"	" 1-458047"	202.140621348	26.4085831623	9.568	-0.432										94.9331728548969	8.55030200820109	104.383051721291	8.55030200820109	109.004904322846	9.11625440519174	2.26724813816326	2.42573921611736	2.56597982695495	2		2.0
2593	"  8984-6101"	" 1-458033"	202.322083229	26.7884519482	9.85	-0.632										105.99820209857	8.34012226541011	111.147000594791	8.34012226541011			2.0727319749272426	2.36459922848618		2		1.3
2925	" 8983-12701"	" 1-626658"	203.830208122	26.424780837	10.683	-0.074	217.144428094772	10.4450841556804	219.432766657489	14.5716540583752			0.955494319457799	1.07196160754888		227.898666404211	11.6490658758002	244.512235578081	11.6490658758002	245.110207116804	16.5018389933725	1.827103685231717	2.28941725722586	2.603159883626	4	1.3	2.0
1329	"  8952-3702"	" 1-458359"	204.668499374	26.730669716	10.246	-0.817	126.264519434944	8.9245740362068					0.641760268244333			133.969733595278	7.44214887227583	143.812443613807	7.44214887227583			1.5146581584531755	1.91314499772205		3	1.0	1.3
765	"  7495-6103"	"12-129602"	204.509161303	26.8911752878	9.013	-0.973										25.4570761454143	16.9564232456201	34.3485016190976	17.0440776084626			0.4939660093863779	0.486900892646618		2		1.3
3915	" 8984-12705"	" 1-458137"	204.353484976	27.4192185178	11.242	0.378	250.631990253973	20.0556846138504	255.29588228251	25.1204333142076			0.636096744678358	0.690463023255002		290.083014821177	8.62218533651024	291.982275460035	8.62218533651024			4.153964177013507	4.61539172544292		4	1.3	1.3
3090	"  8952-6103"	" 1-626829"	204.674179172	27.742410862	10.746	0.658	128.13177600774	9.14883666197398	140.897408162407	12.5812010526412			0.651602128475729	0.761612679341368		130.758776813785	7.65321100731182	150.844208530491	7.65321100731182			0.6603779442086056	0.956292042516241		3	1.3	1.3
2446	"  8982-6104"	" 1-626502"	203.057062619	26.9499810568	10.439	0.593	159.087286570568	7.61873416062033	167.747761810873	7.82694459804034			0.908636898332811	0.979008705010016		115.285540593138	20.3961737570532	116.58343023838	24.5355479463739			0.5311355783556737	0.536012586877568		3	1.3	1.3
905	"  8984-3704"	" 1-458127"	203.550636109	27.0031738715	10.682	-0.547	161.474323410949	10.8426260440606	202.252041930787	11.5790465106726	225.441880791735	13.064529124671	0.406006480371356	0.533956439453686	0.790932317863634	173.882740901459	13.7166056872958	216.267973134041	13.7166056872958			0.9235316641006834	1.3549597346915		3	2.0	1.3
14	"  8984-1901"	" 1-395547"	203.240459396	27.7178342077	10.559	-2.218	166.05003650105	15.5790730484682	191.80339465272	15.9029521229261	250.121128752709	17.5491087620094	0.213385347450968	0.287229798222873	0.439510120191021										1	2.0	
555	"  8952-1901"	" 1-395508"	203.965062019	27.8668380639	10.377	-2.597	122.117491019306	6.61202697575118	139.460161061609	7.01611863797268			0.404873188439521	0.503682621539841											1	1.3	
3408	" 8984-12704"	" 1-395533"	203.937687741	27.8676047844	10.508	0.42	110.19515121302	18.2700153600643					0.554494539928896			90.1769465619434	17.5793091881286	149.505353858901	16.9578014389728			0.4086906375248213	0.492516588852086		3	1.0	1.3
2822	"  8984-9102"	" 1-626669"	203.850240471	27.9118899255	10.519	-0.368	123.225351878291	8.47820459261098	150.395349363063	9.05148052881479			0.550444714525387	0.703995698441005		134.772653856437	7.0	158.168057778199	7.0	165.769322662507	7.0	0.3855732010485511	0.613459389159005	1.31791067745992	3	1.3	2.0
1253	"  9878-3703"	" 1-457602"	201.234453118	26.4635165132	10.593	0.182	150.253942300541	3.80638909393907	166.085715117028	4.67567873352774			0.501319200640403	0.597069638646245		138.10800887894	18.8534836699013	148.506514099098	18.8534836699013	181.331646481399	28.1863955777239	0.48121325403958237	0.524022465755493	0.551552063493535	3	1.3	2.0
2339	" 9878-12703"	" 1-457790"	201.539281332	26.7701144238	9.667	-0.127										84.2395437441206	9.37802117616511	91.3243718746215	9.37802117616511	138.004891211759	9.37802117616511	1.7165724699832867	1.98583011506274	2.11652979245561	2		2.0
2391	"  8982-6101"	" 1-457753"	201.09337159	26.7815530496	10.249	-1.27										144.936340705936	9.51950012419735	131.468075253958	12.0567223625325			0.778325707916677	0.817843123037194		2		1.3
822	"  8982-3702"	" 1-457813"	201.907021957	26.9657027238	10.336	-2.699	130.713957142729	8.12840920381781	149.040870107235	8.52575853937484	176.779056539663	10.413779219193	0.348580909004156	0.442671333801856	0.63881245663903										1	2.0	
4038	" 8982-12701"	" 1-457815"	201.66218	27.03962	9.904	-0.696										115.54088370528	10.0524540389401					2.238960021919871			2		1.0
477	"  8984-6103"	" 1-395601"	202.48076901	28.5195551457	10.121	-0.259										135.510590601914	8.44472373597099	145.377994939389	8.44472373597099	153.236739907699	8.44472373597099	2.08380594732284	2.58301865710554	2.97545962053471	2		2.0
1057	"  8984-3701"	" 1-395593"	203.082019385	28.3172193597	10.189	-2.919	118.941613516466	16.8775803872308					0.441991259779383												1	1.0	
870	"  8984-3703"	" 1-395734"	203.087229868	29.0762260349	10.941	-0.937	150.499191809955	12.3759444535478	168.410905898217	14.7728121057366	198.589598083115	22.6294619009096	0.280863841066598	0.327544363225681	0.422898621106841										1	2.0	
3128	"  8984-9101"	" 1-395622"	201.971931237	28.5081687796	11.205	-1.269	58.1990124729856	18.6930734497927	49.9645516747468	28.5416104715297			0.0568562344981804	0.0671022306052449											1	1.3	
24	" 12620-3704"	" 1-395713"	202.456457324	29.1142093379	9.798	-1.273										97.0401192000846	10.9043020837186	105.868734039737	10.9043020837186	133.507167424169	13.4045595666593	1.4499684905159993	1.67828169693959	1.96112745247849	2		2.0
2289	"  8443-6104"	" 1-627945"	208.388300224	24.8752389123	11.006	-2.116	145.320925216321	7.5743480511349	183.139080575632	7.67401845702006			0.418865432634644	0.484608914919038		194.252730370123	13.5031516875615	204.580273316094	13.8123442321026			0.796513691247215	0.818952726743122		3	1.3	1.3
3910	" 8443-12705"	" 1-424415"	208.592091639	25.1530840333	10.719	-0.125	164.989063964834	6.34871257213997					1.09871102771679			180.940637603559	7.0	189.920529968568	7.0			3.278173129158189	3.91862311672706		3	1.0	1.3
882	"  8983-6104"	" 1-423049"	206.838330135	25.8419183794	10.688	-0.28	168.358187270752	39.3443208652355	182.271554491186	44.5098482356823			0.395305822572691	0.508491970899231		200.935511324116	9.9266962153174	214.058619598019	9.9266962153174	230.723502823632	19.0439515313267	1.9326554967744851	2.43200536723683	2.9906463460347	3	1.3	2.0
3909	" 7495-12703"	"12-129646"	206.470668116	26.775156621	10.556	0.073										183.279073469566	7.44214887227583	193.666526929837	7.44214887227583			3.7954040764390458	4.46246684127271		2		1.3
1734	"  8443-3703"	" 1-422430"	207.422025214	26.7170456168	11.368	-0.404	234.194305122603	15.0429797814193	248.477342824873	16.6186611025343			0.458690516411806	0.537586046599381											1	1.3	
1654	"  7495-3703"	"12-110756"	205.243328349	27.7262765976	9.569	-0.608										92.3649023544714	9.18122203055987	86.5978080636534	9.18122203055987			1.8023461676481212	1.82687438967225		2		1.3
1520	" 12624-3701"	" 1-415754"	204.96997	29.3797	9.93	-0.332										85.1662113264849	13.3445413878167					0.6937515242663975			2		1.0
2946	" 12624-9102"	" 1-406086"	205.498855242	29.7815377378	11.178	-0.552	173.381989415071	24.3055467197688	199.173797953676	30.3155199858134			0.405567091365598	0.446160923639429		240.27122016536	11.3443910174266	289.709455678266	11.3443910174266			1.0307745387372182	1.26266606276126		3	1.3	1.3
1431	" 12621-9102"	" 1-395780"	203.962672797	28.8957363191	10.707	-0.125	190.073064128627	15.8860222303491	227.738494713967	15.6860530129281	248.349993136989	18.1143554855984	0.426044283174483	0.632335477307249	0.868859560084682	195.753985791357	8.77647932735067	217.508638288286	8.77647932735067	248.629009068154	8.77647932735067	1.115308353826919	1.70581849066011	2.52845898534609	3	2.0	2.0
469	" 12621-6102"	" 1-395824"	204.092487952	29.5631388032	9.512	-0.208										84.5360249031707	10.4105565853163	97.2846288685565	10.4105565853163	106.416265066077	10.4105565853163	1.8916355159404268	2.18884759922344	2.49915863876303	2		2.0
3930	"12621-12703"	" 1-415848"	204.888962499	29.9970820026	11.075	0.338	173.270056136743	8.77973252757018					0.942281866366326			187.792114937922	7.60939105577006	195.182640639224	7.60939105577006			1.170897450882142	1.65629825172645		4	1.0	1.3
1893	" 12621-6103"	" 1-415931"	204.691162944	30.4804494714	10.528	0.137	153.327210557113	7.44178801196919	166.647020789898	9.03294397329621			0.893430141901062	1.00189624034737		169.777650402257	7.0	176.348014258374	7.0			2.4132871228574664	2.72245487597262		4	1.3	1.3
719	" 12621-1902"	" 1-415883"	204.017186241	30.1410775634	9.793	0.053	83.5801360284399	26.4992462236319					0.364543790753818												1	1.0	
2619	"12621-12701"	" 1-420973"	203.658855694	30.5946014845	11.066	0.407	158.118077463395	10.7452977085451	176.928031639359	11.4789140310011			0.738162455625622	0.902389065601278		181.076066938079	8.14853692121547	198.417993310516	8.14853692121547	235.06241812153	8.38820453294548	0.6377711559048438	0.992763296821231	1.25961157031424	4	1.3	2.0
1659	"12624-12704"	" 1-415975"	205.306660394	30.3910538421	9.433	-0.16										48.5897959253407	8.24387025927035	56.1511212197041	9.76782144654985			0.8192282882079877	0.939810188001534		2		1.3
473	"  8985-9101"	" 1-416015"	205.359440553	31.256181578	10.828	-1.836	126.08674597888	23.6373521616439	150.609543208695	24.3481967133518	169.931874153444	27.0091102471123	0.271951474502673	0.378569710275203	0.558069784172076										1	2.0	
2883	"  8985-9102"	" 1-416039"	205.873396236	31.003217823	11.158	0.34	244.478326778453	13.736636240074					1.11599349739614			248.019019334922	8.26282225677437	256.124407059919	8.26282225677437			4.483748262875561	5.06961573857647		4	1.0	1.3
2653	"  8985-6104"	" 1-627238"	206.198417052	31.6156728964	10.391	0.338	111.108114890882	13.9901114489345	140.262052914959	14.9678847544175			0.550483618648292	0.651182165123235		127.682922028212	12.7176973060451	148.109560407235	13.9026323249751			0.6502849128387712	0.755705333800244		3	1.3	1.3
4097	" 8985-12702"	" 1-415939"	204.859583926	31.2079993813	11.098	-0.151	253.73783654018	12.8565700040063					0.82515644053685			234.52782467872	11.3942324912111					1.0297168205155092			4	1.0	1.0
3242	"  8985-6101"	" 1-415958"	205.241146948	31.4191069725	8.499	-0.963										59.3320128745577	15.9972638029147					3.498140312934526E-8			2		1.0
2410	"  8985-6102"	" 1-420636"	205.076050959	32.1531397042	9.967	-0.201										136.907899048745	8.89550222776544	137.428904132881	8.89550222776544			3.4525023806731587	3.73419489894714		2		1.3
3757	" 8985-12704"	" 1-420631"	205.370073591	32.192681018	9.12	-0.977										72.3275040512465	8.37282836009878	81.5684778127282	8.37282836009878			2.1107120035804554	2.30436755882474		2		1.3
