galaxy,source,log_gbar,log_gobs,log_res,sigma_log_gobs,R_kpc,env_dense,logMh
NGC4293,VirgoRC,-10.262891,-9.609415,0.34418,0.05,1.175,dense,14.2
NGC4293,VirgoRC,-10.289584,-9.674194,0.296694,0.05,1.325,dense,14.2
NGC4293,VirgoRC,-10.316014,-9.699349,0.288556,0.05,1.475,dense,14.2
NGC4293,VirgoRC,-10.342181,-9.704413,0.300242,0.05,1.625,dense,14.2
NGC4293,VirgoRC,-10.36808,-9.689293,0.331843,0.05,1.775,dense,14.2
NGC4293,VirgoRC,-10.393712,-9.680888,0.35647,0.05,1.925,dense,14.2
NGC4293,VirgoRC,-10.419073,-9.722261,0.331059,0.05,2.075,dense,14.2
NGC4293,VirgoRC,-10.444163,-9.686276,0.382752,0.05,2.225,dense,14.2
NGC4293,VirgoRC,-10.468981,-9.675041,0.409444,0.05,2.375,dense,14.2
NGC4293,VirgoRC,-10.493524,-9.654576,0.445119,0.05,2.525,dense,14.2
NGC4293,VirgoRC,-10.517793,-9.699121,0.415541,0.05,2.675,dense,14.2
IC1954,PHANGS,-9.744874,-9.695742,-0.101997,0.108496,,field,11.0
IC1954,PHANGS,-9.598409,-9.520288,-0.038046,0.043431,,field,11.0
IC1954,PHANGS,-9.523517,-9.499521,-0.076173,0.047865,,field,11.0
IC1954,PHANGS,-9.489533,-9.54368,-0.147486,0.033864,,field,11.0
IC1954,PHANGS,-9.481549,-9.628661,-0.238886,0.020947,,field,11.0
IC1954,PHANGS,-9.49072,-9.690307,-0.29316,0.029077,,field,11.0
IC1954,PHANGS,-9.511302,-9.74791,-0.33429,0.03085,,field,11.0
IC1954,PHANGS,-9.539411,-9.797509,-0.361553,0.02,,field,11.0
IC1954,PHANGS,-9.572377,-9.782191,-0.320273,0.02,,field,11.0
IC1954,PHANGS,-9.608349,-9.746095,-0.256134,0.02,,field,11.0
IC1954,PHANGS,-9.646046,-9.714431,-0.195398,0.02,,field,11.0
IC1954,PHANGS,-9.684579,-9.702757,-0.154337,0.02,,field,11.0
IC1954,PHANGS,-9.723336,-9.725935,-0.14829,0.02,,field,11.0
IC1954,PHANGS,-9.761896,-9.741067,-0.13467,0.02,,field,11.0
IC1954,PHANGS,-9.799975,-9.763925,-0.129445,0.02,,field,11.0
IC1954,PHANGS,-9.837385,-9.798157,-0.136384,0.02,,field,11.0
IC1954,PHANGS,-9.874004,-9.82432,-0.136109,0.02,,field,11.0
IC1954,PHANGS,-9.909759,-9.837488,-0.123723,0.02,,field,11.0
IC1954,PHANGS,-9.944609,-9.854304,-0.115873,0.02,,field,11.0
IC1954,PHANGS,-9.97854,-9.873508,-0.111285,0.02,,field,11.0
IC1954,PHANGS,-10.01155,-9.885521,-0.10036,0.02,,field,11.0
IC1954,PHANGS,-10.043652,-9.902566,-0.095289,0.02,,field,11.0
IC1954,PHANGS,-10.074865,-9.894497,-0.065894,0.02,,field,11.0
IC1954,PHANGS,-10.105214,-9.893403,-0.044229,0.02,,field,11.0
IC1954,PHANGS,-10.134725,-9.897554,-0.028527,0.02,,field,11.0
IC1954,PHANGS,-10.163428,-9.899549,-0.011353,0.02,,field,11.0
IC1954,PHANGS,-10.191353,-9.909628,-0.002911,0.02,,field,11.0
IC1954,PHANGS,-10.218532,-9.92318,0.001441,0.02,,field,11.0
IC1954,PHANGS,-10.244993,-9.929317,0.012624,0.02,,field,11.0
IC1954,PHANGS,-10.270766,-9.93404,0.024668,0.02,,field,11.0
IC1954,PHANGS,-10.295879,-9.936155,0.038796,0.02,,field,11.0
IC1954,PHANGS,-10.320361,-9.940231,0.050464,0.02,,field,11.0
IC1954,PHANGS,-10.344238,-9.953945,0.052022,0.02432,,field,11.0
IC1954,PHANGS,-10.367534,-9.962812,0.057978,0.028788,,field,11.0
IC5273,PHANGS,-10.004526,-10.26972,-0.489422,0.107055,,field,11.0
IC5273,PHANGS,-9.690787,-10.086756,-0.533633,0.056148,,field,11.0
IC5273,PHANGS,-9.549075,-10.061875,-0.618282,0.055802,,field,11.0
IC5273,PHANGS,-9.479968,-10.064506,-0.676004,0.083839,,field,11.0
IC5273,PHANGS,-9.452154,-10.036665,-0.670653,0.116862,,field,11.0
IC5273,PHANGS,-9.450234,-10.092683,-0.72823,0.050995,,field,11.0
IC5273,PHANGS,-9.46506,-9.958505,-0.582033,0.051435,,field,11.0
IC5273,PHANGS,-9.49074,-9.856021,-0.458858,0.03616,,field,11.0
IC5273,PHANGS,-9.523346,-9.861013,-0.4378,0.024285,,field,11.0
IC5273,PHANGS,-9.560226,-9.845304,-0.392926,0.029838,,field,11.0
IC5273,PHANGS,-9.599583,-9.807207,-0.324053,0.027955,,field,11.0
IC5273,PHANGS,-9.640196,-9.782634,-0.268092,0.021839,,field,11.0
IC5273,PHANGS,-9.68124,-9.811198,-0.265312,0.020896,,field,11.0
IC5273,PHANGS,-9.722161,-9.820442,-0.243678,0.024671,,field,11.0
IC5273,PHANGS,-9.762592,-9.818471,-0.211557,0.027948,,field,11.0
IC5273,PHANGS,-9.802292,-9.805357,-0.169179,0.027161,,field,11.0
IC5273,PHANGS,-9.841112,-9.801635,-0.137158,0.02161,,field,11.0
IC5273,PHANGS,-9.878963,-9.825703,-0.133933,0.02023,,field,11.0
IC5273,PHANGS,-9.915798,-9.863005,-0.144949,0.02,,field,11.0
IC5273,PHANGS,-9.951599,-9.895591,-0.152241,0.02,,field,11.0
IC5273,PHANGS,-9.986369,-9.910268,-0.142586,0.02,,field,11.0
IC5273,PHANGS,-10.020124,-9.931818,-0.140732,0.024075,,field,11.0
IC5273,PHANGS,-10.052889,-9.927069,-0.113462,0.028471,,field,11.0
IC5273,PHANGS,-10.084694,-9.911373,-0.07609,0.030028,,field,11.0
IC5273,PHANGS,-10.115573,-9.91844,-0.06228,0.028724,,field,11.0
IC5273,PHANGS,-10.145562,-9.939578,-0.063297,0.029173,,field,11.0
IC5273,PHANGS,-10.174696,-9.952257,-0.056573,0.031727,,field,11.0
IC5273,PHANGS,-10.203011,-9.943048,-0.028638,0.031447,,field,11.0
IC5273,PHANGS,-10.230543,-9.964065,-0.031569,0.032399,,field,11.0
IC5273,PHANGS,-10.257326,-9.965557,-0.015579,0.036965,,field,11.0
IC5273,PHANGS,-10.283392,-9.974662,-0.007776,0.035338,,field,11.0
IC5273,PHANGS,-10.308774,-9.961719,0.021536,0.040153,,field,11.0
IC5273,PHANGS,-10.333502,-9.946323,0.052788,0.041117,,field,11.0
NGC1087,PHANGS,-9.491364,-9.268875,0.128789,0.115781,,field,11.0
NGC1087,PHANGS,-9.349652,-9.243532,0.03802,0.076872,,field,11.0
NGC1087,PHANGS,-9.280545,-9.340207,-0.117005,0.052201,,field,11.0
NGC1087,PHANGS,-9.252731,-9.332585,-0.133185,0.072683,,field,11.0
NGC1087,PHANGS,-9.250811,-9.331415,-0.133665,0.082412,,field,11.0
NGC1087,PHANGS,-9.265638,-9.333947,-0.12348,0.069967,,field,11.0
NGC1087,PHANGS,-9.291317,-9.342004,-0.109633,0.069519,,field,11.0
NGC1087,PHANGS,-9.323923,-9.350285,-0.090325,0.064388,,field,11.0
NGC1087,PHANGS,-9.360803,-9.373023,-0.082162,0.053493,,field,11.0
NGC1087,PHANGS,-9.40016,-9.414146,-0.090665,0.059018,,field,11.0
NGC1087,PHANGS,-9.440773,-9.446395,-0.089637,0.057324,,field,11.0
NGC1087,PHANGS,-9.481817,-9.493196,-0.103205,0.052579,,field,11.0
NGC1087,PHANGS,-9.522738,-9.508969,-0.08624,0.049186,,field,11.0
NGC1087,PHANGS,-9.563169,-9.541424,-0.086732,0.044373,,field,11.0
NGC1087,PHANGS,-9.60287,-9.601152,-0.115443,0.036434,,field,11.0
NGC1087,PHANGS,-9.64169,-9.64484,-0.12915,0.038048,,field,11.0
NGC1087,PHANGS,-9.67954,-9.684292,-0.139697,0.046136,,field,11.0
NGC1087,PHANGS,-9.716375,-9.706652,-0.134232,0.049105,,field,11.0
NGC1087,PHANGS,-9.752176,-9.704809,-0.105629,0.051614,,field,11.0
NGC1087,PHANGS,-9.786946,-9.734674,-0.109768,0.056643,,field,11.0
NGC1087,PHANGS,-9.820701,-9.732977,-0.083341,0.055808,,field,11.0
NGC1087,PHANGS,-9.853466,-9.727124,-0.053707,0.056137,,field,11.0
NGC1087,PHANGS,-9.885271,-9.73132,-0.035029,0.055663,,field,11.0
NGC1087,PHANGS,-9.916151,-9.738727,-0.02042,0.050117,,field,11.0
NGC1087,PHANGS,-9.946139,-9.760442,-0.020933,0.054053,,field,11.0
NGC1087,PHANGS,-9.975273,-9.7561,0.003842,0.058193,,field,11.0
NGC1087,PHANGS,-10.003588,-9.74907,0.030577,0.055063,,field,11.0
NGC1087,PHANGS,-10.03112,-9.780245,0.018421,0.056573,,field,11.0
NGC1087,PHANGS,-10.057903,-9.80078,0.016255,0.056712,,field,11.0
NGC1087,PHANGS,-10.08397,-9.817901,0.01689,0.057741,,field,11.0
NGC1087,PHANGS,-10.109352,-9.837174,0.014793,0.063156,,field,11.0
NGC1087,PHANGS,-10.13408,-9.839964,0.028631,0.068949,,field,11.0
NGC1097,PHANGS,-9.287389,-8.113014,1.116016,0.095268,,field,11.0
NGC1097,PHANGS,-9.11053,-8.2041,0.87082,0.073858,,field,11.0
NGC1097,PHANGS,-8.996289,-8.264683,0.707005,0.055737,,field,11.0
NGC1097,PHANGS,-8.917123,-8.35822,0.540376,0.053723,,field,11.0
NGC1097,PHANGS,-8.86098,-8.489057,0.356997,0.047561,,field,11.0
NGC1097,PHANGS,-8.821333,-8.619037,0.189587,0.046066,,field,11.0
NGC1097,PHANGS,-8.794133,-8.78315,-0.000352,0.04435,,field,11.0
NGC1097,PHANGS,-8.776624,-8.982575,-0.216463,0.035187,,field,11.0
NGC1097,PHANGS,-8.766806,-9.093817,-0.337081,0.041546,,field,11.0
NGC1097,PHANGS,-8.763158,-9.171639,-0.41839,0.043004,,field,11.0
NGC1097,PHANGS,-8.764493,-9.212431,-0.457905,0.054367,,field,11.0
NGC1097,PHANGS,-8.769861,-9.297878,-0.538223,0.07645,,field,11.0
NGC1097,PHANGS,-8.778494,-9.377156,-0.609259,0.098121,,field,11.0
NGC1097,PHANGS,-8.789765,-9.340722,-0.562082,0.096907,,field,11.0
NGC1097,PHANGS,-8.803161,-9.288993,-0.497611,0.104299,,field,11.0
NGC1097,PHANGS,-8.818256,-9.298368,-0.492659,0.104391,,field,11.0
NGC1097,PHANGS,-8.834703,-9.285959,-0.464683,0.086598,,field,11.0
NGC1097,PHANGS,-8.852211,-9.301194,-0.463395,0.070676,,field,11.0
NGC1097,PHANGS,-8.870543,-9.311838,-0.456794,0.059722,,field,11.0
NGC1097,PHANGS,-8.889501,-9.30519,-0.432374,0.055772,,field,11.0
NGC1097,PHANGS,-8.90892,-9.319376,-0.428421,0.034904,,field,11.0
NGC1097,PHANGS,-8.928668,-9.349056,-0.439726,0.02214,,field,11.0
NGC1097,PHANGS,-8.948631,-9.400494,-0.472663,0.021492,,field,11.0
NGC1097,PHANGS,-8.968719,-9.433222,-0.486851,0.02605,,field,11.0
NGC1097,PHANGS,-8.988854,-9.456073,-0.491198,0.034917,,field,11.0
NGC1097,PHANGS,-9.008976,-9.469046,-0.485759,0.041814,,field,11.0
NGC1097,PHANGS,-9.029034,-9.451625,-0.450068,0.04825,,field,11.0
NGC1097,PHANGS,-9.048985,-9.456456,-0.436809,0.046294,,field,11.0
NGC1097,PHANGS,-9.068796,-9.47713,-0.439601,0.046828,,field,11.0
NGC1097,PHANGS,-9.08844,-9.49736,-0.442184,0.041872,,field,11.0
NGC1097,PHANGS,-9.107896,-9.5128,-0.440229,0.043648,,field,11.0
NGC1097,PHANGS,-9.127145,-9.50826,-0.41856,0.051188,,field,11.0
NGC1097,PHANGS,-9.146175,-9.507177,-0.400624,0.055701,,field,11.0
NGC1097,PHANGS,-9.164976,-9.510733,-0.387609,0.058868,,field,11.0
NGC1097,PHANGS,-9.183539,-9.496303,-0.356897,0.057274,,field,11.0
NGC1097,PHANGS,-9.20186,-9.504797,-0.349398,0.057869,,field,11.0
NGC1097,PHANGS,-9.219934,-9.5073,-0.3362,0.055362,,field,11.0
NGC1097,PHANGS,-9.237761,-9.518489,-0.331976,0.052691,,field,11.0
NGC1097,PHANGS,-9.255338,-9.507374,-0.305736,0.046036,,field,11.0
NGC1097,PHANGS,-9.272667,-9.50766,-0.291182,0.041311,,field,11.0
NGC1097,PHANGS,-9.289748,-9.526628,-0.295591,0.052927,,field,11.0
NGC1097,PHANGS,-9.306584,-9.540489,-0.295169,0.062238,,field,11.0
NGC1097,PHANGS,-9.323177,-9.526711,-0.267381,0.070941,,field,11.0
NGC1097,PHANGS,-9.339529,-9.530355,-0.257281,0.07023,,field,11.0
NGC1097,PHANGS,-9.355644,-9.519226,-0.232668,0.074094,,field,11.0
NGC1097,PHANGS,-9.371526,-9.499076,-0.199291,0.07489,,field,11.0
NGC1097,PHANGS,-9.387177,-9.485545,-0.172784,0.076359,,field,11.0
NGC1097,PHANGS,-9.402603,-9.478153,-0.152659,0.077414,,field,11.0
NGC1097,PHANGS,-9.417808,-9.475973,-0.137983,0.072761,,field,11.0
NGC1097,PHANGS,-9.432794,-9.480426,-0.130174,0.071329,,field,11.0
NGC1097,PHANGS,-9.447568,-9.496143,-0.133855,0.073715,,field,11.0
NGC1097,PHANGS,-9.462132,-9.505827,-0.131725,0.072639,,field,11.0
NGC1097,PHANGS,-9.476492,-9.503509,-0.117808,0.068916,,field,11.0
NGC1097,PHANGS,-9.490651,-9.4962,-0.099109,0.070649,,field,11.0
NGC1097,PHANGS,-9.504613,-9.501568,-0.09329,0.071257,,field,11.0
NGC1097,PHANGS,-9.518384,-9.524628,-0.105364,0.070147,,field,11.0
NGC1097,PHANGS,-9.531966,-9.514457,-0.084399,0.064066,,field,11.0
NGC1097,PHANGS,-9.545365,-9.510947,-0.070283,0.064488,,field,11.0
NGC1097,PHANGS,-9.558583,-9.50975,-0.058665,0.067879,,field,11.0
NGC1097,PHANGS,-9.571625,-9.520271,-0.058942,0.068187,,field,11.0
NGC1097,PHANGS,-9.584496,-9.529664,-0.058265,0.067429,,field,11.0
NGC1097,PHANGS,-9.597197,-9.547505,-0.066206,0.066909,,field,11.0
NGC1097,PHANGS,-9.609735,-9.54685,-0.055815,0.065843,,field,11.0
NGC1097,PHANGS,-9.622111,-9.545446,-0.044834,0.071294,,field,11.0
NGC1097,PHANGS,-9.634329,-9.532354,-0.022322,0.069849,,field,11.0
NGC1097,PHANGS,-9.646393,-9.547485,-0.028186,0.0777,,field,11.0
NGC1097,PHANGS,-9.658307,-9.565664,-0.037245,0.076819,,field,11.0
NGC1365,PHANGS,-8.177152,-8.939608,-0.76271,0.102784,,dense,14.0
NGC1365,PHANGS,-8.147576,-9.049646,-0.902267,0.082291,,dense,14.0
NGC1365,PHANGS,-8.159079,-9.081714,-0.922852,0.077448,,dense,14.0
NGC1365,PHANGS,-8.19329,-9.069087,-0.876089,0.063416,,dense,14.0
NGC1365,PHANGS,-8.239816,-9.069114,-0.829725,0.114131,,dense,14.0
NGC1365,PHANGS,-8.292584,-9.124213,-0.832271,0.12699,,dense,14.0
NGC1365,PHANGS,-8.348018,-9.217588,-0.87053,0.094493,,dense,14.0
NGC1365,PHANGS,-8.404022,-9.321752,-0.919138,0.062377,,dense,14.0
NGC1365,PHANGS,-8.459379,-9.472554,-1.015182,0.064319,,dense,14.0
NGC1365,PHANGS,-8.513406,-9.394351,-0.883724,0.054306,,dense,14.0
NGC1365,PHANGS,-8.565736,-9.47194,-0.909942,0.081255,,dense,14.0
NGC1365,PHANGS,-8.616199,-9.520817,-0.909516,0.078391,,dense,14.0
NGC1365,PHANGS,-8.664739,-9.567189,-0.908711,0.101907,,dense,14.0
NGC1365,PHANGS,-8.711369,-9.530483,-0.826945,0.096316,,dense,14.0
NGC1365,PHANGS,-8.756144,-9.480156,-0.733618,0.094461,,dense,14.0
NGC1365,PHANGS,-8.799141,-9.45695,-0.669389,0.101965,,dense,14.0
NGC1365,PHANGS,-8.840445,-9.459299,-0.632598,0.101901,,dense,14.0
NGC1365,PHANGS,-8.880149,-9.424693,-0.560636,0.097944,,dense,14.0
NGC1365,PHANGS,-8.918344,-9.366281,-0.466549,0.090809,,dense,14.0
NGC1365,PHANGS,-8.955118,-9.276758,-0.342932,0.079254,,dense,14.0
NGC1365,PHANGS,-8.990555,-9.230145,-0.26371,0.064139,,dense,14.0
NGC1365,PHANGS,-9.024736,-9.257253,-0.259604,0.055708,,dense,14.0
NGC1385,PHANGS,-10.073394,-9.549322,0.27828,0.119709,,field,11.0
NGC1385,PHANGS,-10.011288,-9.539329,0.245651,0.108301,,field,11.0
NGC1385,PHANGS,-9.974147,-9.575188,0.183967,0.11423,,field,11.0
NGC1385,PHANGS,-9.954636,-9.542494,0.202991,0.112331,,field,11.0
NGC1385,PHANGS,-9.948009,-9.519755,0.22107,0.117487,,field,11.0
NGC1385,PHANGS,-9.950946,-9.497981,0.244911,0.11344,,field,11.0
NGC1385,PHANGS,-9.961024,-9.509764,0.240204,0.106873,,field,11.0
NGC1385,PHANGS,-9.976426,-9.558514,0.202233,0.113542,,field,11.0
NGC1385,PHANGS,-9.995773,-9.570501,0.203722,0.093877,,field,11.0
NGC1385,PHANGS,-10.018013,-9.591091,0.198538,0.095729,,field,11.0
NGC1385,PHANGS,-10.042335,-9.612899,0.193474,0.093821,,field,11.0
NGC1385,PHANGS,-10.068119,-9.634152,0.189856,0.09627,,field,11.0
NGC1385,PHANGS,-10.094887,-9.650964,0.191229,0.101316,,field,11.0
NGC1385,PHANGS,-10.12227,-9.683344,0.177322,0.099273,,field,11.0
NGC1385,PHANGS,-10.149988,-9.705936,0.173301,0.083555,,field,11.0
NGC1385,PHANGS,-10.177824,-9.750487,0.147272,0.080032,,field,11.0
NGC1385,PHANGS,-10.205613,-9.828989,0.087136,0.084734,,field,11.0
NGC1385,PHANGS,-10.233232,-9.866934,0.067322,0.098149,,field,11.0
NGC1385,PHANGS,-10.260586,-9.888359,0.063739,0.092805,,field,11.0
NGC1385,PHANGS,-10.287605,-9.866296,0.103313,0.084029,,field,11.0
NGC1385,PHANGS,-10.314239,-9.870423,0.116343,0.089086,,field,11.0
NGC1385,PHANGS,-10.340452,-9.888715,0.114836,0.086905,,field,11.0
NGC1385,PHANGS,-10.366219,-9.874998,0.144958,0.076055,,field,11.0
NGC1385,PHANGS,-10.391523,-9.905394,0.130582,0.086178,,field,11.0
NGC1385,PHANGS,-10.416355,-9.942468,0.109146,0.092205,,field,11.0
NGC1385,PHANGS,-10.440713,-9.952606,0.114266,0.100578,,field,11.0
NGC1385,PHANGS,-10.464595,-9.959003,0.122756,0.107544,,field,11.0
NGC1385,PHANGS,-10.488005,-9.941648,0.154633,0.109953,,field,11.0
NGC1385,PHANGS,-10.51095,-9.921427,0.189022,0.109104,,field,11.0
NGC1385,PHANGS,-10.533436,-9.912513,0.211759,0.10357,,field,11.0
NGC1385,PHANGS,-10.555473,-9.914101,0.223659,0.097794,,field,11.0
NGC1385,PHANGS,-10.577071,-9.92238,0.228545,0.087191,,field,11.0
NGC1385,PHANGS,-10.598239,-9.931026,0.232749,0.072237,,field,11.0
NGC1385,PHANGS,-10.618989,-9.978203,0.19812,0.060703,,field,11.0
NGC1385,PHANGS,-10.639332,-10.023515,0.165065,0.069806,,field,11.0
NGC1385,PHANGS,-10.65928,-10.045996,0.154558,0.077584,,field,11.0
NGC1385,PHANGS,-10.678843,-10.03509,0.177167,0.079716,,field,11.0
NGC1385,PHANGS,-10.698032,-10.037189,0.186508,0.086295,,field,11.0
NGC1385,PHANGS,-10.716859,-10.063824,0.171062,0.088812,,field,11.0
NGC1385,PHANGS,-10.735334,-10.106449,0.139383,0.094213,,field,11.0
NGC1385,PHANGS,-10.753469,-10.11756,0.138982,0.087116,,field,11.0
NGC1385,PHANGS,-10.771272,-10.138798,0.128228,0.088883,,field,11.0
NGC1385,PHANGS,-10.788755,-10.16624,0.111053,0.089745,,field,11.0
NGC1385,PHANGS,-10.805926,-10.202856,0.084492,0.092475,,field,11.0
NGC1385,PHANGS,-10.822796,-10.195287,0.101914,0.093488,,field,11.0
NGC1385,PHANGS,-10.839373,-10.204916,0.101942,0.103029,,field,11.0
NGC1511,PHANGS,-9.144355,-10.160224,-1.055279,0.084317,,field,11.0
NGC1511,PHANGS,-9.156553,-10.068476,-0.952766,0.10551,,field,11.0
NGC1511,PHANGS,-9.18416,-10.092142,-0.952192,0.105759,,field,11.0
NGC1511,PHANGS,-9.221057,-9.924594,-0.75252,0.056908,,field,11.0
NGC1511,PHANGS,-9.263329,-9.848468,-0.639978,0.043324,,field,11.0
NGC1511,PHANGS,-9.308458,-9.823181,-0.576276,0.041285,,field,11.0
NGC1511,PHANGS,-9.354822,-9.822718,-0.536848,0.034984,,field,11.0
NGC1511,PHANGS,-9.401383,-9.824334,-0.499845,0.030228,,field,11.0
NGC1511,PHANGS,-9.447486,-9.835549,-0.473329,0.02,,field,11.0
NGC1511,PHANGS,-9.492721,-9.819784,-0.421031,0.02,,field,11.0
NGC1511,PHANGS,-9.536845,-9.827671,-0.393747,0.02,,field,11.0
NGC1511,PHANGS,-9.579722,-9.857097,-0.389429,0.02,,field,11.0
NGC1511,PHANGS,-9.621286,-9.908074,-0.408099,0.03395,,field,11.0
NGC1511,PHANGS,-9.661519,-9.891231,-0.360358,0.0355,,field,11.0
NGC1511,PHANGS,-9.700431,-9.857508,-0.297095,0.035363,,field,11.0
NGC1511,PHANGS,-9.738052,-9.837218,-0.248562,0.036261,,field,11.0
NGC1511,PHANGS,-9.774424,-9.788787,-0.173116,0.025677,,field,11.0
NGC1511,PHANGS,-9.809595,-9.753336,-0.11181,0.021133,,field,11.0
NGC1511,PHANGS,-9.843617,-9.726723,-0.060432,0.024468,,field,11.0
NGC1511,PHANGS,-9.876541,-9.736299,-0.046267,0.02,,field,11.0
NGC1511,PHANGS,-9.908421,-9.750203,-0.03739,0.02,,field,11.0
NGC1511,PHANGS,-9.939307,-9.768832,-0.034138,0.02,,field,11.0
NGC1511,PHANGS,-9.969249,-9.755435,0.000295,0.02,,field,11.0
NGC1511,PHANGS,-9.998295,-9.770891,0.005084,0.021637,,field,11.0
NGC1512,PHANGS,-9.81228,-8.846651,0.796838,0.109444,,field,11.0
NGC1512,PHANGS,-9.640899,-8.834799,0.680284,0.094991,,field,11.0
NGC1512,PHANGS,-9.534066,-8.842238,0.589485,0.104941,,field,11.0
NGC1512,PHANGS,-9.463864,-8.908879,0.466624,0.099679,,field,11.0
NGC1512,PHANGS,-9.417835,-8.928163,0.409849,0.084728,,field,11.0
NGC1512,PHANGS,-9.389057,-9.004003,0.310313,0.095058,,field,11.0
NGC1512,PHANGS,-9.373122,-9.065238,0.235872,0.06486,,field,11.0
NGC1512,PHANGS,-9.366967,-9.26869,0.027304,0.07897,,field,11.0
NGC1512,PHANGS,-9.85719,-9.767175,-0.09107,0.085489,,field,11.0
NGC1512,PHANGS,-9.878159,-9.775234,-0.084041,0.090358,,field,11.0
NGC1512,PHANGS,-9.898766,-9.777768,-0.071833,0.086816,,field,11.0
NGC1512,PHANGS,-9.919014,-9.791587,-0.071249,0.086276,,field,11.0
NGC1512,PHANGS,-9.938908,-9.803997,-0.069585,0.083364,,field,11.0
NGC1512,PHANGS,-9.958453,-9.796608,-0.048443,0.08857,,field,11.0
NGC1512,PHANGS,-9.977657,-9.797059,-0.035452,0.089872,,field,11.0
NGC1512,PHANGS,-9.996525,-9.793878,-0.019132,0.094418,,field,11.0
NGC1512,PHANGS,-10.015064,-9.80458,-0.016989,0.098398,,field,11.0
NGC1512,PHANGS,-10.033282,-9.803999,-0.003845,0.103029,,field,11.0
NGC1512,PHANGS,-10.051187,-9.784359,0.028082,0.107799,,field,11.0
NGC1512,PHANGS,-10.068785,-9.775233,0.049229,0.107386,,field,11.0
NGC1512,PHANGS,-10.086085,-9.770191,0.066035,0.095017,,field,11.0
NGC1512,PHANGS,-10.103094,-9.77546,0.072283,0.088089,,field,11.0
NGC1512,PHANGS,-10.119819,-9.805246,0.053772,0.09125,,field,11.0
NGC1512,PHANGS,-10.136267,-9.820957,0.049104,0.086791,,field,11.0
NGC1512,PHANGS,-10.152447,-9.833217,0.047661,0.087277,,field,11.0
NGC1546,PHANGS,-9.026998,-9.218951,-0.219245,0.077037,,field,11.0
NGC1546,PHANGS,-8.909671,-9.156966,-0.265311,0.04555,,field,11.0
NGC1546,PHANGS,-8.868842,-9.117646,-0.2642,0.037417,,field,11.0
NGC1546,PHANGS,-8.869631,-9.132494,-0.278307,0.030663,,field,11.0
NGC1546,PHANGS,-8.894405,-9.176012,-0.298608,0.021795,,field,11.0
NGC1546,PHANGS,-8.932967,-9.204298,-0.290978,0.02,,field,11.0
NGC1546,PHANGS,-8.979156,-9.223051,-0.267078,0.02,,field,11.0
NGC1546,PHANGS,-9.029206,-9.24738,-0.245666,0.02,,field,11.0
NGC1546,PHANGS,-9.080809,-9.277976,-0.229645,0.02,,field,11.0
NGC1546,PHANGS,-9.13256,-9.30203,-0.207526,0.02,,field,11.0
NGC1546,PHANGS,-9.183616,-9.31993,-0.180456,0.02,,field,11.0
NGC1546,PHANGS,-9.233484,-9.348626,-0.165804,0.02,,field,11.0
NGC1546,PHANGS,-9.281891,-9.385649,-0.161301,0.02,,field,11.0
NGC1546,PHANGS,-9.328701,-9.420236,-0.156255,0.02,,field,11.0
NGC1546,PHANGS,-9.373867,-9.454246,-0.152516,0.02,,field,11.0
NGC1546,PHANGS,-9.417394,-9.471824,-0.134174,0.02,,field,11.0
NGC1546,PHANGS,-9.459319,-9.485656,-0.113832,0.02,,field,11.0
NGC1546,PHANGS,-9.499698,-9.504021,-0.099676,0.02,,field,11.0
NGC1546,PHANGS,-9.538599,-9.519303,-0.08399,0.02,,field,11.0
NGC1546,PHANGS,-9.576091,-9.537918,-0.073091,0.02,,field,11.0
NGC1546,PHANGS,-9.612248,-9.55583,-0.062847,0.02,,field,11.0
NGC1546,PHANGS,-9.647142,-9.577833,-0.057959,0.02,,field,11.0
NGC1546,PHANGS,-9.680841,-9.600109,-0.054526,0.02,,field,11.0
NGC1546,PHANGS,-9.713411,-9.620808,-0.050616,0.02,,field,11.0
NGC1546,PHANGS,-9.744916,-9.639111,-0.045336,0.02,,field,11.0
NGC1559,PHANGS,-9.497715,-10.331052,-0.928295,0.115981,,field,11.0
NGC1559,PHANGS,-9.486574,-10.326649,-0.932832,0.100876,,field,11.0
NGC1559,PHANGS,-9.488129,-10.287638,-0.892572,0.095157,,field,11.0
NGC1559,PHANGS,-9.498851,-10.272692,-0.869026,0.08316,,field,11.0
NGC1559,PHANGS,-9.516188,-10.213678,-0.796163,0.074917,,field,11.0
NGC1559,PHANGS,-9.538264,-10.142038,-0.70699,0.080193,,field,11.0
NGC1559,PHANGS,-9.563685,-10.128153,-0.673055,0.061298,,field,11.0
NGC1559,PHANGS,-9.591415,-10.136011,-0.659214,0.053594,,field,11.0
NGC1559,PHANGS,-9.620678,-10.116115,-0.61661,0.051551,,field,11.0
NGC1559,PHANGS,-9.650894,-10.057359,-0.53461,0.050521,,field,11.0
NGC1559,PHANGS,-9.681634,-10.053105,-0.50692,0.056934,,field,11.0
NGC1559,PHANGS,-9.712576,-10.066689,-0.497126,0.055167,,field,11.0
NGC1559,PHANGS,-9.743482,-10.061586,-0.468879,0.05442,,field,11.0
NGC1559,PHANGS,-9.774178,-10.052774,-0.437285,0.057951,,field,11.0
NGC1559,PHANGS,-9.804537,-10.040931,-0.403108,0.06274,,field,11.0
NGC1559,PHANGS,-9.834467,-10.0255,-0.365846,0.067118,,field,11.0
