galaxy,log_gbar,log_gobs,log_res,sigma_log_gobs,gas_dominated,R_kpc,env_dense
WALLABY J100539-282633,-11.684078,-10.774814,-0.000572,0.094412,1,2.001,field
WALLABY J100539-282633,-11.662706,-10.972911,-0.210050,0.272910,1,3.336,field
WALLABY J100539-282633,-11.679795,-10.879805,-0.107842,0.063750,1,4.671,field
WALLABY J100539-282633,-11.715249,-10.938684,-0.147873,0.015041,1,6.006,field
WALLABY J100539-282633,-11.761787,-11.039124,-0.223639,0.009545,1,7.342,field
WALLABY J100539-282633,-11.813503,-11.102202,-0.259380,0.060424,1,8.677,field
WALLABY J100539-282633,-11.868755,-11.206971,-0.335037,0.033712,1,10.013,field
WALLABY J100539-282633,-11.929413,-11.213122,-0.309329,0.063784,1,11.348,field
WALLABY J101247-275028,-11.777944,-9.853378,0.970657,0.166196,1,4.741,field
WALLABY J101247-275028,-11.756222,-9.994400,0.818139,0.063542,1,7.906,field
WALLABY J101247-275028,-11.767041,-10.134554,0.683713,0.042250,1,11.070,field
WALLABY J101247-275028,-11.790935,-10.241552,0.589351,0.037217,1,14.235,field
WALLABY J101247-275028,-11.821619,-10.309249,0.537856,0.017661,1,17.399,field
WALLABY J101247-275028,-11.860061,-10.365911,0.501449,0.002102,1,20.564,field
WALLABY J101247-275028,-11.906655,-10.421308,0.470544,0.004171,1,23.730,field
WALLABY J101247-275028,-11.955786,-10.467887,0.449725,0.012401,1,26.895,field
WALLABY J101247-275028,-12.007637,-10.518266,0.426461,0.010877,1,30.059,field
WALLABY J101247-275028,-12.061138,-10.564330,0.408305,0.009351,1,33.224,field
WALLABY J101359-253824,-11.711950,-10.412808,0.376251,0.047417,1,5.447,field
WALLABY J101359-253824,-11.719137,-10.494820,0.298056,0.032102,1,9.082,field
WALLABY J101359-253824,-11.768431,-10.586809,0.232193,0.013787,1,12.717,field
WALLABY J101359-253824,-11.837664,-10.669689,0.185875,0.000836,1,16.352,field
WALLABY J101359-253824,-11.925103,-10.731332,0.170200,0.000812,1,19.987,field
WALLABY J101359-253824,-12.023991,-10.779885,0.173379,0.016582,1,23.622,field
WALLABY J101441-285221,-11.490741,-9.775955,0.894684,0.089043,1,2.068,field
WALLABY J101441-285221,-11.474117,-9.723072,0.938585,0.075902,1,3.449,field
WALLABY J101441-285221,-11.505467,-9.842166,0.836419,0.021359,1,4.829,field
WALLABY J101441-285221,-11.569437,-9.946032,0.766960,0.028894,1,6.210,field
WALLABY J101441-285221,-11.651876,-10.026749,0.730339,0.046824,1,7.590,field
WALLABY J101441-285221,-11.742828,-10.097566,0.707877,0.025117,1,8.971,field
WALLABY J102017-253913,-11.593336,-10.416148,0.309655,0.026138,1,6.307,field
WALLABY J102017-253913,-11.616268,-10.678309,0.059765,0.046325,1,10.516,field
WALLABY J102017-253913,-11.695671,-10.754752,0.025656,0.039835,1,14.726,field
WALLABY J102017-253913,-11.807924,-10.885584,-0.045707,0.044824,1,18.935,field
WALLABY J103023-302336,-11.452570,-11.098577,-0.448579,0.140357,1,7.414,field
WALLABY J103023-302336,-11.466791,-11.025171,-0.367476,0.076725,1,12.363,field
WALLABY J103023-302336,-11.545042,-11.047472,-0.347581,0.212126,1,17.311,field
WALLABY J103023-302336,-11.662756,-11.199104,-0.436216,0.329510,1,22.260,field
WALLABY J103023-302336,-11.793853,-11.438604,-0.606158,0.381677,1,27.208,field
WALLABY J103359-301003,-12.192507,-9.789255,1.251623,0.094764,1,6.242,field
WALLABY J103359-301003,-12.165331,-9.972409,1.054382,0.031927,1,10.409,field
WALLABY J103359-301003,-12.214679,-10.084553,0.967806,0.002257,1,14.575,field
WALLABY J103359-301003,-12.276915,-10.179859,0.904676,0.016439,1,18.741,field
WALLABY J163512-580438,-11.923397,-9.580785,1.319852,0.000000,1,5.454,field
WALLABY J163512-580438,-11.805338,-9.732516,1.105995,0.019126,1,7.639,field
WALLABY J163512-580438,-11.787615,-9.872309,0.956840,0.003445,1,9.826,field
WALLABY J163512-580438,-11.803084,-9.979615,0.857707,0.009254,1,12.013,field
WALLABY J163512-580438,-11.836331,-10.054850,0.800012,0.012377,1,14.198,field
WALLABY J163512-580438,-11.883416,-10.096532,0.783112,0.000432,1,16.385,field
WALLABY J163518-581311,-12.189562,-9.829209,1.210143,0.013406,1,3.314,field
WALLABY J163518-581311,-12.082842,-9.878200,1.105735,0.009462,1,4.642,field
WALLABY J163518-581311,-12.057388,-9.972519,0.998161,0.011160,1,5.971,field
WALLABY J163518-581311,-12.037835,-10.069136,0.891351,0.011907,1,7.300,field
WALLABY J163518-581311,-12.016755,-10.151808,0.797680,0.010778,1,8.628,field
WALLABY J163518-581311,-12.009132,-10.222943,0.722564,0.010249,1,9.957,field
WALLABY J163518-581311,-12.019754,-10.283135,0.667919,0.012252,1,11.285,field
WALLABY J163518-581311,-12.049080,-10.333385,0.632965,0.016157,1,12.613,field
WALLABY J163518-581311,-12.096652,-10.375594,0.615527,0.022586,1,13.942,field
WALLABY J163650-601632,-11.560995,-9.853604,0.854857,0.021777,1,4.508,dense
WALLABY J163650-601632,-11.550191,-10.027755,0.674903,0.004122,1,7.516,dense
WALLABY J163650-601632,-11.575811,-10.182894,0.533518,0.019038,1,10.526,dense
WALLABY J163650-601632,-11.617761,-10.298680,0.440192,0.008992,1,13.535,dense
WALLABY J163650-601632,-11.670452,-10.390634,0.376355,0.009042,1,16.543,dense
WALLABY J163650-601632,-11.731411,-10.482114,0.317274,0.009240,1,19.552,dense
WALLABY J163650-601632,-11.799861,-10.568655,0.266964,0.000000,1,22.562,dense
WALLABY J163650-601632,-11.873736,-10.637697,0.236858,0.003866,1,25.570,dense
WALLABY J163650-601632,-11.949107,-10.737111,0.177002,0.051254,1,28.579,dense
WALLABY J163916-601108,-12.031606,-10.591830,0.365408,0.005899,1,4.392,dense
WALLABY J163916-601108,-12.074612,-10.644199,0.335452,0.023049,1,7.323,dense
WALLABY J163916-601108,-12.152528,-10.758308,0.261842,0.022212,1,10.255,dense
WALLABY J163916-601108,-12.248844,-10.884048,0.185984,0.008340,1,13.187,dense
WALLABY J163924-565221,-11.655828,-10.630752,0.128444,0.105925,1,1.886,field
WALLABY J163924-565221,-11.620573,-10.602839,0.137537,0.030012,1,3.144,field
WALLABY J163924-565221,-11.621595,-10.591325,0.149597,0.013250,1,4.402,field
WALLABY J163924-565221,-11.631208,-10.620438,0.125620,0.009397,1,5.661,field
WALLABY J163924-565221,-11.641657,-10.691620,0.060016,0.015816,1,6.919,field
WALLABY J163924-565221,-11.659171,-10.724284,0.036694,0.001259,1,8.178,field
WALLABY J163924-565221,-11.691591,-10.743483,0.034755,0.039536,1,9.436,field
WALLABY J163924-565221,-11.740769,-10.835787,-0.031436,0.017522,1,10.694,field
WALLABY J163924-565221,-11.800715,-10.921189,-0.085118,0.015674,1,11.953,field
WALLABY J163924-565221,-11.866568,-10.959463,-0.088678,0.072707,1,13.212,field
WALLABY J164052-602341,-11.705092,-9.685706,1.099710,0.033178,1,8.532,dense
WALLABY J164052-602341,-11.666294,-9.908789,0.855984,0.014184,1,14.224,dense
WALLABY J164052-602341,-11.665707,-10.054303,0.710157,0.005594,1,19.920,dense
WALLABY J164052-602341,-11.686392,-10.163148,0.612326,0.003355,1,25.616,dense
WALLABY J164052-602341,-11.724714,-10.260039,0.535797,0.006409,1,31.308,dense
WALLABY J164052-602341,-11.779134,-10.346692,0.477973,0.008812,1,37.003,dense
WALLABY J164052-602341,-11.849700,-10.422773,0.439132,0.015962,1,42.699,dense
WALLABY J164157-622910,-11.635841,-10.201199,0.547333,0.086375,1,5.963,field
WALLABY J164157-622910,-11.673645,-10.292967,0.475721,0.032659,1,9.941,field
WALLABY J164157-622910,-11.772477,-10.490020,0.331124,0.110508,1,13.922,field
WALLABY J164157-622910,-11.902757,-11.101862,-0.212057,0.865961,1,17.902,field
WALLABY J164249-610527,-11.881577,-10.031403,0.847275,0.053099,1,6.116,dense
WALLABY J164249-610527,-11.876009,-10.161983,0.713767,0.012392,1,10.196,dense
WALLABY J164249-610527,-11.927659,-10.251706,0.651166,0.028197,1,14.279,dense
WALLABY J164249-610527,-11.999402,-10.386737,0.553688,0.022783,1,18.362,dense
WALLABY J164740-600851,-11.384503,-10.013040,0.599979,0.057752,1,4.249,field
WALLABY J164740-600851,-11.377515,-10.069994,0.539217,0.017193,1,7.084,field
WALLABY J164740-600851,-11.418988,-10.189294,0.442487,0.018520,1,9.920,field
WALLABY J164740-600851,-11.484355,-10.327384,0.339806,0.021699,1,12.757,field
WALLABY J164740-600851,-11.563038,-10.442414,0.267144,0.013839,1,15.592,field
WALLABY J164740-600851,-11.651492,-10.516984,0.239899,0.019155,1,18.428,field
WALLABY J164740-600851,-11.745215,-10.581145,0.225563,0.011255,1,21.265,field
WALLABY J165103-600109,-11.780793,-10.072495,0.753047,0.004486,1,9.188,field
WALLABY J165103-600109,-11.793594,-10.231734,0.600575,0.009912,1,15.318,field
WALLABY J165103-600109,-11.861513,-10.355847,0.512277,0.002034,1,21.452,field
WALLABY J165103-600109,-11.966572,-10.464048,0.459210,0.003556,1,27.586,field
WALLABY J165644-622413,-11.695099,-10.122047,0.658058,0.075232,1,8.377,field
WALLABY J165644-622413,-11.691240,-10.153804,0.624248,0.040957,1,13.965,field
WALLABY J165644-622413,-11.727304,-10.261954,0.535257,0.037765,1,19.557,field
WALLABY J165644-622413,-11.787866,-10.325090,0.504191,0.014960,1,25.149,field
WALLABY J165644-622413,-11.868500,-10.410876,0.460925,0.019916,1,30.738,field
WALLABY J165644-622413,-11.963398,-10.766090,0.155507,0.409854,1,36.330,field
WALLABY J165724-595238,-11.675183,-10.152489,0.617019,0.040272,1,4.146,field
WALLABY J165724-595238,-11.630852,-10.299105,0.446763,0.014267,1,6.912,field
WALLABY J165724-595238,-11.638954,-10.425453,0.324740,0.018044,1,9.680,field
WALLABY J165724-595238,-11.685942,-10.518420,0.256814,0.030590,1,12.448,field
WALLABY J165724-595238,-11.766412,-10.611218,0.206717,0.025928,1,15.214,field
WALLABY J165804-605308,-11.477711,-11.169803,-0.506203,0.056203,1,1.385,field
WALLABY J165804-605308,-11.475640,-11.136796,-0.474315,0.026667,1,2.308,field
WALLABY J165804-605308,-11.515894,-11.110836,-0.426631,0.046866,1,3.233,field
WALLABY J165804-605308,-11.574451,-11.073751,-0.358069,0.021121,1,4.157,field
WALLABY J165804-605308,-11.640388,-11.051870,-0.300911,0.018629,1,5.081,field
WALLABY J165804-605308,-11.703274,-11.027606,-0.243156,0.045825,1,6.005,field
WALLABY J165804-605308,-11.762813,-10.960365,-0.144336,0.043071,1,6.930,field
WALLABY J165804-605308,-11.825990,-10.889579,-0.040169,0.051276,1,7.853,field
WALLABY J165804-605308,-11.895669,-10.794957,0.091126,0.036905,1,8.778,field
WALLABY J165804-605308,-11.967949,-10.748377,0.175602,0.077234,1,9.702,field
WALLABY J165901-601241,-11.685095,-9.813091,0.961692,0.166326,1,1.508,field
WALLABY J165901-601241,-11.631232,-9.870044,0.876026,0.100189,1,2.514,field
WALLABY J165901-601241,-11.594743,-9.927596,0.798961,0.091229,1,3.521,field
WALLABY J165901-601241,-11.556473,-9.984742,0.721291,0.101083,1,4.528,field
WALLABY J165901-601241,-11.523110,-10.076230,0.611862,0.074015,1,5.534,field
WALLABY J165901-601241,-11.499107,-10.159774,0.515380,0.028659,1,6.541,field
WALLABY J165901-601241,-11.481979,-10.205212,0.460694,0.000000,1,7.548,field
WALLABY J165901-601241,-11.468297,-10.220792,0.437719,0.014476,1,8.554,field
WALLABY J165901-601241,-11.456835,-10.220199,0.432108,0.013032,1,9.561,field
WALLABY J165901-601241,-11.448738,-10.219227,0.428695,0.004334,1,10.568,field
WALLABY J165901-601241,-11.443086,-10.228308,0.416550,0.000598,1,11.574,field
WALLABY J165901-601241,-11.441844,-10.242693,0.401492,0.008161,1,12.581,field
WALLABY J165901-601241,-11.450277,-10.265123,0.383632,0.013815,1,13.588,field
WALLABY J165901-601241,-11.468969,-10.300765,0.358109,0.012152,1,14.594,field
WALLABY J165901-601241,-11.493740,-10.343151,0.329107,0.011754,1,15.601,field
WALLABY J165901-601241,-11.520038,-10.385728,0.300709,0.019142,1,16.608,field
WALLABY J165901-601241,-11.545337,-10.422109,0.277941,0.028468,1,17.614,field
WALLABY J165901-601241,-11.569327,-10.449284,0.263649,0.034646,1,18.621,field
WALLABY J165901-601241,-11.592115,-10.469121,0.256028,0.035737,1,19.628,field
WALLABY J165901-601241,-11.614211,-10.483594,0.253381,0.030034,1,20.634,field
WALLABY J165901-601241,-11.637019,-10.492946,0.256214,0.017787,1,21.641,field
WALLABY J165901-601241,-11.661694,-10.496834,0.265488,0.001164,1,22.647,field
WALLABY J165901-601241,-11.688108,-10.502999,0.273388,0.019506,1,23.654,field
WALLABY J165901-601241,-11.715105,-10.534399,0.256336,0.053595,1,24.660,field
WALLABY J165901-601241,-11.742166,-10.535046,0.270046,0.046858,1,25.667,field
WALLABY J165901-601241,-11.769325,-10.545482,0.273994,0.040281,1,26.673,field
WALLABY J165901-601241,-11.796532,-10.557047,0.276814,0.032170,1,27.680,field
WALLABY J165901-601241,-11.823504,-10.566377,0.281721,0.023536,1,28.687,field
WALLABY J165901-601241,-11.849887,-10.569660,0.292343,0.009399,1,29.693,field
WALLABY J165901-601241,-11.875525,-10.580831,0.294665,0.004957,1,30.700,field
WALLABY J165901-601241,-11.900370,-10.577397,0.311155,0.012416,1,31.707,field
WALLABY J165901-601241,-11.924641,-10.583975,0.317315,0.018743,1,32.713,field
WALLABY J165901-601241,-11.948595,-10.596605,0.317241,0.018196,1,33.720,field
WALLABY J165901-601241,-11.972142,-10.562505,0.363667,0.060340,1,34.727,field
WALLABY J165949-584125,-11.293359,-10.067210,0.495928,0.076839,1,7.553,field
WALLABY J165949-584125,-11.310922,-10.269722,0.303062,0.001202,1,12.592,field
WALLABY J165949-584125,-11.395454,-10.415381,0.203602,0.013215,1,17.635,field
WALLABY J165949-584125,-11.520075,-10.553300,0.133157,0.025455,1,22.677,field
WALLABY J123911+004305,-11.632676,-10.154558,0.592284,0.030584,1,7.556,field
WALLABY J123911+004305,-11.616928,-10.341459,0.396969,0.011094,1,12.603,field
WALLABY J123911+004305,-11.647768,-10.500141,0.254756,0.007944,1,17.646,field
WALLABY J123911+004305,-11.710052,-10.652761,0.135290,0.053591,1,22.690,field
WALLABY J123911+004305,-11.797927,-10.733745,0.100853,0.047679,1,27.737,field
WALLABY J170303-614604,-11.618694,-9.707529,1.031842,0.218071,1,3.286,field
WALLABY J170303-614604,-11.570864,-10.054500,0.659258,0.009248,1,5.477,field
WALLABY J170303-614604,-11.566152,-10.174830,0.536399,0.044879,1,7.671,field
WALLABY J170303-614604,-11.580188,-10.220814,0.497944,0.005778,1,9.864,field
WALLABY J170303-614604,-11.606503,-10.280161,0.452691,0.003731,1,12.056,field
WALLABY J170303-614604,-11.645353,-10.341632,0.411977,0.001228,1,14.249,field
WALLABY J170303-614604,-11.699686,-10.401970,0.380573,0.001838,1,16.443,field
WALLABY J170303-614604,-11.766337,-10.466172,0.351723,0.007434,1,18.634,field
WALLABY J170659-620502,-11.600491,-10.429337,0.300297,0.184023,1,1.940,field
WALLABY J170659-620502,-11.567441,-10.457481,0.254440,0.161940,1,3.235,field
WALLABY J170659-620502,-11.560749,-10.417610,0.290719,0.131892,1,4.530,field
WALLABY J170659-620502,-11.560280,-10.364711,0.343366,0.088732,1,5.825,field
WALLABY J170659-620502,-11.567166,-10.365582,0.346192,0.087484,1,7.120,field
WALLABY J170659-620502,-11.580323,-10.392103,0.326727,0.099050,1,8.415,field
WALLABY J170659-620502,-11.596153,-10.416997,0.310315,0.093266,1,9.710,field
WALLABY J170659-620502,-11.613578,-10.456069,0.280567,0.074109,1,11.004,field
WALLABY J170659-620502,-11.633185,-10.515624,0.231490,0.035519,1,12.300,field
WALLABY J170659-620502,-11.655724,-10.570482,0.188658,0.000818,1,13.595,field
WALLABY J170659-620502,-11.682117,-10.604274,0.168925,0.012188,1,14.889,field
WALLABY J170659-620502,-11.712104,-10.632412,0.156729,0.013685,1,16.185,field
WALLABY J170659-620502,-11.746009,-10.665848,0.141280,0.012075,1,17.480,field
WALLABY J170659-620502,-11.782255,-10.703337,0.122979,0.005677,1,18.774,field
WALLABY J170659-620502,-11.820043,-10.738823,0.107450,0.000000,1,20.069,field
WALLABY J170659-620502,-11.858450,-10.766802,0.099710,0.000818,1,21.365,field
WALLABY J170747-595059,-11.891151,-10.310586,0.573123,0.015777,1,7.249,field
WALLABY J170747-595059,-11.891769,-10.353132,0.530902,0.009456,1,12.085,field
WALLABY J170747-595059,-11.915528,-10.438116,0.458393,0.032100,1,16.925,field
WALLABY J170747-595059,-11.963494,-10.546076,0.375571,0.003771,1,21.764,field
WALLABY J170915-613637,-11.670287,-10.053455,0.713445,0.034131,1,5.699,field
WALLABY J170915-613637,-11.697757,-10.256132,0.525385,0.000681,1,9.502,field
WALLABY J170915-613637,-11.768641,-10.409231,0.409882,0.042571,1,13.306,field
WALLABY J170915-613637,-11.849722,-10.514339,0.347577,0.060138,1,17.111,field
WALLABY J170915-613637,-11.934632,-10.547179,0.359350,0.013481,1,20.913,field
WALLABY J170915-613637,-12.022767,-10.632054,0.320572,0.022789,1,24.718,field
WALLABY J170915-613637,-12.110327,-11.317381,-0.319150,0.928630,1,28.523,field
WALLABY J171804-575135,-11.903800,-10.707472,0.182881,0.100792,1,1.419,field
WALLABY J171804-575135,-11.854696,-10.650409,0.214127,0.040849,1,2.365,field
WALLABY J171804-575135,-11.838050,-10.629039,0.226728,0.005318,1,3.312,field
WALLABY J171804-575135,-11.824550,-10.602340,0.246310,0.015159,1,4.259,field
WALLABY J171804-575135,-11.803514,-10.611258,0.226290,0.005541,1,5.205,field
WALLABY J171804-575135,-11.786617,-10.631436,0.197185,0.007825,1,6.152,field
WALLABY J171804-575135,-11.782581,-10.649126,0.177362,0.014869,1,7.099,field
WALLABY J171804-575135,-11.783361,-10.668263,0.158638,0.015468,1,8.046,field
WALLABY J171804-575135,-11.781385,-10.685043,0.140813,0.012622,1,8.993,field
WALLABY J171804-575135,-11.778114,-10.700304,0.123821,0.008886,1,9.939,field
WALLABY J171804-575135,-11.777233,-10.714624,0.109036,0.004316,1,10.886,field
WALLABY J171804-575135,-11.779715,-10.729534,0.095439,0.001053,1,11.833,field
WALLABY J171804-575135,-11.788154,-10.745253,0.084181,0.005158,1,12.780,field
WALLABY J171804-575135,-11.805572,-10.761954,0.076681,0.009132,1,13.726,field
WALLABY J171804-575135,-11.830681,-10.781844,0.070040,0.016066,1,14.673,field
WALLABY J171804-575135,-11.861339,-10.810010,0.058023,0.024127,1,15.620,field
WALLABY J171804-575135,-11.895555,-10.849745,0.036278,0.031678,1,16.566,field
WALLABY J171804-575135,-11.930031,-10.900870,0.003246,0.037948,1,17.513,field
WALLABY J171829-602453,-11.568694,-10.350066,0.362527,0.020254,1,9.021,field
WALLABY J171829-602453,-11.613406,-10.572810,0.163734,0.063156,1,15.039,field
WALLABY J171829-602453,-11.704714,-10.655202,0.130014,0.028253,1,21.061,field
WALLABY J171829-602453,-11.820843,-10.642300,0.204395,0.062941,1,27.083,field
WALLABY J172007-600928,-11.775587,-9.717948,1.104841,0.216352,1,6.182,field
WALLABY J172007-600928,-11.777214,-10.088243,0.735407,0.030732,1,10.306,field
WALLABY J172007-600928,-11.806688,-10.247540,0.591685,0.005473,1,14.432,field
WALLABY J172007-600928,-11.843674,-10.309882,0.548849,0.007260,1,18.559,field
WALLABY J172007-600928,-11.885253,-10.378048,0.502562,0.000000,1,22.683,field
WALLABY J172007-600928,-11.932886,-10.451147,0.454467,0.005076,1,26.810,field
WALLABY J172007-600928,-11.987833,-10.523024,0.411355,0.002053,1,30.936,field
WALLABY J172007-600928,-12.049562,-10.596575,0.370027,0.022568,1,35.060,field
WALLABY J122708+055255,-11.589900,-10.555840,0.168123,0.044830,1,2.520,field
WALLABY J122708+055255,-11.573794,-10.505757,0.209572,0.017754,1,4.201,field
WALLABY J122708+055255,-11.597249,-10.500723,0.227175,0.037865,1,5.882,field
WALLABY J122708+055255,-11.640589,-10.551089,0.199977,0.060051,1,7.563,field
WALLABY J122708+055255,-11.699003,-10.653436,0.128744,0.085113,1,9.245,field
WALLABY J122708+055255,-11.769098,-11.194813,-0.375458,0.658930,1,10.927,field
WALLABY J122710+071549,-11.621377,-9.436344,1.304461,0.241317,1,1.152,field
WALLABY J122710+071549,-11.607411,-9.793941,0.939396,0.043607,1,1.921,field
WALLABY J122710+071549,-11.589230,-9.958169,0.765435,0.010903,1,2.690,field
WALLABY J122710+071549,-11.565881,-10.018727,0.692357,0.006014,1,3.458,field
WALLABY J122710+071549,-11.558435,-10.064820,0.642267,0.000000,1,4.227,field
WALLABY J122710+071549,-11.571089,-10.106023,0.607855,0.000790,1,4.996,field
WALLABY J122710+071549,-11.602064,-10.143998,0.586478,0.016142,1,5.765,field
WALLABY J122710+071549,-11.652460,-10.176371,0.581029,0.049462,1,6.534,field
WALLABY J122726+061551,-11.860535,-10.243749,0.623860,0.016280,1,4.673,field
WALLABY J122726+061551,-11.761078,-10.329925,0.485186,0.020553,1,6.545,field
WALLABY J122726+061551,-11.782453,-10.450015,0.376405,0.007238,1,8.418,field
WALLABY J122726+061551,-11.863912,-10.708702,0.160684,0.180772,1,10.290,field
WALLABY J122733+061359,-11.685708,-10.316316,0.458793,0.031021,1,10.190,field
WALLABY J122733+061359,-11.717708,-10.429692,0.362425,0.032977,1,16.987,field
WALLABY J122733+061359,-11.790858,-10.545971,0.284892,0.026448,1,23.788,field
WALLABY J122733+061359,-11.900514,-10.686949,0.201679,0.004988,1,30.584,field
WALLABY J122852+041739,-11.908834,-9.969279,0.923717,0.414608,1,6.401,field
WALLABY J122852+041739,-11.897689,-10.235883,0.651261,0.020726,1,10.670,field
WALLABY J122852+041739,-11.918431,-10.400534,0.497499,0.016037,1,14.942,field
WALLABY J122852+041739,-11.948055,-10.470176,0.443387,0.015937,1,19.212,field
WALLABY J122852+041739,-11.987644,-10.543393,0.390887,0.003619,1,23.484,field
WALLABY J122852+041739,-12.038179,-10.615377,0.345289,0.014466,1,27.756,field
WALLABY J122852+041739,-12.094601,-10.687211,0.302843,0.010362,1,32.025,field
WALLABY J122852+041739,-12.152028,-10.768208,0.251682,0.023883,1,36.297,field
WALLABY J122932+005020,-12.212848,-10.737434,0.313977,0.067391,1,3.812,field
WALLABY J122932+005020,-12.214231,-10.770314,0.281814,0.019570,1,6.358,field
WALLABY J122932+005020,-12.264550,-10.849883,0.228265,0.008365,1,8.902,field
WALLABY J122932+005020,-12.348374,-10.956280,0.165111,0.051420,1,11.447,field
WALLABY J123026+041450,-11.590032,-9.695585,1.028449,0.043890,1,4.131,field
WALLABY J123026+041450,-11.559715,-9.897690,0.810084,0.002119,1,6.887,field
WALLABY J123026+041450,-11.562532,-10.046585,0.662701,0.001062,1,9.644,field
WALLABY J123026+041450,-11.600897,-10.151490,0.578361,0.002115,1,12.400,field
WALLABY J123026+041450,-11.673951,-10.233948,0.534904,0.006835,1,15.157,field
WALLABY J123026+041450,-11.768064,-10.360212,0.458597,0.046422,1,17.914,field
WALLABY J123138+035620,-11.733635,-10.490267,0.310301,0.037765,1,3.053,field
WALLABY J123138+035620,-11.641619,-10.440178,0.311438,0.011504,1,5.090,field
WALLABY J123138+035620,-11.568460,-10.452363,0.260105,0.009859,1,7.128,field
WALLABY J123138+035620,-11.523730,-10.486917,0.201509,0.025334,1,9.164,field
WALLABY J123138+035620,-11.505694,-10.536927,0.141780,0.029473,1,11.202,field
WALLABY J123138+035620,-11.509091,-10.597462,0.083077,0.017953,1,13.240,field
WALLABY J123138+035620,-11.528588,-10.660453,0.030588,0.002567,1,15.277,field
WALLABY J123138+035620,-11.555780,-10.717407,-0.011746,0.006866,1,17.315,field
WALLABY J123138+035620,-11.584808,-10.762305,-0.041070,0.018808,1,19.353,field
WALLABY J123138+035620,-11.613925,-10.789666,-0.052844,0.040282,1,21.389,field
WALLABY J123138+035620,-11.644350,-10.801115,-0.048041,0.069065,1,23.427,field
WALLABY J123138+035620,-11.678856,-10.798389,-0.026926,0.103329,1,25.464,field
WALLABY J123138+035620,-11.718416,-10.804297,-0.011804,0.124192,1,27.501,field
WALLABY J123138+035620,-11.762317,-10.838359,-0.022592,0.116315,1,29.539,field
WALLABY J123228+002315,-11.735549,-10.674605,0.126978,0.056297,1,2.859,field
WALLABY J123228+002315,-11.679846,-10.663671,0.108319,0.004612,1,4.769,field
WALLABY J123228+002315,-11.642796,-10.667013,0.085230,0.007825,1,6.677,field
WALLABY J123228+002315,-11.611465,-10.678830,0.056675,0.010493,1,8.586,field
WALLABY J123228+002315,-11.592879,-10.700938,0.024620,0.007572,1,10.496,field
WALLABY J123228+002315,-11.587028,-10.736440,-0.014016,0.002073,1,12.404,field
WALLABY J123228+002315,-11.588889,-10.778107,-0.054686,0.011136,1,14.313,field
WALLABY J123228+002315,-11.597559,-10.824442,-0.096378,0.016048,1,16.223,field
WALLABY J123228+002315,-11.615118,-10.874755,-0.137296,0.020106,1,18.131,field
WALLABY J123228+002315,-11.642544,-10.925286,-0.173177,0.025338,1,20.040,field
WALLABY J123228+002315,-11.678014,-10.966849,-0.195835,0.020318,1,21.950,field
WALLABY J123228+002315,-11.719241,-10.990954,-0.198023,0.003005,1,23.858,field
WALLABY J123228+002315,-11.765533,-11.001634,-0.184165,0.045869,1,25.767,field
WALLABY J123228+002315,-11.814996,-11.000123,-0.156513,0.106224,1,27.677,field
WALLABY J123236+023943,-11.898415,-10.811726,0.075799,0.106868,1,3.065,field
WALLABY J123236+023943,-11.853498,-10.819161,0.044744,0.047959,1,5.110,field
WALLABY J123236+023943,-11.850015,-10.815670,0.046401,0.035880,1,7.156,field
WALLABY J123236+023943,-11.869525,-10.827340,0.045000,0.037416,1,9.201,field
WALLABY J123236+023943,-11.902580,-10.863931,0.025782,0.040341,1,11.246,field
WALLABY J123236+023943,-11.944247,-10.919046,-0.007478,0.039537,1,13.292,field
WALLABY J123236+023943,-11.993627,-10.988627,-0.051219,0.026170,1,15.337,field
WALLABY J123236+023943,-12.048379,-11.077325,-0.111340,0.000000,1,17.383,field
WALLABY J123407+023905,-11.653937,-9.793377,0.964810,0.345605,1,3.067,field
WALLABY J123407+023905,-11.595567,-9.984872,0.742126,0.286811,1,5.112,field
WALLABY J123407+023905,-11.574202,-9.956815,0.758733,0.063949,1,7.159,field
WALLABY J123407+023905,-11.570241,-10.032149,0.681274,0.048136,1,9.204,field
WALLABY J123407+023905,-11.572598,-10.073517,0.641171,0.019279,1,11.250,field
WALLABY J123407+023905,-11.582113,-10.151192,0.568598,0.019903,1,13.297,field
WALLABY J123407+023905,-11.597433,-10.218960,0.509037,0.013869,1,15.342,field
WALLABY J123407+023905,-11.613276,-10.343380,0.393094,0.078507,1,17.389,field
WALLABY J123407+023905,-11.628537,-10.356247,0.388384,0.034209,1,19.436,field
WALLABY J123407+023905,-11.644532,-10.409376,0.343794,0.039997,1,21.481,field
WALLABY J123407+023905,-11.661264,-10.416020,0.346074,0.005725,1,23.528,field
WALLABY J123407+023905,-11.679263,-10.450662,0.321018,0.005714,1,25.573,field
WALLABY J123407+023905,-11.699324,-10.477887,0.304464,0.004642,1,27.620,field
WALLABY J123407+023905,-11.721358,-10.502765,0.291290,0.005634,1,29.666,field
WALLABY J123407+023905,-11.744749,-10.495606,0.310855,0.017195,1,31.712,field
WALLABY J123407+023905,-11.769084,-10.536135,0.283213,0.018459,1,33.758,field
WALLABY J123407+023905,-11.793708,-10.509422,0.322947,0.004228,1,35.805,field
WALLABY J123407+023905,-11.818535,-10.553024,0.292453,0.053806,1,37.850,field
